B00, 0
B01, 0
B02, 0
B03, 0
B04, 2
B04, Trade, 1538207.616, 63, B04, S03, 1
B04, Trade, 1544887.850, 63, B04, S00, 1
B05, 22
B05, Trade, 136200.350, 67, B05, S01, 1
B05, Trade, 159334.400, 66, B05, S01, 1
B05, Trade, 162754.133, 67, B05, S04, 1
B05, Trade, 180754.800, 67, B05, S01, 1
B05, Trade, 338402.750, 67, B05, S01, 1
B05, Trade, 339441.100, 67, B05, S02, 1
B05, Trade, 343046.650, 66, B05, S00, 1
B05, Trade, 723043.334, 67, B05, S00, 1
B05, Trade, 735146.501, 67, B05, S02, 1
B05, Trade, 1187622.301, 66, B05, S02, 1
B05, Trade, 1538207.350, 67, B05, S01, 1
B05, Trade, 1579210.500, 67, B05, S05, 1
B05, Trade, 1579469.866, 67, B05, S01, 1
B05, Trade, 1580669.083, 67, B05, S01, 1
B05, Trade, 1583339.383, 66, B05, S04, 1
B05, Trade, 1994385.581, 67, B05, S00, 1
B05, Trade, 2058524.781, 67, B05, S00, 1
B05, Trade, 2122801.181, 67, B05, S04, 1
B05, Trade, 2149627.298, 67, B05, S02, 1
B05, Trade, 2152380.914, 67, B05, S02, 1
B05, Trade, 2241030.797, 64, B05, S00, 1
B05, Trade, 2282503.780, 66, B05, S00, 1
B06, 100
B06, Trade, 337294.950, 70, B06, S00, 1
B06, Trade, 337316.717, 70, B06, S04, 1
B06, Trade, 337386.983, 68, B06, S04, 1
B06, Trade, 338402.583, 70, B06, S02, 1
B06, Trade, 338504.333, 70, B06, S01, 1
B06, Trade, 338741.800, 70, B06, S02, 1
B06, Trade, 338813.767, 70, B06, S04, 1
B06, Trade, 339431.367, 70, B06, S01, 1
B06, Trade, 339732.950, 70, B06, S01, 1
B06, Trade, 340066.967, 70, S06, B06, 1
B06, Trade, 341280.267, 69, B06, S02, 1
B06, Trade, 341281.867, 70, B06, S00, 1
B06, Trade, 341909.067, 70, B06, S04, 1
B06, Trade, 342959.467, 70, B06, S02, 1
B06, Trade, 343075.083, 70, B06, S01, 1
B06, Trade, 343518.567, 70, B06, S06, 1
B06, Trade, 344101.433, 70, B06, S05, 1
B06, Trade, 344186.367, 69, B06, S00, 1
B06, Trade, 381223.633, 70, B06, S02, 1
B06, Trade, 403388.300, 70, B06, S04, 1
B06, Trade, 463314.467, 70, B06, S02, 1
B06, Trade, 476436.533, 69, B06, S05, 1
B06, Trade, 477250.367, 70, B06, S06, 1
B06, Trade, 477550.867, 70, B06, S03, 1
B06, Trade, 478417.633, 70, B06, S06, 1
B06, Trade, 480786.800, 70, B06, S05, 1
B06, Trade, 505402.900, 70, B06, S04, 1
B06, Trade, 509097.333, 70, B06, S04, 1
