B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 1607042.266, 60, B03, S02, 1
B04, 4
B04, Trade, 397286.567, 63, B04, S04, 1
B04, Trade, 922612.335, 63, B04, S00, 1
B04, Trade, 2159411.864, 63, B04, S01, 1
B04, Trade, 2424168.113, 63, B04, S00, 1
B05, 29
B05, Trade, 32782.800, 67, B05, S02, 1
B05, Trade, 36226.117, 67, B05, S03, 1
B05, Trade, 80875.017, 66, B05, S04, 1
B05, Trade, 86576.267, 67, B05, S03, 1
B05, Trade, 183717.367, 67, B05, S00, 1
B05, Trade, 235957.483, 67, B05, S03, 1
B05, Trade, 628813.467, 67, B05, S04, 1
B05, Trade, 670152.134, 67, B05, S04, 1
B05, Trade, 684048.334, 67, B05, S02, 1
B05, Trade, 767913.484, 66, B05, S03, 1
B05, Trade, 840721.434, 67, B05, S04, 1
B05, Trade, 1523656.467, 67, B05, S03, 1
B05, Trade, 1532856.550, 67, B05, S03, 1
B05, Trade, 1610939.633, 66, B05, S01, 1
B05, Trade, 1612102.950, 66, B05, S02, 1
B05, Trade, 1615236.999, 67, B05, S00, 1
B05, Trade, 1616135.199, 67, B05, S00, 1
B05, Trade, 1617470.433, 67, B05, S03, 1
B05, Trade, 1618223.349, 67, B05, S00, 1
B05, Trade, 1618721.933, 67, B05, S03, 1
B05, Trade, 1661538.116, 67, B05, S01, 1
B05, Trade, 1662753.249, 67, B05, S01, 1
B05, Trade, 1671363.599, 67, B05, S00, 1
B05, Trade, 1677152.416, 67, B05, S03, 1
B05, Trade, 1736296.282, 67, B05, S02, 1
B05, Trade, 1787449.832, 66, B05, S00, 1
B05, Trade, 1928221.648, 64, B05, S02, 1
B05, Trade, 2068587.514, 67, B05, S03, 1
B05, Trade, 2226182.331, 67, B05, S01, 1
B06, 100
B06, Trade, 789339.634, 70, B06, S02, 1
B06, Trade, 789654.001, 70, B06, S02, 1
B06, Trade, 790329.401, 68, B06, S05, 1
B06, Trade, 792663.501, 70, B06, S05, 1
B06, Trade, 793665.967, 70, B06, S04, 1
B06, Trade, 836265.001, 69, B06, S03, 1
B06, Trade, 838832.934, 69, B06, S02, 1
B06, Trade, 840994.818, 70, B06, S05, 1
B06, Trade, 861008.718, 70, B06, S00, 1
B06, Trade, 922692.418, 70, B06, S00, 1
B06, Trade, 922750.218, 68, B06, S00, 1
B06, Trade, 941744.901, 70, B06, S00, 1
B06, Trade, 963530.385, 70, B06, S02, 1
B06, Trade, 1187766.301, 69, B06, S05, 1
B06, Trade, 1242102.651, 70, B06, S03, 1
B06, Trade, 1573703.900, 70, B06, S00, 1
B06, Trade, 1677661.533, 70, B06, S04, 1
B06, Trade, 1736295.999, 69, B06, S04, 1
B06, Trade, 1736515.366, 70, B06, S02, 1
B06, Trade, 1737354.432, 70, B06, S02, 1
B06, Trade, 1738493.399, 70, B06, S02, 1
B06, Trade, 1739434.316, 70, B06, S03, 1
B06, Trade, 1740471.866, 70, B06, S04, 1
B06, Trade, 1770188.132, 70, B06, S02, 1
B06, Trade, 1814445.265, 69, B06, S05, 1
B06, Trade, 1814813.182, 70, B06, S05, 1
B06, Trade, 1815606.765, 70, B06, S02, 1
B06, Trade, 1815947.982, 69, B06, S01, 1
B06, Trade, 1816161.699, 70, B06, S02, 1
B06, Trade, 1816619.782, 70, B06, S05, 1
B06, Trade, 1816709.365, 70, B06, S01, 1
B06, Trade, 1817067.315, 70, B06, S02, 1
B06, Trade, 1817797.899, 70, B06, S02, 1
B06, Trade, 1818117.832, 70, B06, S02, 1
B06, Trade, 1818309.382, 70, B06, S01, 1
B06, Trade, 1818537.265, 70, B06, S05, 1
B06, Trade, 1818607.882, 70, B06, S05, 1
B06, Trade, 1818734.899, 70, B06, S04, 1
B06, Trade, 1819119.549, 70, B06, S05, 1
B06, Trade, 1819503.365, 70, B06, S04, 1
B06, Trade, 1819544.532, 70, B06, S01, 1
B06, Trade, 1819647.382, 70, B06, S04, 1
B06, Trade, 1819883.232, 70, B06, S02, 1
B06, Trade, 1820000.215, 70, B06, S04, 1
B06, Trade, 1820154.515, 69, B06, S02, 1
B06, Trade, 1820415.615, 69, B06, S02, 1
B06, Trade, 1820514.749, 69, B06, S01, 1
B06, Trade, 1820815.982, 69, B06, S05, 1
B06, Trade, 1995887.548, 67, B06, S04, 1
B06, Trade, 1999711.965, 70, B06, S02, 1
B06, Trade, 2053582.481, 70, B06, S02, 1
B06, Trade, 2058165.448, 70, B06, S02, 1
B06, Trade, 2068588.881, 70, B06, S06, 1
B06, Trade, 2072078.581, 70, B06, S01, 1
B06, Trade, 2073759.131, 70, B06, S06, 1
