B00, 0
B01, 0
B02, 0
B03, 0
B04, 11
B04, Trade, 73263.950, 63, B04, S00, 1
B04, Trade, 78386.717, 63, B04, S01, 1
B04, Trade, 268709.400, 63, B04, S02, 1
B04, Trade, 271777.100, 63, B04, S03, 1
B04, Trade, 272301.783, 63, B04, S01, 1
B04, Trade, 272773.600, 63, B04, S01, 1
B04, Trade, 361689.367, 63, B04, S02, 1
B04, Trade, 363896.517, 62, B04, S01, 1
B04, Trade, 2366416.997, 62, B04, S00, 1
B04, Trade, 2366751.480, 63, B04, S00, 1
B04, Trade, 2552768.413, 63, B04, S03, 1
B05, 37
B05, Trade, 2.350, 66, B05, S03, 1
B05, Trade, 90430.050, 66, B05, S02, 1
B05, Trade, 147487.867, 67, B05, S01, 1
B05, Trade, 154873.333, 67, B05, S00, 1
B05, Trade, 157308.217, 67, B05, S04, 1
B05, Trade, 195529.617, 67, B05, S00, 1
B05, Trade, 199699.033, 64, B05, S00, 1
B05, Trade, 562082.467, 67, B05, S02, 1
B05, Trade, 633819.367, 66, B05, S01, 1
B05, Trade, 634318.650, 67, B05, S01, 1
B05, Trade, 694272.084, 67, B05, S02, 1
B05, Trade, 694291.200, 66, B05, S00, 1
B05, Trade, 780290.417, 66, B05, S03, 1
B05, Trade, 783397.101, 67, B05, S03, 1
B05, Trade, 783411.434, 67, B05, S00, 1
B05, Trade, 783911.684, 67, B05, S03, 1
B05, Trade, 784791.767, 67, B05, S03, 1
B05, Trade, 1334861.501, 67, B05, S02, 1
B05, Trade, 1336840.401, 67, B05, S03, 1
B05, Trade, 1337413.284, 67, B05, S01, 1
B05, Trade, 1414787.850, 67, B05, S00, 1
B05, Trade, 1561422.450, 67, B05, S02, 1
B05, Trade, 1827279.799, 66, B05, S00, 1
B05, Trade, 2092339.148, 67, B05, S00, 1
B05, Trade, 2155921.297, 67, B05, S02, 1
B05, Trade, 2364130.080, 67, B05, S00, 1
B05, Trade, 2364409.963, 65, B05, S04, 1
B05, Trade, 2365723.913, 67, B05, S03, 1
B05, Trade, 2366017.830, 67, B05, S00, 1
B05, Trade, 2366405.947, 67, B05, S04, 1
B05, Trade, 2366415.530, 67, B05, S03, 1
B05, Trade, 2366623.130, 67, S03, B05, 1
B05, Trade, 2366750.963, 67, B05, S03, 1
B05, Trade, 2368660.713, 67, B05, S00, 1
B05, Trade, 2446126.463, 67, B05, S00, 1
B05, Trade, 2446942.280, 67, B05, S05, 1
B05, Trade, 2515812.646, 67, B05, S00, 1
B06, 100
B06, Trade, 1593423.016, 70, B06, S00, 1
B06, Trade, 1594907.966, 70, B06, S04, 1
B06, Trade, 1595012.033, 70, B06, S00, 1
B06, Trade, 1599070.866, 70, B06, S00, 1
B06, Trade, 1599554.916, 70, B06, S02, 1
B06, Trade, 1599667.600, 70, B06, S00, 1
B06, Trade, 1599745.633, 70, B06, S03, 1
B06, Trade, 1600160.766, 70, B06, S00, 1
B06, Trade, 1600211.583, 69, B06, S03, 1
B06, Trade, 1600421.916, 68, B06, S00, 1
B06, Trade, 1600908.083, 70, B06, S00, 1
B06, Trade, 1601555.250, 70, B06, S00, 1
B06, Trade, 1602239.016, 70, B06, S00, 1
B06, Trade, 1602552.733, 70, B06, S02, 1
B06, Trade, 1603860.083, 70, B06, S02, 1
B06, Trade, 1604067.233, 70, B06, S03, 1
B06, Trade, 1604997.766, 70, B06, S00, 1
B06, Trade, 1620915.066, 70, B06, S03, 1
B06, Trade, 1622967.633, 70, B06, S03, 1
B06, Trade, 1634246.649, 70, B06, S00, 1
B06, Trade, 1679280.783, 69, B06, S03, 1
B06, Trade, 1682285.866, 70, B06, S00, 1
B06, Trade, 1833988.965, 69, B06, S02, 1
B06, Trade, 1843681.582, 70, B06, S00, 1
B06, Trade, 1846915.849, 70, B06, S04, 1
B06, Trade, 2013014.081, 70, B06, S02, 1
B06, Trade, 2014837.331, 68, B06, S02, 1
B06, Trade, 2031075.915, 70, B06, S04, 1
B06, Trade, 2064905.548, 70, B06, S02, 1
B06, Trade, 2088314.364, 70, B06, S02, 1
B06, Trade, 2091936.681, 70, B06, S00, 1
B06, Trade, 2092333.698, 70, B06, S01, 1
B06, Trade, 2155920.031, 70, B06, S01, 1
B06, Trade, 2159631.747, 70, B06, S06, 1
B06, Trade, 2160063.247, 69, B06, S02, 1
B06, Trade, 2162150.997, 70, B06, S01, 1
B06, Trade, 2162472.531, 70, B06, S02, 1
B06, Trade, 2205350.664, 70, B06, S00, 1
B06, Trade, 2232410.831, 70, B06, S02, 1
B06, Trade, 2232497.247, 70, B06, S02, 1
B06, Trade, 2234028.497, 70, B06, S00, 1
B06, Trade, 2238960.614, 70, B06, S00, 1
B06, Trade, 2239176.997, 70, B06, S04, 1
B06, Trade, 2239956.881, 70, B06, S01, 1
B06, Trade, 2242265.314, 69, B06, S05, 1
B06, Trade, 2244059.830, 70, B06, S04, 1
B06, Trade, 2244934.947, 69, B06, S01, 1
B06, Trade, 2285368.664, 70, B06, S04, 1
B06, Trade, 2385572.280, 70, B06, S05, 1
B06, Trade, 2389686.930, 70, B06, S06, 1
B06, Trade, 2399421.113, 70, B06, S03, 1
B06, Trade, 2402340.613, 69, B06, S01, 1
B06, Trade, 2403041.080, 70, B06, S00, 1
B06, Trade, 2407930.330, 70, B06, S00, 1
B06, Trade, 2428597.696, 70, B06, S00, 1
B06, Trade, 2436983.863, 69, B06, S02, 1
B06, Trade, 2440966.896, 70, B06, S00, 1
B06, Trade, 2441085.246, 70, B06, S01, 1
B06, Trade, 2441308.930, 69, B06, S01, 1
B06, Trade, 2442422.296, 70, B06, S05, 1
B06, Trade, 2442504.463, 70, B06, S06, 1
B06, Trade, 2442652.880, 70, B06, S04, 1
B06, Trade, 2442831.913, 70, B06, S06, 1
B06, Trade, 2443052.596, 70, B06, S01, 1
B06, Trade, 2443385.246, 70, B06, S05, 1
B06, Trade, 2443462.263, 70, B06, S03, 1
B06, Trade, 2443728.630, 69, B06, S03, 1
B06, Trade, 2443860.546, 70, B06, S05, 1
B06, Trade, 2443877.946, 70, B06, S00, 1
B06, Trade, 2444133.546, 70, B06, S01, 1
B06, Trade, 2444357.330, 69, B06, S03, 1
B06, Trade, 2444658.546, 70, S05, B06, 1
B06, Trade, 2445122.563, 70, B06, S00, 1
B06, Trade, 2445298.196, 70, B06, S03, 1
B06, Trade, 2445415.263, 70, B06, S00, 1
B06, Trade, 2445610.180, 70, B06, S03, 1
B06, Trade, 2445871.630, 70, B06, S00, 1
B06, Trade, 2446125.663, 70, B06, S04, 1
B06, Trade, 2446232.096, 69, B06, S03, 1
B06, Trade, 2446457.280, 70, B06, S00, 1
B06, Trade, 2446573.380, 70, B06, S05, 1
B06, Trade, 2446879.946, 69, B06, S01, 1
B06, Trade, 2446894.180, 70, B06, S05, 1
B06, Trade, 2446947.380, 70, B06, S05, 1
B06, Trade, 2447114.280, 70, B06, S01, 1
B06, Trade, 2447210.313, 70, B06, S01, 1
B06, Trade, 2447376.446, 70, B06, S01, 1
B06, Trade, 2447938.563, 70, B06, S00, 1
B06, Trade, 2450872.196, 70, B06, S04, 1
B06, Trade, 2451481.746, 70, B06, S01, 1
B06, Trade, 2462801.046, 70, S06, B06, 1
B06, Trade, 2463280.546, 70, B06, S05, 1
B06, Trade, 2466207.296, 70, B06, S00, 1
B06, Trade, 2466258.813, 70, B06, S01, 1
B06, Trade, 2466473.813, 70, B06, S01, 1
B06, Trade, 2466488.413, 70, B06, S01, 1
B06, Trade, 2469094.196, 70, B06, S00, 1
B06, Trade, 2469413.130, 70, B06, S01, 1
B06, Trade, 2504987.846, 70, B06, S03, 1
B06, Trade, 2527004.913, 70, B06, S00, 1
B07, 100
B07, Trade, 2464736.346, 74, B07, S07, 1
B07, Trade, 2464820.563, 74, B07, S04, 1
B07, Trade, 2465116.846, 74, B07, S00, 1
B07, Trade, 2465121.213, 74, B07, S06, 1
B07, Trade, 2465136.163, 74, B07, S00, 1
B07, Trade, 2465352.813, 74, B07, S05, 1
B07, Trade, 2465586.246, 74, B07, S06, 1
B07, Trade, 2465762.930, 74, B07, S05, 1
B07, Trade, 2466192.763, 74, B07, S06, 1
B07, Trade, 2466207.830, 70, S05, B07, 1
B07, Trade, 2466356.280, 74, B07, S05, 1
B07, Trade, 2466473.446, 74, B07, S05, 1
B07, Trade, 2466499.296, 74, B07, S06, 1
B07, Trade, 2466985.796, 74, B07, S05, 1
B07, Trade, 2467090.530, 74, B07, S04, 1
B07, Trade, 2467103.446, 74, B07, S07, 1
B07, Trade, 2467249.863, 74, B07, S06, 1
B07, Trade, 2467365.030, 74, B07, S00, 1
B07, Trade, 2467425.730, 74, B07, S00, 1
B07, Trade, 2467574.480, 74, B07, S06, 1
B07, Trade, 2467644.646, 74, B07, S01, 1
B07, Trade, 2467818.613, 74, B07, S00, 1
B07, Trade, 2467959.180, 74, B07, S06, 1
B07, Trade, 2468065.780, 74, B07, S00, 1
B07, Trade, 2468313.846, 74, B07, S07, 1
B07, Trade, 2468390.113, 74, B07, S06, 1
B07, Trade, 2468581.130, 74, S07, B07, 1
B07, Trade, 2469109.746, 74, B07, S04, 1
B07, Trade, 2469128.846, 74, B07, S01, 1
B07, Trade, 2469402.746, 74, B07, S00, 1
B07, Trade, 2469412.830, 70, B07, S06, 1
B07, Trade, 2469588.396, 74, B07, S00, 1
B07, Trade, 2471465.380, 73, B07, S05, 1
B07, Trade, 2476612.646, 74, B07, S00, 1
B07, Trade, 2478782.430, 74, B07, S03, 1
B07, Trade, 2478833.196, 73, B07, S05, 1
B07, Trade, 2483747.630, 74, B07, S04, 1
B07, Trade, 2491212.330, 74, B07, S00, 1
B07, Trade, 2492388.580, 74, B07, S00, 1
B07, Trade, 2494061.313, 74, B07, S00, 1
B07, Trade, 2494115.280, 74, B07, S00, 1
B07, Trade, 2494380.013, 73, B07, S02, 1
B07, Trade, 2494755.980, 74, B07, S05, 1
B07, Trade, 2494883.163, 74, B07, S03, 1
B07, Trade, 2495015.080, 73, B07, S03, 1
B07, Trade, 2495135.013, 73, B07, S04, 1
B07, Trade, 2495225.630, 74, B07, S03, 1
B07, Trade, 2496459.146, 71, B07, S02, 1
B07, Trade, 2496860.113, 74, B07, S02, 1
B07, Trade, 2498125.280, 74, B07, S01, 1
B07, Trade, 2500033.063, 74, B07, S04, 1
B07, Trade, 2501185.680, 74, B07, S00, 1
B07, Trade, 2503817.980, 74, B07, S03, 1
B07, Trade, 2504987.763, 74, B07, S06, 1
B07, Trade, 2507968.613, 74, B07, S01, 1
B07, Trade, 2508084.496, 74, B07, S03, 1
B07, Trade, 2510654.229, 74, B07, S04, 1
B07, Trade, 2515942.513, 74, B07, S00, 1
B07, Trade, 2518166.513, 74, B07, S06, 1
B07, Trade, 2522282.779, 74, B07, S01, 1
B07, Trade, 2522337.929, 73, B07, S00, 1
B07, Trade, 2522688.279, 74, B07, S05, 1
B07, Trade, 2522787.229, 74, B07, S01, 1
B07, Trade, 2525804.613, 74, B07, S00, 1
B07, Trade, 2526636.696, 74, B07, S06, 1
B07, Trade, 2526911.029, 73, B07, S02, 1
B07, Trade, 2530509.996, 74, B07, S02, 1
B07, Trade, 2531045.029, 74, B07, S01, 1
B07, Trade, 2534359.513, 74, B07, S02, 1
B07, Trade, 2538086.413, 74, B07, S04, 1
B07, Trade, 2540705.946, 74, B07, S02, 1
B07, Trade, 2546347.779, 74, B07, S02, 1
B07, Trade, 2548883.529, 74, B07, S04, 1
B07, Trade, 2549136.046, 71, S06, B07, 1
B07, Trade, 2549236.029, 74, B07, S06, 1
B07, Trade, 2549501.763, 74, B07, S05, 1
B07, Trade, 2549585.113, 74, B07, S06, 1
B07, Trade, 2549936.013, 74, B07, S03, 1
B07, Trade, 2550419.646, 73, B07, S00, 1
B07, Trade, 2550570.963, 74, B07, S04, 1
B07, Trade, 2550822.029, 74, B07, S05, 1
B07, Trade, 2552457.163, 74, B07, S03, 1
B07, Trade, 2553099.429, 74, B07, S01, 1
B07, Trade, 2553252.629, 74, B07, S03, 1
B07, Trade, 2553272.079, 74, B07, S00, 1
B07, Trade, 2553540.413, 74, B07, S07, 1
B07, Trade, 2553641.963, 74, B07, S01, 1
B07, Trade, 2554304.563, 74, B07, S03, 1
B07, Trade, 2554504.363, 74, B07, S02, 1
B07, Trade, 2554568.096, 74, B07, S05, 1
B07, Trade, 2555855.029, 74, B07, S05, 1
B07, Trade, 2556599.029, 73, B07, S00, 1
B07, Trade, 2559228.563, 74, B07, S01, 1
B07, Trade, 2562340.963, 73, B07, S02, 1
B07, Trade, 2585434.629, 74, B07, S02, 1
B07, Trade, 2585718.746, 74, B07, S01, 1
B07, Trade, 2587501.379, 74, B07, S04, 1
B07, Trade, 2588435.629, 74, B07, S06, 1
B07, Trade, 2589411.863, 74, B07, S06, 1
B07, Trade, 2591839.679, 74, B07, S02, 1
B08, 100
B08, Trade, 2552547.163, 77, B08, S05, 1
B08, Trade, 2552559.529, 77, B08, S03, 1
B08, Trade, 2553043.846, 77, B08, S03, 1
B08, Trade, 2553178.479, 76, B08, S03, 1
B08, Trade, 2553201.529, 77, B08, S03, 1
B08, Trade, 2553232.696, 77, B08, S03, 1
B08, Trade, 2553338.579, 77, B08, S08, 1
B08, Trade, 2553381.696, 77, S04, B08, 1
B08, Trade, 2553539.929, 77, B08, S06, 1
B08, Trade, 2553584.463, 76, B08, S06, 1
B08, Trade, 2553966.446, 77, B08, S01, 1
B08, Trade, 2554011.546, 77, B08, S01, 1
B08, Trade, 2554074.963, 77, B08, S00, 1
B08, Trade, 2554105.646, 77, B08, S00, 1
B08, Trade, 2554172.429, 76, B08, S00, 1
B08, Trade, 2554304.179, 77, B08, S05, 1
B08, Trade, 2554323.213, 77, B08, S05, 1
B08, Trade, 2554341.596, 77, B08, S03, 1
B08, Trade, 2554568.029, 77, B08, S04, 1
B08, Trade, 2554794.663, 77, B08, S03, 1
B08, Trade, 2554866.363, 77, B08, S08, 1
B08, Trade, 2554913.063, 76, B08, S03, 1
B08, Trade, 2554948.846, 77, B08, S00, 1
B08, Trade, 2555076.296, 76, B08, S04, 1
B08, Trade, 2555106.079, 77, B08, S04, 1
B08, Trade, 2555119.663, 77, B08, S07, 1
B08, Trade, 2555145.096, 77, B08, S03, 1
B08, Trade, 2555360.513, 77, B08, S05, 1
B08, Trade, 2555487.396, 77, B08, S01, 1
B08, Trade, 2555510.129, 77, B08, S00, 1
B08, Trade, 2555854.679, 76, B08, S03, 1
B08, Trade, 2555876.879, 77, B08, S03, 1
B08, Trade, 2555909.213, 77, B08, S00, 1
B08, Trade, 2556058.463, 77, B08, S02, 1
B08, Trade, 2556596.863, 77, B08, S07, 1
B08, Trade, 2556666.079, 76, B08, S01, 1
B08, Trade, 2557020.179, 77, B08, S02, 1
B08, Trade, 2557077.779, 77, B08, S02, 1
B08, Trade, 2558123.746, 77, B08, S00, 1
B08, Trade, 2558298.813, 77, B08, S00, 1
B08, Trade, 2558508.213, 76, B08, S02, 1
B08, Trade, 2559009.746, 76, B08, S00, 1
B08, Trade, 2559227.929, 77, B08, S02, 1
B08, Trade, 2559356.113, 77, B08, S08, 1
B08, Trade, 2559408.963, 77, B08, S01, 1
B08, Trade, 2559778.696, 76, B08, S00, 1
B08, Trade, 2560174.429, 76, B08, S00, 1
B08, Trade, 2560267.113, 77, B08, S07, 1
B08, Trade, 2561088.163, 77, B08, S07, 1
B08, Trade, 2561236.396, 77, B08, S08, 1
B08, Trade, 2561483.579, 77, B08, S01, 1
B08, Trade, 2561650.413, 77, B08, S02, 1
B08, Trade, 2561741.763, 76, B08, S00, 1
B08, Trade, 2562006.646, 77, B08, S00, 1
B08, Trade, 2562226.863, 77, B08, S00, 1
B08, Trade, 2562339.996, 77, B08, S01, 1
B08, Trade, 2562861.213, 76, B08, S07, 1
B08, Trade, 2565862.479, 77, B08, S02, 1
B08, Trade, 2566436.396, 77, B08, S01, 1
B08, Trade, 2577136.546, 77, B08, S01, 1
B08, Trade, 2583850.729, 76, B08, S07, 1
B08, Trade, 2585066.446, 76, B08, S02, 1
B08, Trade, 2585163.846, 77, B08, S01, 1
B08, Trade, 2586057.879, 77, B08, S02, 1
B08, Trade, 2586271.379, 77, B08, S02, 1
B08, Trade, 2586377.079, 76, B08, S01, 1
B08, Trade, 2586449.013, 77, B08, S04, 1
B08, Trade, 2586552.996, 77, B08, S06, 1
B08, Trade, 2586696.146, 77, B08, S07, 1
B08, Trade, 2586927.446, 77, B08, S06, 1
B08, Trade, 2587329.513, 77, B08, S07, 1
B08, Trade, 2587366.213, 77, B08, S02, 1
B08, Trade, 2587501.296, 77, B08, S08, 1
B08, Trade, 2587741.546, 77, B08, S07, 1
B08, Trade, 2587887.229, 77, B08, S02, 1
