Trd, 2590656.129, 118
Trd, 2590656.479, 105
Trd, 2590656.929, 97
Trd, 2590660.013, 100
Trd, 2590660.196, 100
Trd, 2590660.213, 96
Trd, 2590661.913, 101
Trd, 2590662.379, 100
Trd, 2590662.746, 104
Trd, 2590663.396, 98
Trd, 2590664.096, 105
Trd, 2590664.546, 100
Trd, 2590664.913, 100
Trd, 2590665.213, 104
Trd, 2590665.729, 99
Trd, 2590666.279, 105
Trd, 2590668.713, 106
Trd, 2590670.479, 106
Trd, 2590670.863, 99
Trd, 2590671.096, 105
Trd, 2590671.346, 108
Trd, 2590671.813, 113
Trd, 2590672.579, 118
Trd, 2590672.763, 102
Trd, 2590674.746, 106
Trd, 2590675.146, 105
Trd, 2590675.163, 103
Trd, 2590676.513, 111
Trd, 2590677.213, 101
Trd, 2590677.363, 100
Trd, 2590678.663, 99
Trd, 2590678.996, 102
Trd, 2590679.829, 102
Trd, 2590680.713, 98
Trd, 2590680.996, 101
Trd, 2590682.213, 103
Trd, 2590682.513, 102
Trd, 2590684.229, 104
Trd, 2590684.763, 102
Trd, 2590686.296, 104
Trd, 2590686.463, 102
Trd, 2590687.146, 101
Trd, 2590688.363, 101
Trd, 2590688.763, 99
Trd, 2590689.013, 102
Trd, 2590689.863, 106
Trd, 2590690.829, 102
Trd, 2590690.879, 101
Trd, 2590690.946, 97
Trd, 2590692.229, 93
Trd, 2590693.113, 108
Trd, 2590693.379, 92
Trd, 2590694.546, 104
Trd, 2590695.713, 111
Trd, 2590696.863, 101
Trd, 2590697.846, 106
Trd, 2590699.063, 112
Trd, 2590699.146, 112
Trd, 2590699.363, 111
Trd, 2590699.379, 100
Trd, 2590700.279, 95
Trd, 2590700.646, 107
Trd, 2590701.696, 111
Trd, 2590702.396, 101
Trd, 2590702.796, 114
Trd, 2590702.813, 97
Trd, 2590703.396, 119
Trd, 2590703.513, 97
Trd, 2590705.279, 112
Trd, 2590706.063, 104
Trd, 2590706.096, 105
Trd, 2590706.729, 106
Trd, 2590707.579, 107
Trd, 2590708.029, 106
Trd, 2590709.829, 106
Trd, 2590709.896, 105
Trd, 2590710.479, 100
Trd, 2590710.629, 94
Trd, 2590710.646, 90
Trd, 2590711.129, 100
Trd, 2590711.963, 101
Trd, 2590712.346, 102
Trd, 2590712.446, 108
Trd, 2590713.763, 99
Trd, 2590715.146, 112
Trd, 2590716.096, 113
Trd, 2590716.246, 116
Trd, 2590716.396, 117
Trd, 2590716.429, 112
Trd, 2590717.596, 115
Trd, 2590717.663, 116
Trd, 2590718.079, 115
Trd, 2590718.646, 115
Trd, 2590720.263, 100
Trd, 2590721.746, 98
Trd, 2590722.413, 99
Trd, 2590723.196, 101
Trd, 2590723.529, 100
Trd, 2590725.029, 101
Trd, 2590725.113, 100
Trd, 2590725.246, 106
Trd, 2590725.313, 97
Trd, 2590725.763, 94
Trd, 2590725.879, 92
Trd, 2590726.213, 90
Trd, 2590728.463, 107
Trd, 2590728.529, 108
Trd, 2590728.579, 121
Trd, 2590729.329, 96
Trd, 2590731.079, 117
Trd, 2590731.296, 118
Trd, 2590731.329, 119
Trd, 2590731.446, 118
Trd, 2590733.879, 116
Trd, 2590734.263, 111
Trd, 2590734.979, 102
Trd, 2590735.346, 103
Trd, 2590736.113, 104
Trd, 2590736.179, 103
Trd, 2590736.229, 99
Trd, 2590736.679, 105
Trd, 2590738.013, 103
Trd, 2590738.513, 105
Trd, 2590739.596, 106
Trd, 2590740.379, 100
Trd, 2590741.579, 97
Trd, 2590741.629, 94
Trd, 2590742.729, 105
Trd, 2590743.179, 96
Trd, 2590743.729, 94
Trd, 2590744.363, 108
Trd, 2590744.596, 89
Trd, 2590746.079, 102
Trd, 2590746.113, 100
Trd, 2590746.229, 104
Trd, 2590748.213, 106
Trd, 2590749.796, 106
Trd, 2590749.846, 105
Trd, 2590750.996, 107
Trd, 2590751.046, 101
Trd, 2590751.413, 101
Trd, 2590751.429, 100
Trd, 2590752.496, 108
Trd, 2590752.796, 96
Trd, 2590754.129, 109
Trd, 2590754.279, 108
Trd, 2590755.963, 111
Trd, 2590756.913, 110
Trd, 2590756.996, 101
Trd, 2590757.879, 101
