B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 1162327.968, 60, B03, S01, 1
B04, 0
B05, 28
B05, Trade, 36042.883, 67, B05, S02, 1
B05, Trade, 37896.700, 67, B05, S02, 1
B05, Trade, 39260.483, 67, B05, S02, 1
B05, Trade, 41855.000, 67, B05, S02, 1
B05, Trade, 42758.867, 67, B05, S03, 1
B05, Trade, 58934.650, 67, B05, S00, 1
B05, Trade, 60021.333, 67, B05, S04, 1
B05, Trade, 62688.783, 65, B05, S04, 1
B05, Trade, 1164064.418, 67, B05, S01, 1
B05, Trade, 1409088.384, 67, B05, S00, 1
B05, Trade, 1411744.817, 67, B05, S00, 1
B05, Trade, 1413652.534, 66, B05, S03, 1
B05, Trade, 1420277.434, 67, B05, S03, 1
B05, Trade, 1672613.783, 67, B05, S01, 1
B05, Trade, 1721862.016, 67, B05, S03, 1
B05, Trade, 1728794.816, 67, B05, S00, 1
B05, Trade, 2014269.065, 67, B05, S00, 1
B05, Trade, 2163629.847, 67, B05, S02, 1
B05, Trade, 2163939.247, 67, B05, S03, 1
B05, Trade, 2189673.881, 67, B05, S02, 1
B05, Trade, 2189804.347, 67, B05, S00, 1
B05, Trade, 2190329.831, 67, B05, S03, 1
B05, Trade, 2191366.264, 67, B05, S00, 1
B05, Trade, 2191900.947, 67, B05, S00, 1
B05, Trade, 2192062.681, 67, B05, S00, 1
B05, Trade, 2192570.664, 67, B05, S02, 1
B05, Trade, 2195107.714, 67, B05, S03, 1
B05, Trade, 2408407.847, 67, B05, S00, 1
B06, 100
B06, Trade, 608452.984, 70, B06, S00, 1
B06, Trade, 654001.634, 70, B06, S00, 1
B06, Trade, 675388.667, 70, B06, S01, 1
B06, Trade, 1023285.935, 70, B06, S02, 1
B06, Trade, 1025876.585, 70, B06, S03, 1
B06, Trade, 1160302.301, 70, B06, S02, 1
B06, Trade, 1166308.101, 70, B06, S01, 1
B06, Trade, 1180810.168, 70, B06, S04, 1
B06, Trade, 1219921.451, 70, B06, S04, 1
B06, Trade, 1246155.968, 70, B06, S04, 1
B06, Trade, 1251136.068, 70, B06, S05, 1
B06, Trade, 1411869.950, 70, B06, S03, 1
B06, Trade, 1417722.850, 69, B06, S05, 1
B06, Trade, 1420276.717, 70, B06, S04, 1
B06, Trade, 1422613.134, 70, B06, S00, 1
B06, Trade, 1422647.134, 70, B06, S04, 1
B06, Trade, 1445192.333, 70, B06, S02, 1
B06, Trade, 1497750.733, 70, B06, S03, 1
B06, Trade, 1498661.817, 70, B06, S02, 1
B06, Trade, 1500309.500, 70, B06, S03, 1
B06, Trade, 1501031.500, 70, B06, S03, 1
B06, Trade, 1501225.367, 70, B06, S04, 1
B06, Trade, 1501452.467, 70, B06, S00, 1
B06, Trade, 1501665.683, 70, B06, S04, 1
B06, Trade, 1650110.216, 70, B06, S01, 1
B06, Trade, 1664052.533, 70, B06, S03, 1
B06, Trade, 1666844.116, 70, B06, S04, 1
B06, Trade, 1668963.716, 70, B06, S03, 1
B06, Trade, 1670305.349, 70, B06, S01, 1
B06, Trade, 1670546.566, 70, B06, S03, 1
B06, Trade, 1670820.899, 70, B06, S00, 1
B06, Trade, 1671300.649, 68, B06, S03, 1
B06, Trade, 1671873.533, 70, B06, S01, 1
B06, Trade, 1673124.866, 70, B06, S03, 1
B06, Trade, 1673303.166, 70, B06, S03, 1
B06, Trade, 1675694.833, 70, B06, S00, 1
B06, Trade, 1676930.449, 70, B06, S00, 1
B06, Trade, 1677300.966, 70, B06, S01, 1
B06, Trade, 1677590.016, 70, B06, S01, 1
B06, Trade, 1717222.866, 70, B06, S01, 1
B06, Trade, 1719125.249, 70, B06, S03, 1
B06, Trade, 1721033.232, 70, B06, S05, 1
B06, Trade, 1721860.149, 70, B06, S00, 1
B06, Trade, 1723891.416, 69, B06, S05, 1
B06, Trade, 1724455.916, 70, B06, S00, 1
B06, Trade, 1724553.299, 70, B06, S01, 1
B06, Trade, 1725021.099, 70, B06, S05, 1
B06, Trade, 1725051.566, 70, B06, S05, 1
B06, Trade, 1725330.699, 70, B06, S00, 1
B06, Trade, 1727321.316, 69, B06, S03, 1
B06, Trade, 1727366.332, 70, B06, S00, 1
B06, Trade, 1727460.766, 69, B06, S05, 1
B06, Trade, 1727647.766, 69, B06, S00, 1
B06, Trade, 1728794.732, 70, B06, S02, 1
B06, Trade, 1732714.266, 70, B06, S00, 1
B06, Trade, 1733537.566, 70, B06, S04, 1
B06, Trade, 1758900.416, 70, B06, S02, 1
B06, Trade, 1760094.082, 70, B06, S06, 1
B06, Trade, 1776560.982, 70, B06, S00, 1
B06, Trade, 1784097.182, 70, B06, S00, 1
B06, Trade, 1973385.681, 70, B06, S04, 1
B06, Trade, 1977407.265, 70, B06, S05, 1
B06, Trade, 2010729.365, 70, B06, S02, 1
B06, Trade, 2011544.865, 70, B06, S04, 1
B06, Trade, 2012925.248, 70, B06, S04, 1
B06, Trade, 2035400.131, 70, B06, S00, 1
B06, Trade, 2094854.398, 70, B06, S02, 1
B06, Trade, 2157197.331, 70, B06, S03, 1
B06, Trade, 2162128.714, 70, B06, S03, 1
B06, Trade, 2164857.264, 70, B06, S03, 1
B06, Trade, 2234231.031, 70, B06, S03, 1
B06, Trade, 2234934.931, 70, B06, S03, 1
B06, Trade, 2282719.997, 70, B06, S02, 1
B06, Trade, 2284056.097, 69, B06, S01, 1
B06, Trade, 2286571.797, 68, B06, S02, 1
B06, Trade, 2311284.897, 70, B06, S02, 1
B06, Trade, 2312056.380, 70, B06, S02, 1
B06, Trade, 2314675.480, 70, B06, S05, 1
B06, Trade, 2318470.997, 70, B06, S02, 1
B06, Trade, 2319790.114, 70, B06, S00, 1
B06, Trade, 2320106.580, 68, B06, S04, 1
B06, Trade, 2321429.564, 70, B06, S01, 1
B06, Trade, 2321600.514, 69, B06, S01, 1
B06, Trade, 2321964.714, 69, B06, S01, 1
B06, Trade, 2323304.664, 70, B06, S01, 1
B06, Trade, 2323732.380, 70, B06, S04, 1
B06, Trade, 2324747.314, 70, B06, S04, 1
B06, Trade, 2363249.163, 68, B06, S01, 1
B06, Trade, 2390772.313, 70, B06, S06, 1
B06, Trade, 2397138.313, 70, B06, S04, 1
B06, Trade, 2405059.130, 70, B06, S03, 1
B06, Trade, 2405258.547, 70, B06, S00, 1
B06, Trade, 2407202.513, 70, B06, S03, 1
B06, Trade, 2407607.847, 70, B06, S00, 1
B06, Trade, 2408693.697, 70, B06, S00, 1
B06, Trade, 2410668.963, 70, B06, S03, 1
B06, Trade, 2410760.730, 69, B06, S01, 1
