B00, 0
B01, 0
B02, 0
B03, 2
B03, Trade, 2172851.631, 60, B03, S02, 1
B03, Trade, 2173766.847, 58, B03, S02, 1
B04, 5
B04, Trade, 1936728.098, 62, B04, S00, 1
B04, Trade, 2169507.931, 63, B04, S00, 1
B04, Trade, 2169774.547, 63, B04, S03, 1
B04, Trade, 2173766.664, 63, B04, S01, 1
B04, Trade, 2174370.931, 63, B04, S02, 1
B05, 33
B05, Trade, 115954.800, 67, B05, S03, 1
B05, Trade, 119651.850, 67, B05, S02, 1
B05, Trade, 120742.300, 67, B05, S03, 1
B05, Trade, 193219.350, 67, B05, S03, 1
B05, Trade, 324410.033, 67, B05, S03, 1
B05, Trade, 356520.400, 67, B05, S03, 1
B05, Trade, 363040.350, 67, B05, S02, 1
B05, Trade, 372029.617, 67, B05, S04, 1
B05, Trade, 373338.917, 67, B05, S05, 1
B05, Trade, 686521.217, 67, B05, S00, 1
B05, Trade, 759832.967, 67, B05, S02, 1
B05, Trade, 780105.117, 67, B05, S00, 1
B05, Trade, 1422540.317, 67, B05, S03, 1
B05, Trade, 1493326.067, 67, B05, S04, 1
B05, Trade, 1497951.083, 67, B05, S02, 1
B05, Trade, 1498473.583, 67, B05, S04, 1
B05, Trade, 1498642.617, 66, B05, S04, 1
B05, Trade, 1498668.417, 67, B05, S05, 1
B05, Trade, 1499309.850, 67, B05, S02, 1
B05, Trade, 1500503.433, 67, B05, S02, 1
B05, Trade, 1500832.317, 67, B05, S03, 1
B05, Trade, 1502143.767, 67, B05, S04, 1
B05, Trade, 1503062.850, 67, B05, S02, 1
B05, Trade, 1504002.833, 67, B05, S01, 1
B05, Trade, 1504396.333, 67, B05, S03, 1
B05, Trade, 1526681.250, 67, B05, S04, 1
B05, Trade, 1560811.616, 67, B05, S02, 1
B05, Trade, 1728854.466, 67, B05, S04, 1
B05, Trade, 1812476.799, 67, B05, S04, 1
B05, Trade, 1930538.198, 67, B05, S00, 1
B05, Trade, 2174258.514, 67, B05, S03, 1
B05, Trade, 2306190.030, 66, B05, S00, 1
B05, Trade, 2310477.330, 67, B05, S00, 1
B06, 100
B06, Trade, 770120.467, 70, B06, S05, 1
B06, Trade, 785975.017, 70, B06, S04, 1
B06, Trade, 788681.934, 70, B06, S05, 1
B06, Trade, 845333.001, 70, B06, S00, 1
B06, Trade, 936293.951, 70, B06, S01, 1
B06, Trade, 936747.951, 70, B06, S04, 1
B06, Trade, 941571.301, 69, B06, S01, 1
B06, Trade, 942933.668, 68, B06, S04, 1
B06, Trade, 1173958.201, 70, B06, S00, 1
B06, Trade, 1174731.684, 70, B06, S03, 1
B06, Trade, 1175433.601, 70, B06, S00, 1
B06, Trade, 1175867.851, 70, B06, S02, 1
B06, Trade, 1179123.818, 70, B06, S04, 1
B06, Trade, 1196390.318, 70, B06, S01, 1
B06, Trade, 1290885.201, 70, B06, S05, 1
B06, Trade, 1291071.134, 70, B06, S00, 1
B06, Trade, 1292995.217, 70, B06, S01, 1
B06, Trade, 1294271.301, 70, B06, S03, 1
B06, Trade, 1508370.967, 70, S05, B06, 1
B06, Trade, 1520668.733, 70, B06, S04, 1
B06, Trade, 1522807.883, 70, B06, S04, 1
B06, Trade, 1523004.200, 70, B06, S02, 1
B06, Trade, 1523906.233, 69, B06, S01, 1
B06, Trade, 1524000.550, 69, B06, S02, 1
B06, Trade, 1524583.267, 70, B06, S04, 1
B06, Trade, 1525263.016, 70, B06, S05, 1
B06, Trade, 1525404.516, 70, B06, S02, 1
B06, Trade, 1526680.616, 70, B06, S01, 1
B06, Trade, 1527029.766, 70, B06, S05, 1
B06, Trade, 1528416.066, 70, B06, S05, 1
B06, Trade, 1528916.516, 70, B06, S01, 1
B06, Trade, 1529168.116, 70, B06, S05, 1
B06, Trade, 1530835.950, 70, B06, S05, 1
