Trd, 2590681.813, 103
Trd, 2590681.829, 105
Trd, 2590682.463, 101
Trd, 2590684.096, 104
Trd, 2590684.813, 104
Trd, 2590684.946, 103
Trd, 2590685.629, 104
Trd, 2590685.996, 105
Trd, 2590686.413, 108
Trd, 2590687.229, 104
Trd, 2590688.013, 104
Trd, 2590688.346, 101
Trd, 2590689.246, 103
Trd, 2590689.863, 100
Trd, 2590690.063, 99
Trd, 2590691.163, 98
Trd, 2590691.379, 99
Trd, 2590691.746, 104
Trd, 2590691.996, 99
Trd, 2590693.446, 100
Trd, 2590694.346, 101
Trd, 2590695.563, 102
Trd, 2590695.746, 100
Trd, 2590696.879, 98
Trd, 2590697.613, 98
Trd, 2590697.996, 97
Trd, 2590698.063, 98
Trd, 2590698.113, 99
Trd, 2590700.046, 99
Trd, 2590700.163, 100
Trd, 2590701.113, 94
Trd, 2590702.496, 96
Trd, 2590702.979, 91
Trd, 2590703.546, 87
Trd, 2590704.313, 90
Trd, 2590705.029, 89
Trd, 2590705.746, 87
Trd, 2590705.896, 88
Trd, 2590705.979, 87
Trd, 2590706.279, 88
Trd, 2590706.863, 90
Trd, 2590707.896, 91
Trd, 2590708.246, 89
Trd, 2590709.079, 94
Trd, 2590709.196, 98
Trd, 2590709.613, 104
Trd, 2590711.113, 95
Trd, 2590712.179, 102
Trd, 2590712.196, 101
Trd, 2590712.246, 103
Trd, 2590712.746, 104
Trd, 2590713.529, 103
Trd, 2590713.746, 105
Trd, 2590714.996, 108
Trd, 2590715.496, 109
Trd, 2590716.629, 109
Trd, 2590716.779, 109
Trd, 2590717.329, 108
Trd, 2590718.479, 107
Trd, 2590719.796, 107
Trd, 2590720.296, 106
Trd, 2590720.746, 106
Trd, 2590721.946, 106
Trd, 2590722.329, 105
Trd, 2590722.846, 103
Trd, 2590723.029, 105
Trd, 2590723.946, 104
Trd, 2590723.979, 105
Trd, 2590725.346, 104
Trd, 2590725.429, 104
Trd, 2590725.746, 103
Trd, 2590726.346, 103
Trd, 2590728.129, 103
Trd, 2590728.363, 101
Trd, 2590729.196, 98
Trd, 2590730.346, 92
Trd, 2590730.696, 94
Trd, 2590731.296, 91
Trd, 2590732.046, 91
Trd, 2590732.746, 90
Trd, 2590732.829, 92
Trd, 2590734.396, 94
Trd, 2590734.529, 92
Trd, 2590735.396, 98
Trd, 2590737.129, 100
Trd, 2590737.379, 101
Trd, 2590737.613, 105
Trd, 2590738.663, 105
Trd, 2590739.079, 106
Trd, 2590739.813, 105
Trd, 2590739.846, 106
Trd, 2590740.229, 108
Trd, 2590740.529, 105
Trd, 2590741.463, 105
Trd, 2590741.579, 98
Trd, 2590742.263, 101
Trd, 2590743.829, 93
Trd, 2590744.029, 94
Trd, 2590744.263, 95
Trd, 2590744.479, 94
Trd, 2590745.296, 93
Trd, 2590745.896, 94
Trd, 2590747.463, 103
Trd, 2590748.796, 98
Trd, 2590748.829, 97
Trd, 2590749.296, 98
Trd, 2590749.563, 97
Trd, 2590749.579, 99
Trd, 2590749.796, 99
Trd, 2590750.296, 100
Trd, 2590750.846, 98
Trd, 2590752.029, 100
Trd, 2590752.863, 101
Trd, 2590754.096, 100
Trd, 2590754.129, 102
Trd, 2590755.229, 98
Trd, 2590755.579, 91
Trd, 2590757.096, 91
Trd, 2590757.679, 91
Trd, 2590757.779, 92
Trd, 2590758.246, 93
Trd, 2590758.829, 92
Trd, 2590759.813, 95
Trd, 2590760.346, 96
Trd, 2590760.813, 96
Trd, 2590761.063, 98
Trd, 2590762.246, 109
Trd, 2590762.596, 109
Trd, 2590763.163, 109
Trd, 2590763.596, 108
Trd, 2590763.763, 105
Trd, 2590765.829, 105
Trd, 2590766.379, 102
Trd, 2590766.613, 103
Trd, 2590767.279, 101
Trd, 2590767.729, 98
Trd, 2590768.713, 95
Trd, 2590769.496, 94
Trd, 2590770.096, 92
Trd, 2590770.613, 91
Trd, 2590770.679, 92
Trd, 2590770.813, 95
Trd, 2590771.179, 84
Trd, 2590771.779, 98
Trd, 2590771.846, 87
Trd, 2590773.963, 96
Trd, 2590774.429, 97
Trd, 2590774.546, 96
Trd, 2590775.496, 93
Trd, 2590775.913, 94
Trd, 2590777.146, 92
Trd, 2590777.413, 94
Trd, 2590777.629, 98
Trd, 2590777.746, 101
Trd, 2590778.979, 104
Trd, 2590779.763, 102
Trd, 2590780.263, 104
Trd, 2590780.896, 103
Trd, 2590781.146, 104
Trd, 2590784.213, 101
Trd, 2590784.763, 101
Trd, 2590784.963, 100
Trd, 2590785.679, 101
Trd, 2590786.096, 104
Trd, 2590786.779, 98
Trd, 2590787.013, 104
Trd, 2590787.796, 102
Trd, 2590787.846, 105
Trd, 2590790.129, 96
Trd, 2590790.179, 99
Trd, 2590790.463, 97
Trd, 2590791.013, 96
Trd, 2590791.213, 96
Trd, 2590791.513, 96
Trd, 2590791.546, 97
Trd, 2590792.229, 98
Trd, 2590793.196, 98
Trd, 2590793.713, 101
Trd, 2590794.396, 102
Trd, 2590794.813, 101
Trd, 2590795.363, 103
Trd, 2590795.696, 101
Trd, 2590796.763, 102
Trd, 2590797.613, 102
Trd, 2590798.313, 102
Trd, 2590798.563, 98
Trd, 2590798.863, 102
Trd, 2590799.829, 90
Trd, 2590800.546, 103
Trd, 2590800.729, 89
Trd, 2590801.696, 88
Trd, 2590802.196, 98
Trd, 2590803.063, 94
Trd, 2590803.363, 91
Trd, 2590803.963, 90
Trd, 2590804.413, 89
Trd, 2590804.746, 87
Trd, 2590805.146, 86
Trd, 2590806.429, 86
