B00, 0
B01, 0
B02, 0
B03, 0
B04, 6
B04, Trade, 59785.283, 62, B04, S00, 1
B04, Trade, 63616.617, 62, B04, S01, 1
B04, Trade, 654775.900, 62, B04, S00, 1
B04, Trade, 727738.651, 63, B04, S04, 1
B04, Trade, 1504795.017, 63, B04, S00, 1
B04, Trade, 1867013.132, 63, B04, S02, 1
B05, 47
B05, Trade, 27351.633, 67, B05, S01, 1
B05, Trade, 62486.383, 67, B05, S01, 1
B05, Trade, 178249.967, 67, B05, S00, 1
B05, Trade, 179231.733, 67, B05, S02, 1
B05, Trade, 317401.717, 67, B05, S00, 1
B05, Trade, 317773.983, 67, B05, S03, 1
B05, Trade, 318383.383, 66, B05, S03, 1
B05, Trade, 319160.733, 67, B05, S00, 1
B05, Trade, 320219.100, 67, B05, S00, 1
B05, Trade, 320493.550, 67, B05, S00, 1
B05, Trade, 323911.333, 66, B05, S00, 1
B05, Trade, 635723.450, 67, B05, S05, 1
B05, Trade, 640310.400, 67, B05, S03, 1
B05, Trade, 654718.950, 67, B05, S03, 1
B05, Trade, 705923.000, 64, B05, S02, 1
B05, Trade, 706754.734, 67, B05, S04, 1
B05, Trade, 710189.217, 67, B05, S01, 1
B05, Trade, 711723.451, 67, B05, S00, 1
B05, Trade, 995253.185, 66, B05, S03, 1
B05, Trade, 998235.751, 67, B05, S02, 1
B05, Trade, 1087310.651, 67, B05, S00, 1
B05, Trade, 1094108.768, 67, B05, S04, 1
B05, Trade, 1097584.068, 66, B05, S00, 1
B05, Trade, 1100424.235, 67, B05, S04, 1
B05, Trade, 1282668.551, 67, B05, S04, 1
B05, Trade, 1476569.400, 66, B05, S02, 1
B05, Trade, 1483414.583, 67, B05, S00, 1
B05, Trade, 1485010.250, 66, B05, S01, 1
B05, Trade, 1486026.800, 67, B05, S02, 1
B05, Trade, 1954077.482, 67, B05, S01, 1
B05, Trade, 1959815.448, 66, B05, S03, 1
B05, Trade, 1959966.665, 64, S04, B05, 1
B05, Trade, 2232050.247, 67, B05, S04, 1
B05, Trade, 2283553.497, 67, B05, S01, 1
B05, Trade, 2288390.314, 67, B05, S05, 1
B05, Trade, 2289445.964, 67, B05, S01, 1
B05, Trade, 2302102.780, 66, B05, S02, 1
B05, Trade, 2321092.414, 67, B05, S03, 1
B05, Trade, 2321396.930, 67, B05, S02, 1
B05, Trade, 2323183.980, 67, B05, S02, 1
B05, Trade, 2323399.164, 67, B05, S02, 1
B05, Trade, 2323445.197, 67, B05, S05, 1
