B00, 0
B01, 0
B02, 0
B03, 0
B04, 3
B04, Trade, 46339.700, 63, B04, S00, 1
B04, Trade, 250089.700, 63, B04, S03, 1
B04, Trade, 2208057.631, 63, B04, S02, 1
B05, 37
B05, Trade, 65084.133, 66, B05, S04, 1
B05, Trade, 66347.567, 67, B05, S03, 1
B05, Trade, 66854.300, 67, B05, S03, 1
B05, Trade, 70175.100, 67, B05, S04, 1
B05, Trade, 70241.500, 67, B05, S02, 1
B05, Trade, 70933.367, 67, B05, S02, 1
B05, Trade, 80863.517, 67, B05, S00, 1
B05, Trade, 82993.100, 67, B05, S04, 1
B05, Trade, 101126.350, 65, B05, S03, 1
B05, Trade, 101964.550, 67, B05, S01, 1
B05, Trade, 103546.883, 66, B05, S03, 1
B05, Trade, 105825.683, 67, B05, S03, 1
B05, Trade, 107577.933, 67, B05, S02, 1
B05, Trade, 332841.267, 67, B05, S05, 1
B05, Trade, 334701.450, 66, B05, S02, 1
B05, Trade, 336896.067, 67, B05, S02, 1
B05, Trade, 337790.200, 67, B05, S02, 1
B05, Trade, 338018.833, 67, B05, S01, 1
B05, Trade, 453745.750, 66, B05, S03, 1
B05, Trade, 458843.617, 67, B05, S01, 1
B05, Trade, 585903.200, 67, B05, S04, 1
B05, Trade, 792173.867, 66, B05, S01, 1
B05, Trade, 1007831.018, 66, B05, S03, 1
B05, Trade, 1227337.584, 66, B05, S04, 1
B05, Trade, 1634789.649, 67, B05, S02, 1
B05, Trade, 1944024.265, 67, B05, S01, 1
B05, Trade, 1947820.815, 67, B05, S02, 1
B05, Trade, 2197027.831, 67, B05, S02, 1
B05, Trade, 2200045.981, 66, B05, S04, 1
B05, Trade, 2205437.131, 67, B05, S02, 1
B05, Trade, 2207399.264, 67, B05, S02, 1
B05, Trade, 2207873.931, 67, B05, S02, 1
B05, Trade, 2208000.047, 67, B05, S02, 1
B05, Trade, 2209568.797, 67, B05, S00, 1
B05, Trade, 2209743.347, 67, B05, S00, 1
B05, Trade, 2210281.997, 64, B05, S02, 1
B05, Trade, 2244179.680, 67, B05, S00, 1
B06, 87
B06, Trade, 52015.967, 68, B06, S01, 1
B06, Trade, 57460.533, 68, B06, S01, 1
B06, Trade, 79701.017, 70, B06, S00, 1
B06, Trade, 80444.917, 70, B06, S04, 1
B06, Trade, 80744.183, 70, B06, S06, 1
B06, Trade, 81422.550, 70, B06, S00, 1
B06, Trade, 81588.000, 70, B06, S04, 1
B06, Trade, 82037.817, 70, B06, S04, 1
B06, Trade, 84056.383, 70, B06, S00, 1
B06, Trade, 84304.517, 70, B06, S00, 1
B06, Trade, 84509.450, 70, B06, S04, 1
B06, Trade, 85032.867, 70, B06, S04, 1
B06, Trade, 101126.300, 65, B06, S02, 1
B06, Trade, 118159.667, 70, B06, S00, 1
B06, Trade, 154493.017, 69, B06, S01, 1
B06, Trade, 158686.100, 70, B06, S01, 1
B06, Trade, 159123.017, 70, B06, S01, 1
B06, Trade, 159339.617, 68, B06, S01, 1
B06, Trade, 159780.067, 70, B06, S01, 1
B06, Trade, 160013.800, 70, B06, S01, 1
B06, Trade, 160178.983, 70, B06, S01, 1
B06, Trade, 160385.617, 70, B06, S01, 1
B06, Trade, 160813.817, 70, B06, S02, 1
B06, Trade, 161215.917, 70, B06, S01, 1
B06, Trade, 161453.750, 69, B06, S02, 1
B06, Trade, 162185.567, 69, B06, S01, 1
B06, Trade, 162757.517, 70, B06, S01, 1
B06, Trade, 163478.600, 70, B06, S06, 1
B06, Trade, 163608.050, 69, B06, S02, 1
B06, Trade, 163619.533, 69, B06, S01, 1
B06, Trade, 164130.133, 70, B06, S01, 1
B06, Trade, 165423.850, 69, B06, S02, 1
B06, Trade, 200010.700, 70, B06, S05, 1
B06, Trade, 203502.667, 70, B06, S05, 1
B06, Trade, 204585.317, 70, B06, S05, 1
B06, Trade, 207686.567, 70, B06, S01, 1
B06, Trade, 219178.483, 70, B06, S04, 1
B06, Trade, 222713.950, 69, B06, S02, 1
B06, Trade, 247964.200, 70, B06, S01, 1
B06, Trade, 273829.017, 70, B06, S00, 1
B06, Trade, 276598.000, 70, B06, S00, 1
B06, Trade, 277556.017, 69, B06, S01, 1
B06, Trade, 278723.717, 70, B06, S00, 1
B06, Trade, 305953.717, 70, B06, S03, 1
B06, Trade, 307788.883, 70, B06, S03, 1
B06, Trade, 433856.250, 70, B06, S02, 1
B06, Trade, 570045.200, 70, B06, S05, 1
B06, Trade, 575507.567, 70, B06, S01, 1
B06, Trade, 575602.333, 70, B06, S01, 1
B06, Trade, 680486.767, 69, B06, S03, 1
B06, Trade, 998260.585, 70, B06, S02, 1
B06, Trade, 1007020.301, 68, B06, S03, 1
B06, Trade, 1007830.485, 70, B06, S01, 1
B06, Trade, 1037192.035, 70, B06, S01, 1
B06, Trade, 1039906.802, 70, B06, S02, 1
B06, Trade, 1040689.852, 70, B06, S01, 1
B06, Trade, 1042442.135, 70, B06, S04, 1
B06, Trade, 1042985.835, 70, B06, S04, 1
B06, Trade, 1043501.435, 70, B06, S03, 1
B06, Trade, 1172862.818, 68, B06, S01, 1
B06, Trade, 1499228.700, 70, B06, S02, 1
B06, Trade, 1519752.233, 70, B06, S01, 1
B06, Trade, 1654176.399, 70, B06, S01, 1
B06, Trade, 1938636.165, 67, B06, S01, 1
B06, Trade, 1943993.498, 69, B06, S00, 1
B06, Trade, 1946156.032, 70, B06, S00, 1
B06, Trade, 1946380.115, 70, B06, S04, 1
B06, Trade, 1946476.682, 70, B06, S01, 1
B06, Trade, 1947818.282, 70, B06, S04, 1
B06, Trade, 1948963.432, 70, B06, S02, 1
B06, Trade, 1949012.048, 70, B06, S00, 1
