B00, 0
B01, 0
B02, 1
B02, Trade, 1918976.098, 56, B02, S00, 1
B03, 0
B04, 10
B04, Trade, 24474.350, 63, B04, S03, 1
B04, Trade, 25919.517, 63, B04, S03, 1
B04, Trade, 27538.783, 63, B04, S03, 1
B04, Trade, 1023087.152, 63, B04, S02, 1
B04, Trade, 1677667.633, 63, B04, S02, 1
B04, Trade, 1756775.082, 63, B04, S01, 1
B04, Trade, 1770301.466, 63, B04, S02, 1
B04, Trade, 1918975.465, 63, B04, S03, 1
B04, Trade, 1919151.798, 63, B04, S00, 1
B04, Trade, 2415681.963, 63, B04, S02, 1
B05, 58
B05, Trade, 22316.067, 67, B05, S01, 1
B05, Trade, 22359.217, 67, B05, S00, 1
B05, Trade, 22923.900, 67, B05, S02, 1
B05, Trade, 23239.667, 67, B05, S05, 1
B05, Trade, 23602.150, 67, B05, S01, 1
B05, Trade, 23860.083, 67, B05, S01, 1
B05, Trade, 24572.700, 67, B05, S03, 1
B05, Trade, 24663.783, 67, B05, S00, 1
B05, Trade, 24775.167, 67, B05, S02, 1
B05, Trade, 24928.750, 67, B05, S00, 1
B05, Trade, 25244.333, 67, B05, S03, 1
B05, Trade, 25336.983, 67, B05, S00, 1
B05, Trade, 25919.383, 67, B05, S05, 1
B05, Trade, 26020.283, 64, B05, S01, 1
B05, Trade, 26029.267, 65, B05, S02, 1
B05, Trade, 26141.100, 67, B05, S04, 1
B05, Trade, 26261.667, 67, B05, S03, 1
B05, Trade, 26399.617, 67, B05, S03, 1
B05, Trade, 26440.467, 67, B05, S00, 1
B05, Trade, 27538.767, 67, B05, S02, 1
B05, Trade, 27614.933, 67, B05, S01, 1
B05, Trade, 27848.050, 67, B05, S05, 1
B05, Trade, 28288.783, 67, B05, S00, 1
B05, Trade, 28787.517, 67, B05, S01, 1
B05, Trade, 37728.700, 67, B05, S01, 1
B05, Trade, 38685.000, 67, B05, S01, 1
B05, Trade, 42295.117, 67, B05, S03, 1
B05, Trade, 88290.617, 67, B05, S03, 1
B05, Trade, 89896.833, 67, B05, S01, 1
B05, Trade, 91361.517, 67, B05, S02, 1
B05, Trade, 92148.367, 67, B05, S01, 1
B05, Trade, 380789.767, 67, B05, S05, 1
B05, Trade, 499256.917, 65, B05, S01, 1
B05, Trade, 501367.700, 67, B05, S00, 1
B05, Trade, 501427.983, 66, B05, S00, 1
B05, Trade, 520269.883, 67, B05, S00, 1
B05, Trade, 521115.250, 67, B05, S00, 1
B05, Trade, 521657.567, 67, B05, S03, 1
B05, Trade, 549951.117, 67, B05, S02, 1
B05, Trade, 696454.584, 67, B05, S01, 1
B05, Trade, 780105.067, 67, B05, S01, 1
B05, Trade, 784289.334, 67, B05, S01, 1
B05, Trade, 1007300.135, 66, S04, B05, 1
B05, Trade, 1236036.134, 67, B05, S04, 1
B05, Trade, 1237066.034, 67, B05, S04, 1
B05, Trade, 1250543.951, 67, B05, S04, 1
B05, Trade, 1253883.534, 67, B05, S04, 1
B05, Trade, 1712097.182, 67, B05, S00, 1
B05, Trade, 1916828.265, 67, B05, S03, 1
B05, Trade, 1918157.332, 63, S03, B05, 1
B05, Trade, 1918248.398, 67, B05, S04, 1
B05, Trade, 1918923.165, 67, B05, S03, 1
B05, Trade, 1919474.665, 67, B05, S03, 1
B05, Trade, 1920634.215, 67, B05, S02, 1
B05, Trade, 1922095.515, 67, B05, S02, 1
B05, Trade, 2062396.764, 67, B05, S05, 1
B05, Trade, 2237347.231, 67, B05, S03, 1
B05, Trade, 2574219.213, 67, B05, S00, 1
B06, 100
B06, Trade, 1914944.915, 70, B06, S04, 1
B06, Trade, 1915220.382, 69, B06, S00, 1
B06, Trade, 1915267.665, 70, B06, S06, 1
B06, Trade, 1915318.148, 70, B06, S02, 1
B06, Trade, 1915429.415, 70, B06, S04, 1
B06, Trade, 1915602.448, 70, B06, S00, 1
B06, Trade, 1915757.715, 70, B06, S02, 1
B06, Trade, 1915798.448, 70, B06, S04, 1
B06, Trade, 1916073.998, 70, B06, S02, 1
B06, Trade, 1916170.948, 69, B06, S03, 1
B06, Trade, 1916244.082, 70, B06, S03, 1
B06, Trade, 1916383.265, 70, B06, S03, 1
B06, Trade, 1916511.982, 70, B06, S04, 1
B06, Trade, 1916623.748, 70, B06, S00, 1
B06, Trade, 1916807.015, 70, B06, S04, 1
B06, Trade, 1916827.332, 70, B06, S04, 1
B06, Trade, 1916871.582, 69, B06, S03, 1
B06, Trade, 1917306.415, 70, B06, S06, 1
B06, Trade, 1917499.782, 70, B06, S04, 1
B06, Trade, 1917669.032, 69, B06, S02, 1
B06, Trade, 1917910.115, 69, B06, S03, 1
B06, Trade, 1917937.598, 70, B06, S03, 1
B06, Trade, 1918155.965, 70, B06, S02, 1
B06, Trade, 1918205.782, 68, B06, S02, 1
B06, Trade, 1918247.682, 70, B06, S01, 1
B06, Trade, 1918975.082, 70, B06, S04, 1
B06, Trade, 1919011.698, 69, B06, S00, 1
B06, Trade, 1919064.465, 70, B06, S02, 1
B06, Trade, 1919119.632, 70, B06, S01, 1
B06, Trade, 1919251.015, 70, B06, S06, 1
B06, Trade, 1919277.182, 70, B06, S02, 1
B06, Trade, 1919383.798, 69, B06, S04, 1
B06, Trade, 1919429.632, 70, B06, S01, 1
B06, Trade, 1919472.998, 70, B06, S02, 1
B06, Trade, 1919702.932, 70, B06, S04, 1
B06, Trade, 1919854.932, 70, B06, S06, 1
B06, Trade, 1919939.432, 70, B06, S04, 1
B06, Trade, 1919970.065, 70, B06, S01, 1
