B00, 0
B01, 0
B02, 0
B03, 3
B03, Trade, 663208.450, 60, B03, S02, 1
B03, Trade, 1403603.217, 60, B03, S03, 1
B03, Trade, 2261379.330, 60, B03, S02, 1
B04, 2
B04, Trade, 1421509.267, 63, B04, S00, 1
B04, Trade, 1461592.233, 63, B04, S00, 1
B05, 46
B05, Trade, 53099.800, 66, B05, S02, 1
B05, Trade, 67791.883, 67, B05, S01, 1
B05, Trade, 72337.817, 66, B05, S02, 1
B05, Trade, 74321.700, 67, B05, S00, 1
B05, Trade, 78506.617, 67, B05, S02, 1
B05, Trade, 91078.200, 67, B05, S02, 1
B05, Trade, 160506.883, 67, B05, S03, 1
B05, Trade, 397829.600, 67, B05, S03, 1
B05, Trade, 662689.400, 66, B05, S03, 1
B05, Trade, 801432.434, 67, B05, S01, 1
B05, Trade, 803951.501, 67, B05, S00, 1
B05, Trade, 805504.051, 67, B05, S04, 1
B05, Trade, 868644.601, 67, B05, S03, 1
B05, Trade, 884177.418, 67, B05, S05, 1
B05, Trade, 1398314.417, 67, B05, S02, 1
B05, Trade, 1398572.700, 67, B05, S02, 1
B05, Trade, 1398647.684, 67, B05, S03, 1
B05, Trade, 1399026.417, 67, B05, S05, 1
B05, Trade, 1399119.684, 67, B05, S03, 1
B05, Trade, 1400458.834, 67, B05, S02, 1
B05, Trade, 1400831.134, 67, B05, S03, 1
B05, Trade, 1400973.584, 67, B05, S03, 1
B05, Trade, 1403608.334, 67, B05, S03, 1
B05, Trade, 1418750.834, 67, B05, S00, 1
B05, Trade, 1418786.584, 67, B05, S03, 1
B05, Trade, 1419202.500, 67, B05, S01, 1
B05, Trade, 1420406.834, 66, B05, S01, 1
B05, Trade, 1420855.534, 67, B05, S00, 1
B05, Trade, 1421507.950, 67, B05, S01, 1
B05, Trade, 1423877.550, 67, B05, S01, 1
B05, Trade, 1424299.517, 67, B05, S00, 1
B05, Trade, 1424588.867, 67, B05, S03, 1
B05, Trade, 1424641.384, 67, B05, S01, 1
B05, Trade, 1425041.867, 66, B05, S03, 1
B05, Trade, 1425400.784, 67, B05, S00, 1
B05, Trade, 1470622.233, 67, B05, S00, 1
B05, Trade, 1507424.267, 67, B05, S01, 1
B05, Trade, 2080330.281, 67, B05, S00, 1
B05, Trade, 2090946.298, 65, B05, S02, 1
B05, Trade, 2091521.664, 67, B05, S02, 1
B05, Trade, 2092415.881, 67, B05, S03, 1
B05, Trade, 2400305.613, 67, B05, S00, 1
B05, Trade, 2455746.246, 67, B05, S00, 1
B05, Trade, 2456427.913, 67, B05, S00, 1
B05, Trade, 2537135.829, 67, B05, S02, 1
B05, Trade, 2538556.229, 67, B05, S02, 1
B06, 100
B06, Trade, 800747.117, 70, B06, S00, 1
B06, Trade, 800789.151, 70, B06, S00, 1
B06, Trade, 801392.384, 70, B06, S05, 1
B06, Trade, 801530.951, 70, B06, S04, 1
B06, Trade, 801778.017, 70, B06, S03, 1
B06, Trade, 802007.534, 70, B06, S03, 1
B06, Trade, 802737.434, 70, B06, S03, 1
B06, Trade, 803582.251, 70, B06, S00, 1
B06, Trade, 803623.284, 70, B06, S04, 1
B06, Trade, 803775.917, 70, B06, S01, 1
B06, Trade, 803819.317, 70, B06, S04, 1
B06, Trade, 803951.317, 70, B06, S04, 1
B06, Trade, 804623.984, 70, B06, S00, 1
B06, Trade, 804645.051, 70, B06, S00, 1
B06, Trade, 804693.284, 70, B06, S03, 1
B06, Trade, 805274.651, 70, B06, S00, 1
B06, Trade, 805501.267, 70, B06, S03, 1
B06, Trade, 805543.034, 70, B06, S04, 1
B06, Trade, 805670.001, 70, B06, S01, 1
B06, Trade, 805898.934, 70, B06, S01, 1
B06, Trade, 805956.484, 70, B06, S04, 1
B06, Trade, 806129.184, 70, B06, S04, 1
B06, Trade, 806411.967, 70, B06, S02, 1
B06, Trade, 808831.217, 69, B06, S03, 1
B06, Trade, 813194.784, 70, B06, S05, 1
B06, Trade, 857058.701, 70, B06, S04, 1
B06, Trade, 857923.518, 70, B06, S02, 1
B06, Trade, 860837.818, 70, B06, S05, 1
B06, Trade, 861160.934, 70, B06, S02, 1
B06, Trade, 862397.201, 70, B06, S02, 1
B06, Trade, 878407.901, 67, S05, B06, 1
B06, Trade, 880177.651, 69, B06, S04, 1
B06, Trade, 967838.935, 70, B06, S02, 1
B06, Trade, 1027671.785, 70, B06, S01, 1
B06, Trade, 1028655.802, 70, B06, S00, 1
B06, Trade, 1254108.751, 70, B06, S01, 1
B06, Trade, 1254673.634, 70, B06, S01, 1
B06, Trade, 1255327.801, 70, B06, S03, 1
B06, Trade, 1255896.101, 70, B06, S02, 1
B06, Trade, 1257454.951, 70, B06, S05, 1
B06, Trade, 1289063.867, 70, B06, S04, 1
B06, Trade, 1291951.584, 70, B06, S02, 1
B06, Trade, 1293099.717, 70, B06, S02, 1
B06, Trade, 1293983.217, 70, B06, S04, 1
B06, Trade, 1295174.267, 70, B06, S04, 1
B06, Trade, 1332864.417, 70, B06, S02, 1
B06, Trade, 1390727.867, 70, B06, S04, 1
B06, Trade, 1398922.950, 68, B06, S02, 1
B06, Trade, 1423947.617, 68, B06, S05, 1
B06, Trade, 1427492.717, 70, B06, S01, 1
B06, Trade, 1430216.384, 70, B06, S01, 1
B06, Trade, 1431561.417, 70, B06, S00, 1
B06, Trade, 1431783.467, 70, B06, S03, 1
B06, Trade, 1432716.567, 70, B06, S01, 1
B06, Trade, 1456974.683, 67, B06, S02, 1
B06, Trade, 1457783.950, 70, B06, S05, 1
B06, Trade, 1459705.200, 70, B06, S02, 1
B06, Trade, 1460687.100, 70, B06, S04, 1
B06, Trade, 1461592.067, 70, B06, S03, 1
B06, Trade, 1569278.050, 70, B06, S00, 1
B06, Trade, 1626799.883, 70, B06, S04, 1
B06, Trade, 1670067.533, 70, B06, S01, 1
B06, Trade, 1711063.116, 70, S05, B06, 1
B06, Trade, 1712726.316, 70, B06, S05, 1
B06, Trade, 1713081.332, 70, B06, S05, 1
B06, Trade, 1720744.932, 70, B06, S02, 1
B06, Trade, 1940937.648, 70, B06, S03, 1
B06, Trade, 1943114.065, 70, B06, S02, 1
B06, Trade, 2022073.898, 70, B06, S03, 1
B06, Trade, 2031745.948, 69, B06, S03, 1
B06, Trade, 2096339.281, 70, B06, S02, 1
B06, Trade, 2118486.081, 70, B06, S03, 1
B06, Trade, 2127155.264, 70, B06, S00, 1
B06, Trade, 2131586.398, 70, B06, S01, 1
B06, Trade, 2196488.047, 70, B06, S05, 1
B06, Trade, 2197186.864, 70, B06, S02, 1
B06, Trade, 2197536.331, 70, B06, S05, 1
B06, Trade, 2197597.981, 70, B06, S05, 1
B06, Trade, 2198049.214, 67, B06, S04, 1
B06, Trade, 2199636.497, 70, B06, S00, 1
B06, Trade, 2200156.381, 70, B06, S05, 1
B06, Trade, 2200417.131, 70, B06, S01, 1
B06, Trade, 2200889.381, 70, B06, S00, 1
B06, Trade, 2201211.864, 70, B06, S00, 1
B06, Trade, 2201267.397, 70, B06, S00, 1
B06, Trade, 2201990.381, 70, B06, S01, 1
B06, Trade, 2202593.597, 68, B06, S01, 1
B06, Trade, 2203097.164, 70, B06, S00, 1
B06, Trade, 2272756.280, 70, B06, S02, 1
B06, Trade, 2319261.914, 69, B06, S00, 1
B06, Trade, 2359142.880, 70, S02, B06, 1
B06, Trade, 2408628.997, 69, B06, S00, 1
B06, Trade, 2410409.830, 70, B06, S05, 1
B06, Trade, 2431614.946, 70, B06, S01, 1
B06, Trade, 2459625.796, 64, B06, S01, 1
B06, Trade, 2556075.563, 70, B06, S05, 1
B06, Trade, 2557362.196, 70, B06, S04, 1
B06, Trade, 2560364.546, 70, B06, S05, 1
B06, Trade, 2560916.229, 70, B06, S05, 1
B06, Trade, 2569039.679, 70, B06, S02, 1
B07, 100
B07, Trade, 2265187.814, 74, B07, S00, 1
B07, Trade, 2267870.897, 74, B07, S07, 1
B07, Trade, 2268404.614, 74, B07, S00, 1
B07, Trade, 2268481.764, 70, B07, S04, 1
B07, Trade, 2269239.747, 74, B07, S01, 1
B07, Trade, 2270407.997, 74, B07, S04, 1
B07, Trade, 2270881.714, 68, B07, S04, 1
B07, Trade, 2271289.814, 74, B07, S06, 1
B07, Trade, 2271888.297, 74, B07, S06, 1
B07, Trade, 2272756.080, 74, B07, S06, 1
B07, Trade, 2272836.214, 74, B07, S01, 1
B07, Trade, 2273160.480, 74, B07, S02, 1
B07, Trade, 2273599.164, 74, B07, S04, 1
B07, Trade, 2273961.614, 74, B07, S01, 1
B07, Trade, 2274175.414, 74, B07, S02, 1
B07, Trade, 2274550.147, 74, B07, S06, 1
B07, Trade, 2274887.314, 74, B07, S06, 1
B07, Trade, 2295491.730, 74, B07, S00, 1
B07, Trade, 2302883.314, 74, B07, S05, 1
B07, Trade, 2323173.747, 74, B07, S01, 1
B07, Trade, 2340493.480, 74, B07, S02, 1
B07, Trade, 2343848.547, 74, B07, S05, 1
B07, Trade, 2345448.347, 74, B07, S05, 1
B07, Trade, 2346633.880, 74, B07, S07, 1
B07, Trade, 2354691.680, 74, B07, S05, 1
B07, Trade, 2359142.613, 69, S00, B07, 1
B07, Trade, 2361850.947, 74, B07, S02, 1
B07, Trade, 2374710.780, 74, B07, S05, 1
B07, Trade, 2397643.680, 69, B07, S05, 1
