B00, 0
B01, 0
B02, 3
B02, Trade, 71872.583, 55, B02, S01, 1
B02, Trade, 1296009.884, 105, S16, B02, 1
B02, Trade, 2060423.365, 206, B02, S01, 1
B03, 35
B03, Trade, 37114.767, 60, B03, S01, 1
B03, Trade, 698238.800, 60, B03, S00, 1
B03, Trade, 1296012.951, 136, S21, B03, 1
B03, Trade, 1313181.151, 210, B03, S00, 1
B03, Trade, 1313962.351, 210, B03, S00, 1
B03, Trade, 1777203.499, 210, B03, S01, 1
B03, Trade, 1803217.299, 208, B03, S02, 1
B03, Trade, 1806135.749, 207, B03, S00, 1
B03, Trade, 1830305.849, 209, B03, S02, 1
B03, Trade, 1831111.315, 207, B03, S02, 1
B03, Trade, 1831544.182, 208, S02, B03, 1
B03, Trade, 1832101.649, 209, B03, S02, 1
B03, Trade, 2055072.898, 210, B03, S02, 1
B03, Trade, 2060423.315, 210, B03, S02, 1
B03, Trade, 2061034.598, 210, B03, S01, 1
B03, Trade, 2062155.364, 210, B03, S02, 1
B03, Trade, 2062289.064, 210, B03, S02, 1
B03, Trade, 2062317.581, 210, B03, S01, 1
B03, Trade, 2062468.148, 210, B03, S01, 1
B03, Trade, 2062921.764, 210, B03, S01, 1
B03, Trade, 2064747.281, 210, B03, S02, 1
B03, Trade, 2065228.514, 210, B03, S02, 1
B03, Trade, 2065365.931, 210, B03, S01, 1
B03, Trade, 2066001.648, 210, B03, S02, 1
B03, Trade, 2066265.414, 210, B03, S01, 1
B03, Trade, 2140256.531, 210, B03, S01, 1
B03, Trade, 2305634.397, 210, B03, S01, 1
B03, Trade, 2308879.114, 210, B03, S02, 1
B03, Trade, 2309608.864, 210, B03, S02, 1
B03, Trade, 2323316.497, 210, B03, S03, 1
B03, Trade, 2323675.447, 210, B03, S03, 1
B03, Trade, 2384210.447, 210, B03, S00, 1
B03, Trade, 2412915.280, 210, B03, S02, 1
B03, Trade, 2416497.263, 210, B03, S00, 1
B03, Trade, 2417434.647, 209, B03, S01, 1
B04, 73
B04, Trade, 437473.817, 63, B04, S04, 1
B04, Trade, 524456.600, 63, B04, S00, 1
B04, Trade, 684186.067, 63, B04, S00, 1
B04, Trade, 1081275.501, 63, B04, S00, 1
B04, Trade, 1084257.118, 63, B04, S04, 1
B04, Trade, 1311039.784, 213, B04, S02, 1
B04, Trade, 1311825.401, 213, B04, S00, 1
B04, Trade, 1311986.317, 213, B04, S04, 1
B04, Trade, 1312156.001, 213, B04, S01, 1
B04, Trade, 1313018.917, 213, B04, S04, 1
B04, Trade, 1313961.351, 213, B04, S01, 1
B04, Trade, 1314055.434, 213, B04, S02, 1
B04, Trade, 1314226.234, 213, B04, S01, 1
B04, Trade, 1315324.834, 213, B04, S04, 1
B04, Trade, 1315807.217, 211, B04, S01, 1
B04, Trade, 1317043.451, 213, B04, S02, 1
B04, Trade, 1317338.384, 213, B04, S00, 1
B04, Trade, 1317510.351, 213, B04, S02, 1
B04, Trade, 1365536.317, 213, B04, S02, 1
B04, Trade, 1383286.767, 211, B04, S00, 1
B04, Trade, 1383498.000, 209, B04, S00, 1
B04, Trade, 1384160.467, 213, B04, S02, 1
B04, Trade, 1384187.217, 209, S02, B04, 1
B04, Trade, 1384298.000, 212, B04, S00, 1
B04, Trade, 1384359.684, 213, B04, S01, 1
B04, Trade, 1384861.750, 212, B04, S02, 1
B04, Trade, 1385558.217, 213, B04, S02, 1
B04, Trade, 1385682.150, 211, B04, S02, 1
B04, Trade, 1385799.234, 212, B04, S00, 1
B04, Trade, 1386074.367, 212, B04, S02, 1
B04, Trade, 1386171.500, 211, B04, S00, 1
B04, Trade, 1386264.734, 213, B04, S00, 1
B04, Trade, 1386702.134, 211, B04, S00, 1
B04, Trade, 1386903.117, 213, B04, S02, 1
