Trd, 2590689.563, 256
Trd, 2590690.179, 241
Trd, 2590690.663, 239
Trd, 2590691.796, 248
Trd, 2590692.463, 265
Trd, 2590693.146, 243
Trd, 2590693.763, 243
Trd, 2590693.996, 247
Trd, 2590694.213, 247
Trd, 2590694.746, 248
Trd, 2590695.996, 252
Trd, 2590696.063, 253
Trd, 2590696.429, 253
Trd, 2590696.896, 252
Trd, 2590697.613, 244
Trd, 2590697.629, 241
Trd, 2590697.979, 251
Trd, 2590698.813, 248
Trd, 2590699.563, 253
Trd, 2590700.013, 245
Trd, 2590702.296, 237
Trd, 2590702.863, 231
Trd, 2590703.013, 249
Trd, 2590703.663, 250
Trd, 2590704.529, 242
Trd, 2590705.396, 243
Trd, 2590705.496, 252
Trd, 2590705.863, 242
Trd, 2590706.146, 243
Trd, 2590706.646, 252
Trd, 2590707.379, 253
Trd, 2590707.763, 248
Trd, 2590708.629, 245
Trd, 2590710.263, 249
Trd, 2590710.313, 246
Trd, 2590710.463, 252
Trd, 2590710.729, 255
Trd, 2590711.646, 241
Trd, 2590714.429, 254
Trd, 2590715.579, 250
Trd, 2590715.729, 241
Trd, 2590716.396, 248
Trd, 2590716.629, 241
Trd, 2590717.446, 242
Trd, 2590717.463, 244
Trd, 2590718.429, 248
Trd, 2590718.829, 249
Trd, 2590719.163, 251
Trd, 2590719.446, 256
Trd, 2590720.613, 255
Trd, 2590721.313, 256
Trd, 2590721.379, 257
Trd, 2590721.613, 258
Trd, 2590722.813, 258
Trd, 2590723.113, 258
Trd, 2590723.279, 259
Trd, 2590723.929, 255
Trd, 2590723.946, 251
Trd, 2590725.946, 256
Trd, 2590726.129, 255
Trd, 2590727.346, 255
Trd, 2590727.479, 247
Trd, 2590727.496, 241
Trd, 2590727.613, 256
Trd, 2590728.029, 236
Trd, 2590729.013, 247
Trd, 2590730.046, 236
Trd, 2590730.546, 235
Trd, 2590731.429, 248
Trd, 2590731.879, 237
Trd, 2590732.029, 234
Trd, 2590732.163, 233
Trd, 2590733.013, 245
Trd, 2590733.496, 253
Trd, 2590734.263, 256
Trd, 2590736.563, 251
Trd, 2590737.529, 248
Trd, 2590737.963, 250
Trd, 2590738.379, 250
Trd, 2590738.429, 251
Trd, 2590738.496, 249
Trd, 2590738.913, 253
Trd, 2590740.263, 258
Trd, 2590740.496, 254
Trd, 2590740.646, 252
Trd, 2590743.179, 247
Trd, 2590743.529, 248
Trd, 2590744.563, 250
Trd, 2590745.463, 246
Trd, 2590745.546, 245
Trd, 2590746.746, 244
Trd, 2590747.179, 244
Trd, 2590747.446, 252
Trd, 2590747.746, 253
Trd, 2590747.996, 254
Trd, 2590749.079, 243
Trd, 2590749.196, 253
Trd, 2590749.429, 252
Trd, 2590751.379, 246
Trd, 2590752.629, 254
Trd, 2590752.646, 255
Trd, 2590753.579, 259
Trd, 2590753.879, 258
Trd, 2590754.129, 255
Trd, 2590755.013, 256
Trd, 2590755.296, 264
Trd, 2590755.463, 258
Trd, 2590755.679, 245
Trd, 2590756.213, 241
Trd, 2590756.363, 269
Trd, 2590756.596, 237
Trd, 2590758.063, 255
Trd, 2590759.863, 247
Trd, 2590760.146, 249
Trd, 2590760.296, 255
Trd, 2590760.629, 249
Trd, 2590761.463, 249
Trd, 2590762.413, 252
Trd, 2590762.929, 253
Trd, 2590763.229, 253
Trd, 2590764.246, 255
Trd, 2590764.563, 241
Trd, 2590765.346, 237
Trd, 2590765.863, 248
Trd, 2590766.613, 250
Trd, 2590769.079, 243
