B00, 0
B01, 0
B02, 0
B03, 0
B04, 15
B04, Trade, 193398.767, 63, B04, S01, 1
B04, Trade, 238760.650, 63, B04, S00, 1
B04, Trade, 333984.683, 63, B04, S04, 1
B04, Trade, 484388.183, 63, B04, S01, 1
B04, Trade, 484608.400, 63, B04, S00, 1
B04, Trade, 487569.817, 63, B04, S00, 1
B04, Trade, 878513.668, 63, B04, S00, 1
B04, Trade, 884997.518, 63, B04, S03, 1
B04, Trade, 1095677.035, 60, B04, S00, 1
B04, Trade, 1232079.751, 63, B04, S00, 1
B04, Trade, 1969034.965, 63, B04, S01, 1
B04, Trade, 2054663.448, 63, B04, S00, 1
B04, Trade, 2189425.281, 63, B04, S02, 1
B04, Trade, 2190027.364, 63, B04, S01, 1
B04, Trade, 2191832.714, 63, B04, S03, 1
B05, 100
B05, Trade, 683949.467, 67, B05, S02, 1
B05, Trade, 684001.384, 67, B05, S05, 1
B05, Trade, 749323.567, 67, B05, S00, 1
B05, Trade, 749844.567, 67, B05, S02, 1
B05, Trade, 750757.351, 67, B05, S02, 1
B05, Trade, 751108.101, 67, B05, S05, 1
B05, Trade, 752265.717, 67, B05, S00, 1
B05, Trade, 754924.701, 67, B05, S01, 1
B05, Trade, 792696.167, 67, B05, S00, 1
B05, Trade, 792836.784, 67, B05, S00, 1
B05, Trade, 794390.384, 67, B05, S02, 1
B05, Trade, 795492.101, 67, B05, S00, 1
B05, Trade, 796507.267, 67, B05, S02, 1
B05, Trade, 818697.484, 67, B05, S01, 1
B05, Trade, 820330.318, 67, B05, S02, 1
B05, Trade, 856818.951, 65, B05, S00, 1
B05, Trade, 880415.584, 63, B05, S02, 1
B05, Trade, 960025.751, 67, B05, S03, 1
B05, Trade, 963186.151, 67, B05, S00, 1
B05, Trade, 963282.885, 67, B05, S00, 1
B05, Trade, 964136.785, 67, B05, S02, 1
B05, Trade, 966734.418, 63, B05, S03, 1
B05, Trade, 970498.218, 63, B05, S02, 1
B05, Trade, 1031089.668, 67, B05, S00, 1
B05, Trade, 1034047.935, 67, B05, S00, 1
