B00, 0
B01, 1
B01, Trade, 300310.133, 53, B01, S00, 1
B02, 3
B02, Trade, 186644.133, 56, B02, S01, 1
B02, Trade, 196967.883, 56, B02, S01, 1
B02, Trade, 1600459.050, 56, B02, S01, 1
B03, 6
B03, Trade, 327512.333, 60, B03, S02, 1
B03, Trade, 328878.350, 60, B03, S01, 1
B03, Trade, 329994.050, 60, B03, S02, 1
B03, Trade, 330201.767, 60, B03, S02, 1
B03, Trade, 389933.350, 60, B03, S03, 1
B03, Trade, 935904.751, 60, B03, S01, 1
B04, 13
B04, Trade, 295519.133, 61, B04, S03, 1
B04, Trade, 370438.450, 63, B04, S01, 1
B04, Trade, 440648.267, 60, B04, S01, 1
B04, Trade, 440995.383, 60, B04, S02, 1
B04, Trade, 446089.933, 63, B04, S02, 1
B04, Trade, 467382.100, 63, B04, S02, 1
B04, Trade, 523733.167, 63, B04, S01, 1
B04, Trade, 1303533.501, 63, B04, S02, 1
B04, Trade, 1313102.634, 63, B04, S01, 1
B04, Trade, 1313737.201, 63, B04, S01, 1
B04, Trade, 1361347.250, 63, B04, S01, 1
B04, Trade, 1361641.367, 63, B04, S03, 1
B04, Trade, 1367835.934, 63, B04, S00, 1
B05, 100
B05, Trade, 294731.867, 66, B05, S01, 1
B05, Trade, 295275.150, 65, B05, S01, 1
B05, Trade, 295417.850, 67, B05, S03, 1
B05, Trade, 296533.050, 65, B05, S01, 1
B05, Trade, 296722.167, 67, B05, S00, 1
B05, Trade, 297475.183, 67, B05, S01, 1
B05, Trade, 297734.283, 67, B05, S03, 1
B05, Trade, 297883.850, 66, B05, S03, 1
B05, Trade, 297925.667, 67, B05, S03, 1
B05, Trade, 298113.067, 67, B05, S02, 1
B05, Trade, 298617.883, 67, B05, S01, 1
B05, Trade, 298837.850, 67, B05, S03, 1
B05, Trade, 299455.133, 67, B05, S00, 1
B05, Trade, 299779.917, 67, B05, S01, 1
B05, Trade, 299901.917, 67, B05, S01, 1
B05, Trade, 300040.217, 67, B05, S03, 1
B05, Trade, 300191.283, 67, B05, S00, 1
B05, Trade, 300359.300, 65, B05, S00, 1
B05, Trade, 300413.300, 66, B05, S03, 1
B05, Trade, 300460.717, 67, B05, S05, 1
B05, Trade, 301022.400, 67, B05, S03, 1
B05, Trade, 301302.617, 67, B05, S03, 1
B05, Trade, 301371.683, 67, B05, S03, 1
B05, Trade, 301868.883, 67, B05, S01, 1
B05, Trade, 324846.600, 64, B05, S01, 1
B05, Trade, 325344.983, 67, B05, S02, 1
B05, Trade, 326462.000, 65, B05, S04, 1
B05, Trade, 327155.750, 65, B05, S01, 1
