B00, 0
B01, 0
B02, 1
B02, Trade, 2460534.830, 56, B02, S02, 1
B03, 4
B03, Trade, 278236.450, 60, B03, S02, 1
B03, Trade, 759707.351, 60, B03, S02, 1
B03, Trade, 1178821.784, 60, B03, S02, 1
B03, Trade, 1223233.734, 60, B03, S02, 1
B04, 45
B04, Trade, 26403.933, 62, B04, S00, 1
B04, Trade, 74251.000, 62, B04, S00, 1
B04, Trade, 304338.067, 63, B04, S03, 1
B04, Trade, 306044.117, 63, B04, S02, 1
B04, Trade, 325058.033, 62, B04, S02, 1
B04, Trade, 381643.883, 63, B04, S02, 1
B04, Trade, 382531.400, 63, B04, S02, 1
B04, Trade, 383247.817, 63, B04, S03, 1
B04, Trade, 385654.017, 63, B04, S02, 1
B04, Trade, 386763.583, 63, B04, S00, 1
B04, Trade, 387431.867, 62, B04, S02, 1
B04, Trade, 387630.633, 63, B04, S04, 1
B04, Trade, 388146.383, 63, B04, S04, 1
B04, Trade, 388206.100, 63, B04, S04, 1
B04, Trade, 578535.167, 63, B04, S04, 1
B04, Trade, 582456.133, 63, B04, S02, 1
B04, Trade, 650682.784, 61, B04, S03, 1
B04, Trade, 998471.251, 60, B04, S01, 1
B04, Trade, 1386445.084, 62, B04, S03, 1
B04, Trade, 1839796.065, 63, B04, S01, 1
B04, Trade, 1842359.532, 63, B04, S03, 1
B04, Trade, 1850439.515, 63, B04, S01, 1
B04, Trade, 1868426.415, 63, B04, S03, 1
B04, Trade, 2054580.281, 63, B04, S01, 1
B04, Trade, 2055198.115, 63, B04, S01, 1
B04, Trade, 2107357.348, 63, B04, S03, 1
B04, Trade, 2111918.281, 63, B04, S01, 1
B04, Trade, 2112520.464, 63, B04, S01, 1
B04, Trade, 2115434.464, 63, B04, S01, 1
B04, Trade, 2116021.398, 63, B04, S01, 1
B04, Trade, 2117442.081, 63, B04, S01, 1
B04, Trade, 2118884.431, 63, B04, S01, 1
B04, Trade, 2141891.314, 63, B04, S02, 1
B04, Trade, 2144642.081, 63, B04, S04, 1
