Trd, 2590660.946, 102
Trd, 2590661.296, 101
Trd, 2590661.429, 97
Trd, 2590662.829, 87
Trd, 2590662.863, 91
Trd, 2590664.146, 108
Trd, 2590664.196, 107
Trd, 2590665.313, 100
Trd, 2590665.813, 101
Trd, 2590666.146, 100
Trd, 2590666.596, 110
Trd, 2590666.896, 100
Trd, 2590668.463, 86
Trd, 2590669.413, 103
Trd, 2590670.346, 101
Trd, 2590670.563, 100
Trd, 2590670.963, 99
Trd, 2590670.996, 115
Trd, 2590671.179, 97
Trd, 2590672.996, 104
Trd, 2590673.129, 77
Trd, 2590673.396, 81
Trd, 2590675.596, 92
Trd, 2590675.679, 91
Trd, 2590675.796, 99
Trd, 2590676.163, 86
Trd, 2590676.263, 77
Trd, 2590678.313, 95
Trd, 2590678.479, 89
Trd, 2590679.013, 102
Trd, 2590679.463, 105
Trd, 2590680.746, 100
Trd, 2590680.829, 107
Trd, 2590681.346, 101
Trd, 2590681.763, 100
Trd, 2590682.463, 109
Trd, 2590682.679, 114
Trd, 2590682.896, 107
Trd, 2590683.329, 119
Trd, 2590685.096, 109
Trd, 2590686.129, 108
Trd, 2590687.496, 110
Trd, 2590687.763, 109
Trd, 2590688.579, 113
Trd, 2590688.913, 105
Trd, 2590689.679, 101
Trd, 2590689.713, 93
Trd, 2590689.896, 111
Trd, 2590690.313, 94
Trd, 2590690.546, 93
Trd, 2590691.979, 94
Trd, 2590692.179, 98
Trd, 2590692.346, 92
Trd, 2590692.879, 91
Trd, 2590693.429, 88
Trd, 2590694.379, 114
Trd, 2590695.063, 115
Trd, 2590695.129, 99
Trd, 2590695.846, 95
Trd, 2590696.146, 100
Trd, 2590696.396, 94
Trd, 2590696.929, 110
Trd, 2590698.913, 106
Trd, 2590699.663, 104
Trd, 2590699.696, 101
Trd, 2590699.713, 97
Trd, 2590700.829, 87
Trd, 2590702.046, 87
Trd, 2590702.429, 102
Trd, 2590702.596, 86
Trd, 2590703.113, 91
Trd, 2590703.463, 98
Trd, 2590705.563, 96
Trd, 2590705.663, 94
Trd, 2590706.996, 95
Trd, 2590707.663, 93
Trd, 2590707.779, 93
Trd, 2590708.313, 102
Trd, 2590709.296, 104
Trd, 2590710.979, 104
Trd, 2590711.013, 108
Trd, 2590713.129, 113
Trd, 2590714.229, 112
Trd, 2590714.379, 112
Trd, 2590714.896, 97
Trd, 2590716.046, 97
Trd, 2590716.379, 96
Trd, 2590717.013, 96
Trd, 2590718.246, 87
Trd, 2590718.846, 86
Trd, 2590719.446, 93
Trd, 2590719.546, 101
Trd, 2590720.296, 101
Trd, 2590722.696, 100
Trd, 2590723.946, 93
Trd, 2590724.196, 108
Trd, 2590724.446, 104
Trd, 2590724.596, 105
Trd, 2590724.929, 104
Trd, 2590725.629, 107
Trd, 2590727.029, 102
Trd, 2590727.379, 101
Trd, 2590727.913, 87
Trd, 2590728.463, 106
Trd, 2590729.896, 94
Trd, 2590730.146, 90
Trd, 2590730.163, 96
Trd, 2590731.029, 97
Trd, 2590731.063, 87
Trd, 2590731.396, 87
Trd, 2590732.363, 96
Trd, 2590732.529, 96
Trd, 2590733.863, 101
Trd, 2590734.313, 97
Trd, 2590734.463, 97
Trd, 2590735.146, 103
Trd, 2590735.229, 114
Trd, 2590736.096, 112
Trd, 2590737.579, 116
Trd, 2590737.696, 112
Trd, 2590737.713, 92
Trd, 2590737.729, 88
Trd, 2590737.829, 115
Trd, 2590740.229, 101
Trd, 2590740.479, 102
Trd, 2590740.613, 103
Trd, 2590742.346, 97
Trd, 2590742.413, 97
Trd, 2590742.963, 98
Trd, 2590744.596, 106
Trd, 2590744.946, 110
Trd, 2590746.679, 112
Trd, 2590746.829, 103
Trd, 2590746.929, 97
Trd, 2590749.279, 93
Trd, 2590750.063, 93
Trd, 2590750.396, 94
Trd, 2590750.646, 93
Trd, 2590751.413, 93
Trd, 2590751.446, 94
Trd, 2590751.496, 92
Trd, 2590753.229, 92
Trd, 2590753.246, 99
Trd, 2590753.329, 104
Trd, 2590753.846, 106
Trd, 2590754.229, 88
Trd, 2590754.396, 87
Trd, 2590754.763, 116
Trd, 2590757.213, 86
Trd, 2590757.496, 84
Trd, 2590758.979, 84
Trd, 2590759.696, 89
Trd, 2590759.863, 95
Trd, 2590760.046, 86
Trd, 2590760.279, 85
Trd, 2590760.896, 89
Trd, 2590761.163, 94
Trd, 2590761.913, 91
Trd, 2590763.096, 104
Trd, 2590764.013, 90
Trd, 2590764.346, 94
Trd, 2590764.613, 94
Trd, 2590764.663, 89
Trd, 2590764.913, 100
Trd, 2590765.229, 105
Trd, 2590765.379, 88
Trd, 2590766.896, 101
Trd, 2590767.063, 100
Trd, 2590768.079, 112
Trd, 2590769.363, 100
Trd, 2590771.079, 104
Trd, 2590771.163, 105
Trd, 2590771.229, 103
Trd, 2590771.546, 102
Trd, 2590772.246, 97
