Trd, 2590637.879, 115
Trd, 2590638.979, 94
Trd, 2590639.296, 91
Trd, 2590640.063, 101
Trd, 2590640.563, 107
Trd, 2590640.729, 97
Trd, 2590640.863, 96
Trd, 2590644.629, 114
Trd, 2590644.963, 91
Trd, 2590645.379, 92
Trd, 2590646.363, 93
Trd, 2590647.629, 91
Trd, 2590647.879, 93
Trd, 2590647.913, 102
Trd, 2590648.096, 108
Trd, 2590649.496, 114
Trd, 2590649.663, 86
Trd, 2590651.013, 102
Trd, 2590651.096, 108
Trd, 2590652.129, 91
Trd, 2590654.029, 101
Trd, 2590654.146, 89
Trd, 2590654.679, 93
Trd, 2590654.929, 94
Trd, 2590655.413, 89
Trd, 2590655.879, 97
Trd, 2590656.463, 110
Trd, 2590656.913, 93
Trd, 2590657.696, 105
Trd, 2590657.946, 96
Trd, 2590660.313, 95
Trd, 2590661.029, 93
Trd, 2590661.329, 109
Trd, 2590662.013, 100
Trd, 2590664.446, 109
Trd, 2590664.529, 97
Trd, 2590664.796, 117
Trd, 2590665.163, 113
Trd, 2590665.746, 91
Trd, 2590666.879, 116
Trd, 2590668.046, 95
Trd, 2590668.529, 96
Trd, 2590668.696, 98
Trd, 2590669.413, 95
Trd, 2590670.246, 116
Trd, 2590672.063, 108
Trd, 2590672.346, 108
Trd, 2590672.763, 113
Trd, 2590672.996, 105
Trd, 2590673.329, 97
Trd, 2590673.596, 121
Trd, 2590673.813, 96
Trd, 2590675.713, 96
Trd, 2590676.129, 91
Trd, 2590680.096, 95
Trd, 2590680.646, 92
Trd, 2590680.679, 108
Trd, 2590681.363, 98
Trd, 2590681.613, 98
Trd, 2590682.713, 96
Trd, 2590683.463, 106
Trd, 2590685.629, 105
Trd, 2590685.696, 116
Trd, 2590685.779, 123
Trd, 2590685.913, 98
Trd, 2590686.229, 125
Trd, 2590686.629, 98
Trd, 2590686.929, 91
Trd, 2590688.946, 101
Trd, 2590689.146, 102
Trd, 2590689.429, 100
Trd, 2590690.813, 91
Trd, 2590691.746, 94
Trd, 2590692.546, 81
Trd, 2590693.063, 89
Trd, 2590693.663, 84
Trd, 2590693.746, 93
Trd, 2590694.179, 107
Trd, 2590694.629, 112
Trd, 2590694.679, 106
Trd, 2590694.996, 105
Trd, 2590695.546, 104
Trd, 2590695.746, 97
Trd, 2590696.829, 108
Trd, 2590696.929, 96
Trd, 2590698.013, 99
Trd, 2590699.996, 97
Trd, 2590700.313, 101
Trd, 2590700.346, 101
Trd, 2590701.313, 110
Trd, 2590701.763, 99
Trd, 2590702.846, 95
Trd, 2590703.546, 98
Trd, 2590703.929, 95
Trd, 2590707.213, 96
Trd, 2590707.579, 96
Trd, 2590707.779, 94
Trd, 2590708.063, 90
Trd, 2590708.946, 92
Trd, 2590710.346, 109
Trd, 2590711.329, 107
Trd, 2590711.346, 103
Trd, 2590712.829, 103
Trd, 2590712.979, 92
Trd, 2590713.029, 112
Trd, 2590714.013, 92
Trd, 2590714.613, 98
Trd, 2590715.996, 100
Trd, 2590717.079, 96
Trd, 2590718.546, 109
Trd, 2590719.029, 103
Trd, 2590719.079, 102
Trd, 2590719.213, 101
Trd, 2590719.963, 108
Trd, 2590720.579, 103
Trd, 2590722.413, 96
Trd, 2590722.513, 101
Trd, 2590723.146, 102
Trd, 2590723.246, 90
Trd, 2590723.396, 90
Trd, 2590724.113, 93
Trd, 2590724.413, 94
Trd, 2590724.679, 105
Trd, 2590725.279, 114
Trd, 2590725.596, 112
Trd, 2590726.546, 86
Trd, 2590727.163, 93
Trd, 2590728.413, 116
Trd, 2590729.446, 105
Trd, 2590731.263, 106
Trd, 2590733.329, 91
Trd, 2590733.629, 111
Trd, 2590735.013, 84
Trd, 2590736.529, 91
Trd, 2590736.913, 91
Trd, 2590737.013, 108
Trd, 2590737.363, 91
Trd, 2590737.763, 84
Trd, 2590737.829, 77
Trd, 2590738.063, 102
Trd, 2590738.513, 114
Trd, 2590738.679, 91
Trd, 2590738.763, 121
Trd, 2590738.929, 87
Trd, 2590741.279, 95
Trd, 2590743.029, 87
Trd, 2590743.963, 98
Trd, 2590744.296, 101
Trd, 2590745.113, 87
Trd, 2590745.196, 90
Trd, 2590746.713, 95
Trd, 2590746.913, 106
