B00, 0
B01, 0
B02, 0
B03, 10
B03, Trade, 627753.184, 60, B03, S01, 1
B03, Trade, 850078.134, 60, B03, S01, 1
B03, Trade, 931465.435, 60, B03, S03, 1
B03, Trade, 1035300.435, 60, B03, S01, 1
B03, Trade, 1049456.168, 60, B03, S00, 1
B03, Trade, 2268863.980, 57, B03, S01, 1
B03, Trade, 2269025.497, 58, B03, S02, 1
B03, Trade, 2286863.080, 60, B03, S00, 1
B03, Trade, 2380108.930, 60, B03, S01, 1
B03, Trade, 2400670.880, 60, B03, S01, 1
B04, 12
B04, Trade, 220308.067, 63, B04, S00, 1
B04, Trade, 323174.967, 63, B04, S01, 1
B04, Trade, 533925.717, 63, B04, S03, 1
B04, Trade, 1212672.784, 63, B04, S03, 1
B04, Trade, 1468757.267, 63, B04, S03, 1
B04, Trade, 1518651.517, 63, B04, S04, 1
B04, Trade, 1637062.666, 63, B04, S03, 1
B04, Trade, 1642404.799, 61, B04, S00, 1
B04, Trade, 2372422.647, 63, B04, S03, 1
B04, Trade, 2410498.347, 63, B04, S00, 1
B04, Trade, 2543822.713, 63, B04, S02, 1
B04, Trade, 2553204.579, 63, B04, S01, 1
B05, 100
B05, Trade, 2256281.997, 67, B05, S01, 1
B05, Trade, 2256365.480, 67, B05, S04, 1
B05, Trade, 2256453.464, 67, B05, S03, 1
B05, Trade, 2256570.730, 67, B05, S01, 1
B05, Trade, 2256793.764, 67, B05, S04, 1
B05, Trade, 2256854.497, 67, B05, S04, 1
B05, Trade, 2256971.380, 67, B05, S03, 1
B05, Trade, 2257064.347, 67, B05, S01, 1
B05, Trade, 2257345.780, 67, B05, S03, 1
B05, Trade, 2257380.147, 67, B05, S00, 1
B05, Trade, 2257454.014, 67, B05, S05, 1
B05, Trade, 2257469.080, 65, B05, S01, 1
B05, Trade, 2257584.797, 67, B05, S00, 1
B05, Trade, 2257874.797, 67, B05, S00, 1
B05, Trade, 2257944.830, 67, B05, S01, 1
B05, Trade, 2258148.364, 67, B05, S03, 1
B05, Trade, 2258277.314, 67, B05, S00, 1
B05, Trade, 2258952.814, 67, B05, S04, 1
B05, Trade, 2259163.064, 67, B05, S00, 1
B05, Trade, 2259228.930, 67, B05, S00, 1
B05, Trade, 2259289.347, 67, B05, S01, 1
B05, Trade, 2259493.164, 67, B05, S03, 1
B05, Trade, 2259746.414, 67, B05, S02, 1
