B00, 0
B01, 0
B02, 0
B03, 0
B04, 21
B04, Trade, 152365.433, 63, B04, S01, 1
B04, Trade, 791985.401, 60, B04, S02, 1
B04, Trade, 866709.968, 63, B04, S02, 1
B04, Trade, 879900.284, 63, B04, S02, 1
B04, Trade, 1038584.102, 63, B04, S00, 1
B04, Trade, 1123618.168, 63, B04, S02, 1
B04, Trade, 1401863.567, 63, B04, S01, 1
B04, Trade, 1515935.267, 63, B04, S02, 1
B04, Trade, 1631505.683, 61, B04, S02, 1
B04, Trade, 1636784.249, 63, B04, S00, 1
B04, Trade, 1638193.033, 63, B04, S00, 1
B04, Trade, 1639731.466, 63, B04, S02, 1
B04, Trade, 1693499.999, 62, B04, S00, 1
B04, Trade, 1694431.833, 63, B04, S02, 1
B04, Trade, 1695145.616, 63, B04, S00, 1
B04, Trade, 1695170.249, 62, B04, S00, 1
B04, Trade, 1697676.349, 63, B04, S00, 1
B04, Trade, 1698819.883, 63, B04, S00, 1
B04, Trade, 1708846.349, 63, B04, S03, 1
B04, Trade, 2277027.780, 63, B04, S00, 1
B04, Trade, 2355427.230, 63, B04, S03, 1
B05, 57
B05, Trade, 15779.100, 60, B05, S00, 1
B05, Trade, 531783.717, 67, B05, S02, 1
B05, Trade, 1127898.135, 63, B05, S02, 1
B05, Trade, 1317776.717, 67, B05, S03, 1
B05, Trade, 1318906.367, 67, B05, S00, 1
B05, Trade, 1352065.634, 67, B05, S02, 1
B05, Trade, 1400263.184, 67, B05, S01, 1
B05, Trade, 1403149.434, 67, B05, S02, 1
B05, Trade, 1407503.734, 67, B05, S05, 1
B05, Trade, 1471027.067, 67, B05, S00, 1
B05, Trade, 1473159.117, 67, B05, S00, 1
B05, Trade, 1500563.900, 67, B05, S02, 1
B05, Trade, 1502327.200, 67, B05, S00, 1
B05, Trade, 1502686.133, 67, B05, S02, 1
B05, Trade, 1504374.283, 67, B05, S00, 1
B05, Trade, 1591671.116, 67, B05, S00, 1
B05, Trade, 1592261.566, 67, B05, S02, 1
B05, Trade, 1592377.750, 67, B05, S02, 1
B05, Trade, 1592420.916, 67, B05, S02, 1
B05, Trade, 1592886.133, 67, B05, S00, 1
B05, Trade, 1593041.783, 67, B05, S00, 1
B05, Trade, 1593485.500, 67, B05, S02, 1
B05, Trade, 1593689.683, 67, B05, S02, 1
B05, Trade, 1595938.166, 67, B05, S00, 1
B05, Trade, 1597343.216, 67, B05, S02, 1
B05, Trade, 1598287.283, 67, B05, S05, 1
B05, Trade, 1598388.300, 67, B05, S05, 1
B05, Trade, 1606613.600, 67, B05, S02, 1
B05, Trade, 1608758.600, 67, B05, S00, 1
B05, Trade, 1608959.766, 67, B05, S03, 1
B05, Trade, 1609320.233, 67, B05, S02, 1
B05, Trade, 1611580.633, 67, B05, S00, 1
B05, Trade, 1612043.050, 67, B05, S00, 1
B05, Trade, 1612397.650, 67, B05, S02, 1
B05, Trade, 1612589.166, 67, B05, S02, 1
B05, Trade, 1620935.999, 67, B05, S02, 1
B05, Trade, 1627191.933, 67, B05, S02, 1
B05, Trade, 1628260.299, 67, B05, S00, 1
B05, Trade, 1631132.716, 67, B05, S02, 1
B05, Trade, 1640098.633, 66, B05, S02, 1
B05, Trade, 1656935.283, 67, B05, S05, 1
