B00, 0
B01, 0
B02, 8
B02, Trade, 174585.700, 56, B02, S02, 1
B02, Trade, 189532.917, 56, B02, S00, 1
B02, Trade, 250847.783, 56, B02, S02, 1
B02, Trade, 326111.783, 56, B02, S00, 1
B02, Trade, 330793.067, 56, B02, S00, 1
B02, Trade, 330990.283, 55, B02, S01, 1
B02, Trade, 503510.500, 56, B02, S00, 1
B02, Trade, 1155127.118, 56, B02, S01, 1
B03, 9
B03, Trade, 37187.600, 60, B03, S01, 1
B03, Trade, 40619.400, 60, B03, S00, 1
B03, Trade, 173393.617, 60, B03, S01, 1
B03, Trade, 173500.900, 60, B03, S02, 1
B03, Trade, 173915.800, 60, B03, S01, 1
B03, Trade, 176104.767, 60, B03, S02, 1
B03, Trade, 1149530.351, 60, B03, S02, 1
B03, Trade, 2010662.731, 60, B03, S02, 1
B03, Trade, 2051494.198, 60, B03, S03, 1
B04, 44
B04, Trade, 173768.450, 62, B04, S01, 1
B04, Trade, 376604.483, 62, B04, S01, 1
B04, Trade, 413494.350, 62, B04, S02, 1
B04, Trade, 471047.583, 63, B04, S02, 1
B04, Trade, 483109.500, 62, B04, S01, 1
B04, Trade, 499196.683, 63, B04, S00, 1
B04, Trade, 502965.350, 63, B04, S00, 1
B04, Trade, 535761.567, 63, B04, S00, 1
B04, Trade, 539553.233, 63, B04, S00, 1
B04, Trade, 670694.584, 62, B04, S00, 1
B04, Trade, 670946.650, 63, B04, S00, 1
B04, Trade, 676459.884, 63, B04, S01, 1
B04, Trade, 676559.884, 63, B04, S00, 1
B04, Trade, 713756.701, 63, B04, S02, 1
B04, Trade, 715985.551, 63, B04, S03, 1
B04, Trade, 718373.234, 63, B04, S02, 1
B04, Trade, 719062.884, 63, B04, S02, 1
B04, Trade, 719294.734, 63, B04, S02, 1
B04, Trade, 719436.884, 63, B04, S02, 1
B04, Trade, 724554.167, 63, B04, S02, 1
B04, Trade, 735571.601, 63, B04, S02, 1
B04, Trade, 737902.701, 63, B04, S01, 1
B04, Trade, 740408.917, 63, B04, S01, 1
B04, Trade, 741725.467, 63, B04, S00, 1
B04, Trade, 741872.534, 63, B04, S00, 1
B04, Trade, 742117.534, 62, B04, S02, 1
B04, Trade, 742263.951, 63, B04, S00, 1
B04, Trade, 743283.484, 62, B04, S02, 1
B04, Trade, 743410.684, 63, B04, S04, 1
B04, Trade, 744331.551, 63, B04, S02, 1
B04, Trade, 744564.951, 63, B04, S00, 1
B04, Trade, 747452.567, 63, B04, S03, 1
B04, Trade, 748670.434, 63, B04, S00, 1
B04, Trade, 749000.934, 63, B04, S02, 1
B04, Trade, 752886.967, 63, B04, S00, 1
B04, Trade, 754777.667, 63, B04, S02, 1
B04, Trade, 808458.734, 63, B04, S02, 1
B04, Trade, 808957.551, 63, B04, S01, 1
B04, Trade, 809717.301, 58, S01, B04, 1
B04, Trade, 826839.201, 61, S03, B04, 1
B04, Trade, 894574.818, 63, B04, S00, 1
B04, Trade, 895670.218, 63, B04, S02, 1
B04, Trade, 910128.618, 58, B04, S01, 1
B04, Trade, 2490131.863, 63, B04, S00, 1
B05, 100
B05, Trade, 1626823.233, 67, B05, S03, 1
B05, Trade, 1746548.999, 65, B05, S02, 1
B05, Trade, 1759647.082, 62, B05, S01, 1
B05, Trade, 1768955.332, 67, B05, S03, 1
B05, Trade, 1784193.032, 67, B05, S03, 1
B05, Trade, 1801401.132, 67, B05, S00, 1
B05, Trade, 1820066.549, 60, B05, S02, 1
B05, Trade, 1851285.099, 67, B05, S03, 1
B05, Trade, 1851749.915, 67, B05, S01, 1
B05, Trade, 1852481.415, 67, B05, S03, 1
B05, Trade, 1856221.432, 67, B05, S01, 1
B05, Trade, 1856492.732, 67, B05, S05, 1
B05, Trade, 1857278.332, 67, B05, S03, 1
B05, Trade, 1979483.148, 67, B05, S00, 1
B05, Trade, 2009334.465, 62, B05, S02, 1
B05, Trade, 2009491.265, 62, B05, S01, 1
B05, Trade, 2142301.098, 63, B05, S03, 1
B05, Trade, 2172737.447, 65, B05, S01, 1
B05, Trade, 2182128.164, 65, B05, S03, 1
B05, Trade, 2185435.547, 65, B05, S03, 1
B05, Trade, 2193319.964, 64, B05, S03, 1
