B00, 0
B01, 0
B02, 0
B03, 4
B03, Trade, 69900.733, 60, B03, S01, 1
B03, Trade, 114428.600, 60, B03, S00, 1
B03, Trade, 310660.767, 60, B03, S02, 1
B03, Trade, 2170956.131, 60, B03, S00, 1
B04, 11
B04, Trade, 177443.550, 63, B04, S04, 1
B04, Trade, 194205.300, 63, B04, S02, 1
B04, Trade, 200849.800, 58, B04, S00, 1
B04, Trade, 209888.467, 63, B04, S00, 1
B04, Trade, 210055.500, 63, B04, S00, 1
B04, Trade, 211110.733, 63, B04, S04, 1
B04, Trade, 211690.700, 63, B04, S00, 1
B04, Trade, 309325.900, 62, B04, S02, 1
B04, Trade, 324787.483, 63, B04, S02, 1
B04, Trade, 1854529.649, 63, B04, S03, 1
B04, Trade, 1888427.932, 63, B04, S00, 1
B05, 36
B05, Trade, 72227.683, 65, B05, S04, 1
B05, Trade, 79203.767, 63, B05, S00, 1
B05, Trade, 92085.733, 65, B05, S03, 1
B05, Trade, 92814.733, 67, B05, S03, 1
B05, Trade, 100802.850, 65, B05, S01, 1
B05, Trade, 102765.867, 65, B05, S01, 1
B05, Trade, 104707.283, 67, B05, S00, 1
B05, Trade, 104790.017, 65, B05, S03, 1
B05, Trade, 107089.833, 67, B05, S01, 1
B05, Trade, 107870.550, 63, B05, S03, 1
B05, Trade, 224189.933, 66, B05, S01, 1
B05, Trade, 310457.600, 67, B05, S04, 1
B05, Trade, 310612.033, 67, B05, S04, 1
B05, Trade, 310660.750, 67, B05, S03, 1
B05, Trade, 312588.167, 67, B05, S03, 1
B05, Trade, 312713.033, 67, B05, S04, 1
B05, Trade, 312881.933, 67, B05, S00, 1
B05, Trade, 313015.800, 66, B05, S02, 1
B05, Trade, 313400.883, 66, B05, S03, 1
B05, Trade, 313489.933, 67, B05, S03, 1
B05, Trade, 360198.800, 67, B05, S04, 1
B05, Trade, 361551.267, 67, B05, S02, 1
B05, Trade, 362649.983, 67, B05, S02, 1
B05, Trade, 362723.733, 67, B05, S04, 1
B05, Trade, 363331.300, 67, B05, S04, 1
B05, Trade, 363596.133, 67, B05, S04, 1
B05, Trade, 364289.133, 67, B05, S00, 1
B05, Trade, 366573.417, 67, B05, S02, 1
B05, Trade, 440521.717, 67, B05, S03, 1
B05, Trade, 441654.567, 67, B05, S01, 1
B05, Trade, 441850.150, 67, B05, S01, 1
B05, Trade, 444762.033, 67, B05, S03, 1
B05, Trade, 445021.300, 67, B05, S01, 1
B05, Trade, 445386.383, 67, B05, S01, 1
B05, Trade, 456395.267, 67, B05, S04, 1
B05, Trade, 475307.633, 67, B05, S03, 1
B06, 100
B06, Trade, 334074.750, 70, B06, S06, 1
B06, Trade, 334135.700, 70, B06, S06, 1
B06, Trade, 336051.600, 70, B06, S02, 1
B06, Trade, 336356.433, 70, B06, S04, 1
B06, Trade, 336454.350, 70, B06, S03, 1
