B00, 0
B01, 1
B01, Trade, 592511.417, 53, B01, S01, 1
B02, 3
B02, Trade, 689895.034, 56, B02, S00, 1
B02, Trade, 1264937.767, 56, B02, S00, 1
B02, Trade, 1415967.300, 56, B02, S01, 1
B03, 15
B03, Trade, 108146.750, 60, B03, S02, 1
B03, Trade, 205270.850, 60, B03, S00, 1
B03, Trade, 364890.083, 60, B03, S02, 1
B03, Trade, 563986.767, 60, B03, S00, 1
B03, Trade, 568602.400, 60, B03, S03, 1
B03, Trade, 714726.117, 60, B03, S03, 1
B03, Trade, 718569.651, 60, B03, S00, 1
B03, Trade, 833412.251, 60, B03, S03, 1
B03, Trade, 1045172.118, 60, B03, S00, 1
B03, Trade, 1045872.835, 60, B03, S00, 1
B03, Trade, 1046021.852, 60, B03, S03, 1
B03, Trade, 1261681.751, 59, B03, S01, 1
B03, Trade, 1360664.950, 59, B03, S00, 1
B03, Trade, 1383656.300, 60, B03, S01, 1
B03, Trade, 1452221.950, 60, B03, S01, 1
B04, 72
B04, Trade, 262125.633, 63, B04, S00, 1
B04, Trade, 271888.917, 63, B04, S02, 1
B04, Trade, 313852.317, 63, B04, S03, 1
B04, Trade, 376439.667, 63, B04, S01, 1
B04, Trade, 389131.217, 62, B04, S03, 1
B04, Trade, 393793.867, 62, B04, S00, 1
B04, Trade, 393833.883, 63, B04, S00, 1
B04, Trade, 462383.933, 63, B04, S02, 1
B04, Trade, 465862.450, 63, B04, S01, 1
B04, Trade, 590982.867, 63, B04, S03, 1
B04, Trade, 591038.100, 63, B04, S01, 1
B04, Trade, 655747.750, 63, B04, S01, 1
B04, Trade, 655775.584, 63, B04, S03, 1
B04, Trade, 664416.234, 63, B04, S02, 1
B04, Trade, 723744.651, 56, B04, S01, 1
B04, Trade, 741628.784, 63, B04, S02, 1
B04, Trade, 741996.301, 63, B04, S02, 1
B04, Trade, 746533.751, 63, B04, S03, 1
B04, Trade, 749311.951, 63, B04, S03, 1
B04, Trade, 760153.984, 63, B04, S01, 1
B04, Trade, 764040.301, 63, B04, S01, 1
B04, Trade, 764664.617, 63, B04, S01, 1
B04, Trade, 766719.184, 63, B04, S00, 1
B04, Trade, 770373.317, 63, B04, S00, 1
B04, Trade, 921978.718, 63, B04, S01, 1
B04, Trade, 922679.785, 63, B04, S04, 1
B04, Trade, 925526.418, 63, B04, S02, 1
B04, Trade, 926252.901, 63, B04, S03, 1
B04, Trade, 926794.001, 63, B04, S02, 1
B04, Trade, 926941.001, 63, B04, S03, 1
B04, Trade, 927187.835, 63, B04, S00, 1
B04, Trade, 927523.451, 63, B04, S02, 1
B04, Trade, 927975.785, 63, B04, S02, 1
B04, Trade, 928013.285, 63, B04, S03, 1
B04, Trade, 982421.951, 63, B04, S02, 1
B04, Trade, 996148.968, 63, B04, S00, 1
B04, Trade, 999626.201, 63, B04, S03, 1
B04, Trade, 1089192.901, 63, B04, S00, 1
B04, Trade, 1090620.101, 63, B04, S00, 1
