B00, 0
B01, 0
B02, 0
B03, 4
B03, Trade, 328767.083, 60, B03, S00, 1
B03, Trade, 958002.268, 60, B03, S02, 1
B03, Trade, 1828221.365, 60, B03, S02, 1
B03, Trade, 2064265.164, 60, B03, S02, 1
B04, 18
B04, Trade, 63610.250, 57, B04, S01, 1
B04, Trade, 190801.867, 63, B04, S01, 1
B04, Trade, 192649.917, 63, B04, S00, 1
B04, Trade, 265421.017, 63, B04, S00, 1
B04, Trade, 352137.150, 63, B04, S03, 1
B04, Trade, 352669.767, 63, B04, S03, 1
B04, Trade, 472758.017, 63, B04, S00, 1
B04, Trade, 474254.683, 63, B04, S03, 1
B04, Trade, 490892.717, 63, B04, S02, 1
B04, Trade, 570557.617, 63, B04, S01, 1
B04, Trade, 573928.500, 63, B04, S01, 1
B04, Trade, 594643.917, 62, B04, S01, 1
B04, Trade, 610792.850, 62, B04, S02, 1
B04, Trade, 1765396.116, 63, B04, S02, 1
B04, Trade, 2059209.781, 63, B04, S01, 1
B04, Trade, 2059920.215, 63, B04, S00, 1
B04, Trade, 2065814.448, 63, B04, S02, 1
B04, Trade, 2317215.797, 62, B04, S01, 1
B05, 72
B05, Trade, 70019.217, 67, B05, S03, 1
B05, Trade, 79620.450, 67, B05, S00, 1
B05, Trade, 80310.617, 67, B05, S03, 1
B05, Trade, 80701.533, 67, B05, S00, 1
B05, Trade, 82060.067, 67, B05, S00, 1
B05, Trade, 83572.550, 67, B05, S00, 1
B05, Trade, 85738.983, 67, B05, S04, 1
B05, Trade, 86056.383, 67, B05, S03, 1
B05, Trade, 111169.633, 67, B05, S03, 1
B05, Trade, 114550.000, 67, B05, S03, 1
B05, Trade, 163655.200, 67, B05, S00, 1
B05, Trade, 168629.817, 64, B05, S00, 1
B05, Trade, 175257.250, 67, B05, S03, 1
B05, Trade, 223460.450, 67, B05, S03, 1
B05, Trade, 223592.150, 67, B05, S03, 1
B05, Trade, 223779.083, 67, B05, S03, 1
B05, Trade, 223842.083, 67, B05, S00, 1
B05, Trade, 224100.117, 67, B05, S01, 1
B05, Trade, 224447.250, 67, B05, S01, 1
B05, Trade, 224697.083, 67, B05, S03, 1
B05, Trade, 225031.350, 67, B05, S01, 1
B05, Trade, 225136.150, 67, B05, S03, 1
