B00, 0
B01, 0
B02, 1
B02, Trade, 283239.700, 56, B02, S02, 1
B03, 1
B03, Trade, 575993.050, 58, B03, S02, 1
B04, 5
B04, Trade, 138761.333, 63, B04, S03, 1
B04, Trade, 139235.433, 63, B04, S02, 1
B04, Trade, 288963.500, 63, B04, S02, 1
B04, Trade, 556786.667, 61, B04, S00, 1
B04, Trade, 2428795.030, 63, B04, S00, 1
B05, 70
B05, Trade, 58521.367, 61, B05, S01, 1
B05, Trade, 59049.733, 65, B05, S00, 1
B05, Trade, 60291.267, 67, B05, S01, 1
B05, Trade, 61626.950, 64, B05, S04, 1
B05, Trade, 180254.300, 67, B05, S00, 1
B05, Trade, 191375.083, 67, B05, S05, 1
B05, Trade, 235007.083, 62, B05, S01, 1
B05, Trade, 289691.900, 65, B05, S02, 1
B05, Trade, 290441.600, 67, B05, S03, 1
B05, Trade, 295216.183, 67, B05, S02, 1
B05, Trade, 299354.583, 67, B05, S02, 1
B05, Trade, 299445.467, 67, B05, S03, 1
B05, Trade, 302090.633, 67, B05, S05, 1
B05, Trade, 360882.600, 67, B05, S02, 1
B05, Trade, 492836.550, 64, B05, S02, 1
B05, Trade, 509761.033, 67, B05, S03, 1
B05, Trade, 510581.233, 67, B05, S03, 1
B05, Trade, 540867.483, 67, B05, S01, 1
B05, Trade, 541476.733, 67, B05, S04, 1
B05, Trade, 543743.450, 67, B05, S05, 1
B05, Trade, 544027.250, 67, B05, S03, 1
B05, Trade, 561621.483, 67, B05, S03, 1
B05, Trade, 562676.950, 67, B05, S02, 1
B05, Trade, 562714.850, 67, B05, S03, 1
B05, Trade, 563115.050, 67, B05, S02, 1
B05, Trade, 563523.817, 67, B05, S01, 1
B05, Trade, 563676.850, 67, B05, S00, 1
B05, Trade, 563930.067, 67, B05, S00, 1
B05, Trade, 564612.983, 67, B05, S02, 1
B05, Trade, 565022.683, 67, B05, S01, 1
B05, Trade, 565257.233, 64, B05, S04, 1
B05, Trade, 565977.950, 67, B05, S02, 1
B05, Trade, 566169.517, 67, B05, S05, 1
B05, Trade, 566284.950, 64, B05, S02, 1
B05, Trade, 566407.450, 67, B05, S01, 1
B05, Trade, 566855.000, 67, B05, S02, 1
B05, Trade, 567635.267, 67, B05, S02, 1
B05, Trade, 568120.517, 67, B05, S01, 1
B05, Trade, 568392.267, 67, B05, S00, 1
B05, Trade, 568481.783, 67, B05, S04, 1
B05, Trade, 568529.667, 67, B05, S02, 1
B05, Trade, 572585.983, 67, B05, S01, 1
B05, Trade, 572698.650, 67, B05, S01, 1
B05, Trade, 573047.117, 67, B05, S02, 1
B05, Trade, 575240.650, 67, B05, S02, 1
B05, Trade, 575992.550, 67, B05, S04, 1
B05, Trade, 586098.050, 67, B05, S03, 1
B05, Trade, 592013.400, 67, B05, S02, 1
B05, Trade, 594928.500, 67, B05, S03, 1
B05, Trade, 610268.117, 67, B05, S05, 1
B05, Trade, 611704.017, 66, B05, S02, 1
B05, Trade, 633248.284, 67, B05, S01, 1
B05, Trade, 658984.084, 67, B05, S00, 1
