B00, 0
B01, 0
B02, 0
B03, 0
B04, 1
B04, Trade, 2504152.963, 63, B04, S00, 1
B05, 23
B05, Trade, 51714.150, 67, B05, S01, 1
B05, Trade, 165733.417, 67, B05, S02, 1
B05, Trade, 166929.683, 67, B05, S03, 1
B05, Trade, 173498.650, 67, B05, S01, 1
B05, Trade, 174209.133, 66, B05, S04, 1
B05, Trade, 232911.800, 67, B05, S04, 1
B05, Trade, 314762.100, 67, B05, S03, 1
B05, Trade, 342382.300, 67, B05, S04, 1
B05, Trade, 464431.733, 67, B05, S04, 1
B05, Trade, 520296.267, 67, B05, S01, 1
B05, Trade, 542290.817, 67, B05, S02, 1
B05, Trade, 546926.700, 67, B05, S03, 1
B05, Trade, 1020648.335, 67, B05, S02, 1
B05, Trade, 1038243.302, 67, B05, S00, 1
B05, Trade, 1353637.250, 67, B05, S03, 1
B05, Trade, 1360200.000, 67, B05, S01, 1
B05, Trade, 1892432.748, 67, B05, S03, 1
B05, Trade, 1943345.765, 67, B05, S02, 1
B05, Trade, 2021603.131, 67, B05, S00, 1
B05, Trade, 2454779.980, 67, B05, S02, 1
B05, Trade, 2456577.280, 67, B05, S01, 1
B05, Trade, 2495598.496, 66, B05, S01, 1
B05, Trade, 2496081.263, 67, B05, S04, 1
B06, 100
B06, Trade, 929700.585, 70, B06, S04, 1
B06, Trade, 930368.001, 70, B06, S01, 1
B06, Trade, 932264.118, 70, B06, S01, 1
B06, Trade, 934790.901, 70, B06, S01, 1
B06, Trade, 936299.885, 70, B06, S04, 1
B06, Trade, 937836.635, 70, B06, S04, 1
B06, Trade, 938441.535, 70, B06, S01, 1
B06, Trade, 938545.318, 70, B06, S01, 1
B06, Trade, 939739.718, 70, B06, S01, 1
B06, Trade, 940280.251, 70, B06, S03, 1
B06, Trade, 940501.151, 70, B06, S04, 1
B06, Trade, 942537.901, 69, B06, S03, 1
B06, Trade, 965459.768, 69, B06, S04, 1
B06, Trade, 966153.685, 69, B06, S00, 1
B06, Trade, 966194.135, 70, B06, S02, 1
B06, Trade, 967619.301, 70, B06, S04, 1
B06, Trade, 969617.785, 70, B06, S00, 1
B06, Trade, 992102.885, 70, B06, S01, 1
B06, Trade, 1015354.752, 70, B06, S04, 1
B06, Trade, 1015436.218, 70, B06, S01, 1
B06, Trade, 1015845.252, 70, B06, S00, 1
B06, Trade, 1016025.035, 70, B06, S02, 1
B06, Trade, 1017426.635, 70, B06, S00, 1
B06, Trade, 1019042.702, 68, B06, S02, 1
B06, Trade, 1021115.268, 70, B06, S05, 1
B06, Trade, 1038243.168, 70, B06, S01, 1
B06, Trade, 1039254.652, 70, B06, S02, 1
B06, Trade, 1066985.735, 70, B06, S04, 1
B06, Trade, 1093990.501, 70, B06, S02, 1
B06, Trade, 1114781.401, 64, B06, S00, 1
B06, Trade, 1132066.701, 70, B06, S03, 1
B06, Trade, 1136194.501, 70, B06, S00, 1
B06, Trade, 1197355.951, 70, B06, S00, 1
B06, Trade, 1201944.868, 69, B06, S01, 1
B06, Trade, 1328089.267, 70, B06, S02, 1
B06, Trade, 1339794.451, 68, B06, S01, 1
B06, Trade, 1398917.100, 70, B06, S02, 1
B06, Trade, 1425672.484, 70, B06, S02, 1
B06, Trade, 1441918.567, 70, B06, S03, 1
B06, Trade, 1442103.350, 70, B06, S01, 1
B06, Trade, 1443412.750, 70, B06, S03, 1
B06, Trade, 1444233.883, 70, B06, S05, 1
B06, Trade, 1444446.950, 70, B06, S00, 1
B06, Trade, 1630154.299, 70, B06, S02, 1
B06, Trade, 1709806.216, 70, B06, S04, 1
B06, Trade, 1736137.666, 70, B06, S01, 1
B06, Trade, 1738010.332, 70, B06, S05, 1
B06, Trade, 1738719.466, 70, B06, S04, 1
B06, Trade, 1740887.532, 70, B06, S00, 1
B06, Trade, 1741092.232, 69, B06, S05, 1
B06, Trade, 1747942.199, 70, B06, S03, 1
B06, Trade, 1773893.099, 70, B06, S05, 1
B06, Trade, 1805141.282, 70, B06, S05, 1
B06, Trade, 1806883.649, 69, B06, S04, 1
B06, Trade, 1806973.099, 70, B06, S04, 1
B06, Trade, 1846903.232, 70, B06, S02, 1
B06, Trade, 1872872.615, 70, B06, S02, 1
B06, Trade, 1908084.865, 70, B06, S03, 1
B06, Trade, 1910232.865, 70, B06, S06, 1
B06, Trade, 1912038.482, 70, B06, S03, 1
B06, Trade, 1912431.915, 70, B06, S01, 1
B06, Trade, 1941968.032, 70, B06, S02, 1
B06, Trade, 1943346.332, 67, S03, B06, 1
B06, Trade, 1946886.265, 70, B06, S01, 1
B06, Trade, 1970804.298, 70, B06, S02, 1
B06, Trade, 1976692.281, 70, B06, S01, 1
B06, Trade, 2045332.681, 70, B06, S00, 1
B06, Trade, 2046750.548, 70, B06, S04, 1
B06, Trade, 2046844.315, 70, B06, S04, 1
B06, Trade, 2048833.765, 70, B06, S05, 1
B06, Trade, 2050511.465, 70, B06, S05, 1
B06, Trade, 2051540.015, 70, B06, S05, 1
B06, Trade, 2070619.564, 70, B06, S05, 1
B06, Trade, 2073729.114, 70, B06, S03, 1
B06, Trade, 2083426.131, 70, B06, S03, 1
B06, Trade, 2083478.798, 69, B06, S01, 1
B06, Trade, 2087855.648, 70, B06, S00, 1
B06, Trade, 2150859.231, 70, B06, S04, 1
B06, Trade, 2216908.514, 70, B06, S01, 1
B06, Trade, 2257548.697, 70, B06, S03, 1
B06, Trade, 2339464.680, 70, B06, S01, 1
B06, Trade, 2370162.530, 70, B06, S06, 1
B06, Trade, 2389455.463, 70, B06, S02, 1
B06, Trade, 2428304.446, 70, B06, S00, 1
B06, Trade, 2436825.280, 70, B06, S01, 1
B06, Trade, 2461725.196, 70, B06, S06, 1
B06, Trade, 2474641.396, 70, B06, S02, 1
B06, Trade, 2480105.763, 70, B06, S04, 1
B06, Trade, 2481197.480, 70, B06, S02, 1
B06, Trade, 2482502.913, 70, B06, S02, 1
B06, Trade, 2504152.696, 70, B06, S01, 1
B06, Trade, 2504898.480, 70, B06, S02, 1
B06, Trade, 2509712.679, 70, B06, S04, 1
B06, Trade, 2510401.863, 70, B06, S00, 1
B06, Trade, 2511983.146, 70, B06, S00, 1
B06, Trade, 2577328.663, 70, B06, S06, 1
B06, Trade, 2580408.946, 70, B06, S03, 1
B06, Trade, 2581087.646, 70, B06, S03, 1
B06, Trade, 2584250.729, 70, B06, S00, 1
B06, Trade, 2591745.163, 70, B06, S04, 1
B07, 100
B07, Trade, 2505602.130, 74, B07, S02, 1
B07, Trade, 2505872.396, 74, B07, S00, 1
B07, Trade, 2506367.546, 74, B07, S04, 1
B07, Trade, 2506632.080, 74, B07, S06, 1
B07, Trade, 2506743.780, 74, B07, S02, 1
B07, Trade, 2506775.930, 74, B07, S01, 1
B07, Trade, 2507289.063, 74, B07, S04, 1
B07, Trade, 2507307.230, 74, B07, S04, 1
B07, Trade, 2507353.880, 74, B07, S02, 1
B07, Trade, 2507495.730, 74, B07, S06, 1
B07, Trade, 2507686.780, 74, B07, S01, 1
B07, Trade, 2507735.713, 74, B07, S01, 1
B07, Trade, 2507769.613, 74, B07, S01, 1
B07, Trade, 2507835.913, 74, B07, S02, 1
B07, Trade, 2507961.530, 74, B07, S02, 1
B07, Trade, 2508026.913, 74, B07, S01, 1
B07, Trade, 2508053.030, 74, B07, S04, 1
B07, Trade, 2508157.163, 74, B07, S00, 1
B07, Trade, 2508212.613, 74, B07, S00, 1
B07, Trade, 2508277.596, 74, B07, S06, 1
B07, Trade, 2508361.496, 74, B07, S01, 1
B07, Trade, 2508517.263, 74, B07, S01, 1
B07, Trade, 2508971.130, 74, B07, S06, 1
B07, Trade, 2509037.230, 74, B07, S00, 1
B07, Trade, 2509076.430, 74, B07, S01, 1
B07, Trade, 2509181.796, 74, B07, S01, 1
B07, Trade, 2509282.396, 74, B07, S07, 1
B07, Trade, 2509323.746, 74, B07, S00, 1
B07, Trade, 2509421.446, 74, B07, S06, 1
B07, Trade, 2509712.146, 74, B07, S06, 1
B07, Trade, 2509856.879, 74, B07, S06, 1
B07, Trade, 2510058.646, 74, B07, S02, 1
B07, Trade, 2510089.229, 74, B07, S02, 1
B07, Trade, 2510205.129, 74, B07, S06, 1
B07, Trade, 2510401.196, 74, B07, S01, 1
B07, Trade, 2510480.379, 74, B07, S02, 1
B07, Trade, 2510777.079, 74, B07, S00, 1
B07, Trade, 2510807.296, 74, B07, S01, 1
B07, Trade, 2510992.096, 74, B07, S06, 1
B07, Trade, 2511309.063, 74, B07, S01, 1
B07, Trade, 2511929.963, 74, B07, S04, 1
B07, Trade, 2511982.579, 74, B07, S04, 1
B07, Trade, 2512251.529, 74, B07, S04, 1
B07, Trade, 2512339.496, 74, B07, S01, 1
B07, Trade, 2512439.179, 74, B07, S06, 1
B07, Trade, 2512681.529, 74, B07, S04, 1
B07, Trade, 2512769.713, 74, B07, S06, 1
B07, Trade, 2520710.613, 74, B07, S04, 1
B07, Trade, 2527904.613, 74, B07, S03, 1
B07, Trade, 2528336.996, 74, B07, S00, 1
B07, Trade, 2528362.463, 74, B07, S03, 1
B07, Trade, 2528975.196, 74, B07, S03, 1
B07, Trade, 2529440.129, 74, B07, S00, 1
B07, Trade, 2529703.829, 74, B07, S00, 1
B07, Trade, 2534010.496, 74, B07, S00, 1
B07, Trade, 2558978.963, 74, B07, S06, 1
B07, Trade, 2560405.596, 74, B07, S02, 1
B07, Trade, 2563568.429, 74, B07, S06, 1
B07, Trade, 2563616.396, 74, B07, S07, 1
B07, Trade, 2563781.996, 74, B07, S00, 1
B07, Trade, 2563793.796, 74, B07, S06, 1
B07, Trade, 2564023.996, 74, B07, S00, 1
B07, Trade, 2564525.429, 74, B07, S00, 1
B07, Trade, 2564600.096, 74, B07, S00, 1
B07, Trade, 2564730.063, 74, B07, S06, 1
B07, Trade, 2564894.513, 74, B07, S07, 1
B07, Trade, 2565038.579, 74, B07, S04, 1
B07, Trade, 2565549.246, 74, B07, S02, 1
B07, Trade, 2565776.696, 74, B07, S03, 1
B07, Trade, 2565803.596, 74, B07, S02, 1
B07, Trade, 2565819.279, 74, B07, S02, 1
B07, Trade, 2565943.729, 74, B07, S02, 1
B07, Trade, 2566312.813, 74, B07, S07, 1
B07, Trade, 2566543.813, 74, B07, S06, 1
B07, Trade, 2566558.079, 74, B07, S00, 1
B07, Trade, 2566563.879, 74, B07, S03, 1
B07, Trade, 2567198.963, 74, B07, S06, 1
B07, Trade, 2567259.696, 74, B07, S07, 1
B07, Trade, 2567409.279, 74, B07, S02, 1
B07, Trade, 2567627.246, 71, B07, S02, 1
B07, Trade, 2567729.163, 74, B07, S07, 1
B07, Trade, 2568167.663, 73, B07, S02, 1
B07, Trade, 2568210.529, 74, B07, S00, 1
B07, Trade, 2568702.996, 74, B07, S03, 1
B07, Trade, 2568765.963, 74, B07, S02, 1
B07, Trade, 2568790.446, 74, B07, S06, 1
