B00, 0
B01, 0
B02, 0
B03, 2
B03, Trade, 116475.367, 60, B03, S01, 1
B03, Trade, 2085733.798, 60, B03, S00, 1
B04, 4
B04, Trade, 7375.200, 59, B04, S00, 1
B04, Trade, 787525.084, 63, B04, S01, 1
B04, Trade, 2491255.113, 62, B04, S02, 1
B04, Trade, 2494142.663, 62, B04, S02, 1
B05, 20
B05, Trade, 180196.650, 67, B05, S00, 1
B05, Trade, 188192.900, 67, B05, S04, 1
B05, Trade, 188302.967, 67, B05, S00, 1
B05, Trade, 190262.883, 67, B05, S02, 1
B05, Trade, 192221.700, 67, B05, S00, 1
B05, Trade, 193032.100, 67, B05, S05, 1
B05, Trade, 193398.100, 67, B05, S04, 1
B05, Trade, 193537.633, 67, B05, S00, 1
B05, Trade, 826944.918, 65, B05, S04, 1
B05, Trade, 917014.935, 66, B05, S02, 1
B05, Trade, 928711.901, 67, B05, S03, 1
B05, Trade, 1487098.567, 67, B05, S04, 1
B05, Trade, 1529138.300, 67, B05, S04, 1
B05, Trade, 1786659.332, 67, B05, S01, 1
B05, Trade, 1861936.465, 67, B05, S00, 1
B05, Trade, 2264969.014, 67, B05, S02, 1
B05, Trade, 2494584.446, 67, B05, S00, 1
B05, Trade, 2519506.963, 67, B05, S02, 1
B05, Trade, 2535381.613, 67, B05, S03, 1
B05, Trade, 2540129.313, 67, B05, S02, 1
B06, 100
B06, Trade, 1843633.465, 70, B06, S01, 1
B06, Trade, 1859417.899, 70, B06, S00, 1
B06, Trade, 1860334.965, 70, B06, S01, 1
B06, Trade, 1862436.332, 70, B06, S01, 1
B06, Trade, 1863925.499, 70, B06, S05, 1
B06, Trade, 1959696.782, 70, B06, S01, 1
B06, Trade, 1963961.665, 70, B06, S00, 1
B06, Trade, 1965035.332, 70, B06, S01, 1
B06, Trade, 1965436.365, 70, B06, S02, 1
B06, Trade, 2027263.681, 70, B06, S01, 1
B06, Trade, 2037894.681, 70, B06, S01, 1
B06, Trade, 2040429.765, 70, B06, S01, 1
B06, Trade, 2047648.248, 69, B06, S02, 1
B06, Trade, 2051525.915, 70, B06, S01, 1
B06, Trade, 2085733.098, 70, B06, S05, 1
B06, Trade, 2131912.498, 70, B06, S05, 1
B06, Trade, 2132292.181, 70, B06, S04, 1
B06, Trade, 2137320.014, 70, B06, S03, 1
B06, Trade, 2142432.181, 70, B06, S02, 1
B06, Trade, 2144152.881, 70, B06, S01, 1
B06, Trade, 2229705.614, 70, B06, S02, 1
B06, Trade, 2230506.497, 70, B06, S00, 1
B06, Trade, 2235830.114, 70, B06, S00, 1
B06, Trade, 2290192.730, 70, B06, S06, 1
B06, Trade, 2291271.714, 70, B06, S00, 1
B06, Trade, 2291333.864, 70, B06, S06, 1
B06, Trade, 2294126.814, 70, B06, S00, 1
B06, Trade, 2294382.964, 70, B06, S05, 1
B06, Trade, 2295224.780, 70, B06, S00, 1
B06, Trade, 2296228.830, 68, B06, S01, 1
B06, Trade, 2326513.447, 69, B06, S00, 1
B06, Trade, 2327097.630, 70, B06, S00, 1
B06, Trade, 2327469.480, 70, B06, S04, 1
B06, Trade, 2327953.964, 69, B06, S04, 1
B06, Trade, 2329809.897, 70, B06, S04, 1
B06, Trade, 2331292.130, 70, B06, S00, 1
B06, Trade, 2360267.513, 70, B06, S02, 1
B06, Trade, 2370207.847, 70, B06, S06, 1
B06, Trade, 2370957.213, 70, B06, S05, 1
B06, Trade, 2373964.430, 70, B06, S02, 1
B06, Trade, 2374308.297, 70, B06, S02, 1
B06, Trade, 2374707.580, 70, B06, S05, 1
B06, Trade, 2378991.847, 70, B06, S00, 1
B06, Trade, 2394863.280, 70, B06, S02, 1
B06, Trade, 2395412.847, 70, B06, S05, 1
B06, Trade, 2396070.097, 70, B06, S06, 1
B06, Trade, 2396137.547, 70, B06, S03, 1
B06, Trade, 2402279.530, 70, B06, S01, 1
B06, Trade, 2402351.830, 70, B06, S02, 1
B06, Trade, 2405104.030, 70, B06, S02, 1
B06, Trade, 2405146.980, 70, B06, S05, 1
B06, Trade, 2405220.230, 70, B06, S04, 1
B06, Trade, 2405566.380, 70, B06, S00, 1
B06, Trade, 2407161.330, 70, B06, S02, 1
B06, Trade, 2407332.780, 70, B06, S00, 1
B06, Trade, 2409105.630, 70, B06, S00, 1
B06, Trade, 2410530.497, 69, B06, S00, 1
B06, Trade, 2410777.313, 70, B06, S05, 1
B06, Trade, 2411605.013, 70, B06, S02, 1
B06, Trade, 2411659.547, 70, B06, S04, 1
B06, Trade, 2411711.380, 70, B06, S03, 1
B06, Trade, 2413012.663, 70, B06, S01, 1
B06, Trade, 2418371.397, 70, B06, S03, 1
B06, Trade, 2456362.796, 70, B06, S06, 1
B06, Trade, 2464742.896, 70, B06, S05, 1
B06, Trade, 2469010.880, 70, B06, S04, 1
B06, Trade, 2491344.030, 70, B06, S03, 1
B06, Trade, 2491646.480, 70, B06, S03, 1
B06, Trade, 2491766.496, 70, B06, S02, 1
B06, Trade, 2491780.630, 70, B06, S00, 1
B06, Trade, 2492260.796, 70, B06, S01, 1
B06, Trade, 2493150.730, 70, B06, S03, 1
B06, Trade, 2493891.130, 70, B06, S02, 1
B06, Trade, 2494141.813, 70, B06, S01, 1
B06, Trade, 2494581.246, 70, B06, S01, 1
B06, Trade, 2494838.563, 70, B06, S03, 1
B06, Trade, 2495075.096, 70, B06, S03, 1
B06, Trade, 2495588.813, 70, B06, S00, 1
B06, Trade, 2496663.163, 70, B06, S03, 1
B06, Trade, 2496708.513, 70, B06, S06, 1
B06, Trade, 2496719.363, 70, B06, S02, 1
B06, Trade, 2496738.530, 67, B06, S01, 1
B06, Trade, 2496941.013, 69, B06, S05, 1
B06, Trade, 2497486.346, 70, B06, S02, 1
B06, Trade, 2498045.163, 70, B06, S06, 1
B06, Trade, 2498190.613, 70, B06, S03, 1
B06, Trade, 2509172.413, 69, B06, S01, 1
B06, Trade, 2512432.863, 70, B06, S01, 1
B06, Trade, 2519506.029, 70, B06, S00, 1
B06, Trade, 2560126.046, 70, B06, S04, 1
B06, Trade, 2562451.963, 68, B06, S03, 1
B06, Trade, 2563431.346, 70, B06, S00, 1
B06, Trade, 2564937.846, 70, B06, S01, 1
B06, Trade, 2565871.996, 70, B06, S00, 1
B06, Trade, 2567428.496, 70, B06, S04, 1
B06, Trade, 2567548.079, 70, B06, S02, 1
B06, Trade, 2567943.946, 70, B06, S04, 1
B06, Trade, 2568557.746, 70, B06, S04, 1
B06, Trade, 2569323.479, 70, B06, S03, 1
B06, Trade, 2575098.129, 70, B06, S03, 1
B07, 100
B07, Trade, 2565428.796, 74, B07, S04, 1
B07, Trade, 2565529.229, 74, B07, S01, 1
B07, Trade, 2565661.229, 74, B07, S04, 1
B07, Trade, 2565751.529, 74, B07, S00, 1
B07, Trade, 2565774.329, 74, B07, S03, 1
B07, Trade, 2565818.029, 74, B07, S06, 1
B07, Trade, 2565828.313, 74, B07, S00, 1
B07, Trade, 2565857.413, 74, B07, S06, 1
B07, Trade, 2565871.946, 74, B07, S06, 1
B07, Trade, 2565929.429, 74, B07, S02, 1
B07, Trade, 2565963.763, 74, B07, S00, 1
B07, Trade, 2566066.429, 74, B07, S04, 1
B07, Trade, 2566183.846, 74, B07, S04, 1
B07, Trade, 2566290.879, 74, B07, S04, 1
B07, Trade, 2566340.079, 74, B07, S06, 1
B07, Trade, 2566353.129, 74, B07, S00, 1
B07, Trade, 2566415.146, 74, B07, S00, 1
B07, Trade, 2566588.196, 74, B07, S02, 1
B07, Trade, 2566621.696, 74, B07, S00, 1
B07, Trade, 2566642.996, 74, B07, S01, 1
B07, Trade, 2566664.663, 74, B07, S04, 1
