B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 749551.317, 60, B03, S03, 1
B04, 27
B04, Trade, 17890.000, 63, B04, S02, 1
B04, Trade, 72769.383, 63, B04, S00, 1
B04, Trade, 75507.433, 63, B04, S00, 1
B04, Trade, 76512.700, 63, B04, S03, 1
B04, Trade, 78313.467, 63, B04, S03, 1
B04, Trade, 78903.883, 63, B04, S03, 1
B04, Trade, 725883.317, 63, B04, S02, 1
B04, Trade, 726263.817, 63, B04, S04, 1
B04, Trade, 813340.518, 63, B04, S00, 1
B04, Trade, 828355.168, 63, B04, S00, 1
B04, Trade, 865305.268, 62, B04, S00, 1
B04, Trade, 865937.268, 63, B04, S03, 1
B04, Trade, 873043.734, 63, B04, S02, 1
B04, Trade, 1220637.368, 63, B04, S00, 1
B04, Trade, 1671671.566, 63, B04, S01, 1
B04, Trade, 1730604.766, 63, B04, S02, 1
B04, Trade, 1730736.066, 63, B04, S00, 1
B04, Trade, 1775547.566, 63, B04, S03, 1
B04, Trade, 1969388.932, 63, B04, S02, 1
B04, Trade, 2054442.765, 63, B04, S03, 1
B04, Trade, 2056259.081, 63, B04, S03, 1
B04, Trade, 2227156.381, 63, B04, S00, 1
B04, Trade, 2229575.431, 63, B04, S01, 1
B04, Trade, 2321228.897, 63, B04, S03, 1
B04, Trade, 2438790.330, 63, B04, S02, 1
B04, Trade, 2534110.829, 63, B04, S01, 1
B04, Trade, 2564448.996, 63, B04, S03, 1
B05, 100
B05, Trade, 1324255.284, 67, B05, S03, 1
B05, Trade, 1425885.034, 67, B05, S01, 1
B05, Trade, 1427369.150, 67, B05, S03, 1
B05, Trade, 1464203.400, 67, B05, S00, 1
B05, Trade, 1467461.367, 67, B05, S00, 1
B05, Trade, 1502959.450, 67, B05, S03, 1
B05, Trade, 1603726.916, 67, B05, S03, 1
B05, Trade, 1669315.683, 67, B05, S02, 1
B05, Trade, 1671057.049, 67, B05, S01, 1
B05, Trade, 1672495.566, 66, B05, S03, 1
B05, Trade, 1674862.083, 67, B05, S03, 1
B05, Trade, 1674903.183, 67, B05, S04, 1
B05, Trade, 1704380.832, 67, B05, S05, 1
B05, Trade, 1720897.499, 67, B05, S02, 1
B05, Trade, 1721966.449, 67, B05, S00, 1
B05, Trade, 1723240.982, 67, B05, S00, 1
B05, Trade, 1723778.299, 67, B05, S02, 1
B05, Trade, 1725376.799, 67, B05, S02, 1
B05, Trade, 1771385.349, 67, B05, S05, 1
B05, Trade, 1771922.566, 67, B05, S03, 1
B05, Trade, 1771983.832, 67, B05, S03, 1
B05, Trade, 1772487.549, 66, B05, S03, 1
B05, Trade, 1772719.632, 67, B05, S02, 1
B05, Trade, 1772786.732, 67, B05, S05, 1
B05, Trade, 1773062.766, 67, B05, S03, 1
B05, Trade, 1774292.266, 67, B05, S03, 1
B05, Trade, 1774307.866, 67, B05, S03, 1
B05, Trade, 1775151.016, 65, B05, S04, 1
B05, Trade, 1775280.932, 67, B05, S04, 1
B05, Trade, 1775328.982, 67, B05, S05, 1
B05, Trade, 1775657.249, 67, B05, S04, 1
B05, Trade, 1775948.216, 67, B05, S02, 1
B05, Trade, 1776126.799, 67, B05, S03, 1
B05, Trade, 1776145.849, 67, B05, S03, 1
B05, Trade, 1776301.566, 67, B05, S03, 1
B05, Trade, 1776448.932, 67, B05, S04, 1
B05, Trade, 1776517.682, 66, B05, S02, 1
B05, Trade, 1776769.349, 67, B05, S05, 1
B05, Trade, 1776810.066, 65, B05, S04, 1
B05, Trade, 1776893.599, 66, B05, S03, 1
B05, Trade, 1776910.416, 67, B05, S03, 1
B05, Trade, 1776963.999, 67, B05, S03, 1
B05, Trade, 1777215.799, 67, B05, S03, 1
B05, Trade, 1777257.432, 67, B05, S02, 1
B05, Trade, 1777401.766, 67, B05, S03, 1
B05, Trade, 1777592.016, 67, B05, S02, 1
B05, Trade, 1777613.116, 67, B05, S04, 1
B05, Trade, 1857957.082, 67, B05, S02, 1
B05, Trade, 1944372.348, 67, B05, S00, 1
B05, Trade, 1960576.615, 67, B05, S00, 1
B05, Trade, 1961041.448, 67, B05, S00, 1
B05, Trade, 1961187.848, 67, B05, S02, 1
B05, Trade, 1962447.948, 67, B05, S04, 1
B05, Trade, 1962848.115, 67, B05, S01, 1
B05, Trade, 1963283.282, 67, B05, S03, 1
B05, Trade, 1964630.998, 67, B05, S03, 1
B05, Trade, 1965587.532, 67, B05, S00, 1
B05, Trade, 1965746.348, 67, B05, S02, 1
B05, Trade, 1972039.415, 67, B05, S00, 1
B05, Trade, 1982924.798, 67, B05, S00, 1
B05, Trade, 1994552.098, 67, B05, S02, 1
B05, Trade, 1995293.881, 67, B05, S02, 1
B05, Trade, 1996270.848, 67, B05, S02, 1
B05, Trade, 1997675.715, 67, B05, S03, 1
B05, Trade, 1997766.448, 67, B05, S00, 1
B05, Trade, 1998492.081, 67, B05, S03, 1
B05, Trade, 2000985.848, 67, B05, S04, 1
B05, Trade, 2001266.681, 66, B05, S00, 1
B05, Trade, 2001865.481, 67, B05, S04, 1
