B00, 0
B01, 0
B02, 0
B03, 5
B03, Trade, 236729.067, 60, B03, S00, 1
B03, Trade, 364792.750, 60, B03, S00, 1
B03, Trade, 626910.767, 59, B03, S01, 1
B03, Trade, 786313.684, 60, B03, S01, 1
B03, Trade, 788889.834, 60, B03, S01, 1
B04, 10
B04, Trade, 286790.833, 62, B04, S00, 1
B04, Trade, 415939.200, 63, B04, S02, 1
B04, Trade, 418218.450, 63, B04, S00, 1
B04, Trade, 418649.533, 63, B04, S03, 1
B04, Trade, 432376.317, 63, B04, S02, 1
B04, Trade, 557387.900, 63, B04, S00, 1
B04, Trade, 624717.600, 63, B04, S00, 1
B04, Trade, 1030879.435, 60, B04, S03, 1
B04, Trade, 1032005.735, 60, B04, S00, 1
B04, Trade, 1034966.602, 60, B04, S03, 1
B05, 25
B05, Trade, 52506.200, 67, B05, S02, 1
B05, Trade, 227825.017, 65, B05, S01, 1
B05, Trade, 234556.117, 67, B05, S03, 1
B05, Trade, 280849.817, 63, B05, S00, 1
B05, Trade, 282590.017, 67, B05, S03, 1
B05, Trade, 283166.150, 66, B05, S02, 1
B05, Trade, 290083.200, 67, B05, S01, 1
B05, Trade, 324758.750, 65, B05, S00, 1
B05, Trade, 438514.900, 67, B05, S03, 1
B05, Trade, 594368.450, 66, B05, S00, 1
B05, Trade, 595935.917, 65, B05, S01, 1
B05, Trade, 698800.367, 61, B05, S01, 1
B05, Trade, 704325.784, 64, B05, S04, 1
B05, Trade, 739465.667, 64, B05, S04, 1
B05, Trade, 786369.151, 64, B05, S02, 1
B05, Trade, 787391.717, 67, B05, S01, 1
B05, Trade, 789512.617, 66, B05, S01, 1
B05, Trade, 790516.201, 63, S00, B05, 1
B05, Trade, 877866.618, 67, B05, S02, 1
B05, Trade, 1033965.035, 65, B05, S00, 1
B05, Trade, 1856515.132, 67, B05, S02, 1
B05, Trade, 1960953.098, 67, B05, S00, 1
B05, Trade, 1961927.665, 67, B05, S04, 1
B05, Trade, 2040850.948, 65, B05, S01, 1
B05, Trade, 2282819.897, 67, B05, S04, 1
B06, 100
B06, Trade, 1975801.498, 70, B06, S00, 1
B06, Trade, 1975960.748, 70, B06, S01, 1
B06, Trade, 1976054.648, 70, B06, S02, 1
B06, Trade, 1976865.481, 70, B06, S06, 1
B06, Trade, 1977151.898, 70, B06, S02, 1
B06, Trade, 1977161.415, 70, B06, S05, 1
B06, Trade, 1978875.431, 70, B06, S01, 1
B06, Trade, 1989835.365, 70, B06, S00, 1
B06, Trade, 2008549.948, 70, B06, S01, 1
B06, Trade, 2010748.281, 67, B06, S01, 1
B06, Trade, 2018363.631, 67, B06, S04, 1
B06, Trade, 2021072.281, 70, B06, S04, 1
B06, Trade, 2034701.248, 70, B06, S01, 1
B06, Trade, 2036012.365, 69, B06, S01, 1
B06, Trade, 2036863.531, 70, B06, S04, 1
B06, Trade, 2044205.715, 70, B06, S04, 1
B06, Trade, 2046564.631, 70, B06, S01, 1
B06, Trade, 2047822.015, 70, B06, S02, 1
B06, Trade, 2056559.731, 70, B06, S04, 1
B06, Trade, 2063199.448, 69, B06, S04, 1
B06, Trade, 2064011.864, 69, B06, S00, 1
B06, Trade, 2081397.081, 69, B06, S03, 1
B06, Trade, 2083200.281, 66, B06, S01, 1
B06, Trade, 2088913.931, 70, B06, S01, 1
B06, Trade, 2093222.731, 70, B06, S04, 1
B06, Trade, 2099203.564, 70, B06, S04, 1
B06, Trade, 2104123.898, 70, B06, S05, 1
B06, Trade, 2107220.664, 70, B06, S02, 1
B06, Trade, 2107672.714, 67, B06, S00, 1
B06, Trade, 2110375.964, 70, B06, S02, 1
B06, Trade, 2111798.414, 68, B06, S00, 1
B06, Trade, 2114836.681, 70, B06, S04, 1
B06, Trade, 2115082.881, 69, B06, S01, 1
B06, Trade, 2115897.148, 69, B06, S03, 1
B06, Trade, 2124427.464, 64, B06, S02, 1
B06, Trade, 2128277.881, 68, B06, S05, 1
B06, Trade, 2131165.214, 69, B06, S03, 1
B06, Trade, 2138523.081, 69, B06, S03, 1
B06, Trade, 2140418.181, 69, B06, S03, 1
B06, Trade, 2149218.198, 69, B06, S04, 1
B06, Trade, 2152934.247, 70, B06, S01, 1
B06, Trade, 2154684.947, 70, B06, S05, 1
B06, Trade, 2155993.564, 70, B06, S01, 1
B06, Trade, 2161028.114, 70, B06, S01, 1
B06, Trade, 2175465.581, 69, B06, S02, 1
B06, Trade, 2175493.214, 67, B06, S00, 1
B06, Trade, 2177783.747, 69, B06, S01, 1
B06, Trade, 2179966.647, 69, B06, S01, 1
B06, Trade, 2182998.064, 70, B06, S03, 1
B06, Trade, 2198932.347, 70, B06, S03, 1
B06, Trade, 2201361.731, 70, B06, S05, 1
B06, Trade, 2209611.047, 68, B06, S04, 1
B06, Trade, 2229769.414, 69, S02, B06, 1
B06, Trade, 2230323.347, 70, B06, S04, 1
B06, Trade, 2230685.514, 69, B06, S04, 1
B06, Trade, 2240664.797, 70, B06, S00, 1
B06, Trade, 2243762.080, 70, B06, S04, 1
B06, Trade, 2245044.547, 69, B06, S04, 1
B06, Trade, 2256046.497, 70, B06, S02, 1
B06, Trade, 2261710.747, 69, B06, S04, 1
B06, Trade, 2264922.347, 69, B06, S01, 1
B06, Trade, 2265602.580, 69, B06, S02, 1
B06, Trade, 2300246.080, 70, B06, S01, 1
B06, Trade, 2301156.714, 70, B06, S03, 1
B06, Trade, 2305849.597, 70, B06, S00, 1
B06, Trade, 2307761.514, 70, B06, S04, 1
B06, Trade, 2350002.130, 70, B06, S01, 1
B06, Trade, 2359406.797, 70, B06, S01, 1
B06, Trade, 2364560.630, 70, B06, S04, 1
B06, Trade, 2384319.280, 70, B06, S04, 1
B06, Trade, 2384732.647, 70, B06, S00, 1
B06, Trade, 2392161.313, 69, B06, S04, 1
B06, Trade, 2394814.047, 70, B06, S05, 1
B06, Trade, 2398204.530, 70, B06, S04, 1
B06, Trade, 2398357.230, 70, B06, S06, 1
B06, Trade, 2400245.730, 70, S05, B06, 1
B06, Trade, 2409225.597, 69, B06, S03, 1
B06, Trade, 2422238.030, 70, B06, S00, 1
B06, Trade, 2428164.413, 70, B06, S01, 1
B06, Trade, 2435475.146, 69, B06, S04, 1
B06, Trade, 2461663.463, 70, B06, S04, 1
B06, Trade, 2462274.546, 70, B06, S02, 1
B06, Trade, 2478704.463, 70, B06, S05, 1
B06, Trade, 2494131.780, 70, B06, S00, 1
B06, Trade, 2503921.563, 70, B06, S01, 1
B06, Trade, 2516161.929, 70, B06, S02, 1
B06, Trade, 2521106.196, 69, B06, S01, 1
B06, Trade, 2526821.346, 67, B06, S02, 1
B06, Trade, 2529132.263, 70, B06, S00, 1
B06, Trade, 2529721.996, 70, B06, S05, 1
B06, Trade, 2552815.013, 69, B06, S03, 1
B06, Trade, 2555780.196, 69, B06, S04, 1
B06, Trade, 2559846.963, 68, B06, S02, 1
B06, Trade, 2564009.396, 70, B06, S00, 1
B06, Trade, 2566135.129, 69, B06, S00, 1
B06, Trade, 2567444.763, 69, B06, S00, 1
B06, Trade, 2567530.746, 70, B06, S04, 1
B06, Trade, 2590807.013, 68, B06, S00, 1
B06, Trade, 2591344.129, 70, B06, S06, 1
B06, Trade, 2591748.996, 70, B06, S00, 1
B07, 100
B07, Trade, 2285343.430, 73, B07, S05, 1
B07, Trade, 2285377.014, 71, B07, S04, 1
B07, Trade, 2285659.547, 74, B07, S01, 1
B07, Trade, 2286567.497, 74, B07, S01, 1
B07, Trade, 2286657.580, 74, B07, S05, 1
B07, Trade, 2286728.714, 73, B07, S03, 1
B07, Trade, 2286788.030, 74, B07, S01, 1
B07, Trade, 2287387.814, 72, B07, S05, 1
B07, Trade, 2287572.380, 74, B07, S05, 1
B07, Trade, 2288390.280, 74, B07, S05, 1
B07, Trade, 2290482.397, 73, B07, S01, 1
B07, Trade, 2290515.380, 74, B07, S07, 1
B07, Trade, 2291588.014, 69, B07, S00, 1
B07, Trade, 2292421.930, 72, B07, S00, 1
B07, Trade, 2292991.230, 74, B07, S00, 1
B07, Trade, 2293657.597, 68, B07, S01, 1
B07, Trade, 2293839.230, 74, B07, S05, 1
B07, Trade, 2295188.230, 74, B07, S02, 1
B07, Trade, 2296441.947, 72, B07, S01, 1
B07, Trade, 2296555.897, 74, B07, S03, 1
B07, Trade, 2303361.080, 71, B07, S05, 1
B07, Trade, 2305386.314, 73, B07, S03, 1
B07, Trade, 2305528.997, 74, B07, S00, 1
B07, Trade, 2306790.864, 74, B07, S01, 1
B07, Trade, 2308859.164, 74, B07, S05, 1
B07, Trade, 2309008.030, 73, B07, S05, 1
B07, Trade, 2309418.047, 73, B07, S05, 1
B07, Trade, 2309910.597, 71, B07, S02, 1
B07, Trade, 2310274.880, 71, B07, S04, 1
B07, Trade, 2311024.780, 74, B07, S00, 1
B07, Trade, 2311052.464, 73, B07, S05, 1
B07, Trade, 2318819.447, 73, B07, S05, 1
B07, Trade, 2323752.097, 74, B07, S00, 1
B07, Trade, 2326071.280, 71, B07, S00, 1
B07, Trade, 2332778.013, 73, B07, S03, 1
B07, Trade, 2334542.830, 73, B07, S02, 1
B07, Trade, 2334802.913, 74, B07, S04, 1
B07, Trade, 2335581.263, 73, B07, S01, 1
B07, Trade, 2335680.363, 70, S03, B07, 1
B07, Trade, 2343330.263, 73, B07, S04, 1
B07, Trade, 2348556.547, 74, B07, S04, 1
B07, Trade, 2350037.380, 74, B07, S05, 1
B07, Trade, 2359175.863, 72, B07, S03, 1
B07, Trade, 2359933.413, 72, B07, S06, 1
B07, Trade, 2360352.480, 69, B07, S04, 1
B07, Trade, 2361686.080, 73, B07, S01, 1
B07, Trade, 2373483.380, 70, B07, S04, 1
B07, Trade, 2383934.663, 72, B07, S04, 1
B07, Trade, 2388151.513, 72, B07, S01, 1
B07, Trade, 2389812.730, 74, B07, S01, 1
B07, Trade, 2390402.463, 74, B07, S04, 1
B07, Trade, 2398423.280, 70, B07, S02, 1
B07, Trade, 2401151.547, 73, B07, S03, 1
B07, Trade, 2402035.463, 74, B07, S03, 1
B07, Trade, 2403230.580, 71, B07, S05, 1
B07, Trade, 2406126.530, 72, B07, S03, 1
B07, Trade, 2408243.947, 70, B07, S02, 1
B07, Trade, 2413613.913, 74, B07, S00, 1
B07, Trade, 2415295.247, 73, B07, S04, 1
B07, Trade, 2415466.547, 74, B07, S00, 1
B07, Trade, 2416473.497, 74, B07, S04, 1
B07, Trade, 2416685.997, 74, B07, S01, 1
B07, Trade, 2418326.797, 71, B07, S04, 1
B07, Trade, 2419022.613, 73, B07, S03, 1
B07, Trade, 2428223.713, 73, B07, S05, 1
B07, Trade, 2432981.546, 74, B07, S01, 1
B07, Trade, 2445682.930, 74, B07, S04, 1
B07, Trade, 2472558.996, 73, B07, S00, 1
B07, Trade, 2475765.280, 74, B07, S03, 1
B07, Trade, 2481060.630, 74, B07, S04, 1
B07, Trade, 2482031.130, 74, B07, S06, 1
B07, Trade, 2482066.913, 72, B07, S04, 1
B07, Trade, 2482705.830, 74, B07, S05, 1
B07, Trade, 2483373.613, 72, B07, S06, 1
B07, Trade, 2484724.063, 71, B07, S06, 1
B07, Trade, 2487889.996, 71, B07, S05, 1
B07, Trade, 2490315.030, 71, B07, S04, 1
B07, Trade, 2497652.730, 74, B07, S00, 1
B07, Trade, 2501747.080, 74, B07, S00, 1
B07, Trade, 2506233.530, 74, B07, S00, 1
B07, Trade, 2507306.330, 68, B07, S00, 1
B07, Trade, 2519400.629, 74, B07, S05, 1
B07, Trade, 2522563.596, 74, B07, S06, 1
B07, Trade, 2525809.829, 72, B07, S05, 1
B07, Trade, 2535150.546, 74, B07, S01, 1
B07, Trade, 2536247.379, 73, B07, S02, 1
B07, Trade, 2537300.813, 74, B07, S03, 1
B07, Trade, 2540357.996, 74, B07, S04, 1
B07, Trade, 2540871.229, 72, B07, S05, 1
B07, Trade, 2544307.746, 74, B07, S06, 1
B07, Trade, 2547554.713, 72, B07, S06, 1
B07, Trade, 2549880.163, 74, B07, S02, 1
B07, Trade, 2561483.479, 73, B07, S06, 1
B07, Trade, 2568100.829, 74, B07, S04, 1
B07, Trade, 2569609.979, 73, B07, S00, 1
B07, Trade, 2580252.579, 73, B07, S06, 1
B07, Trade, 2585367.896, 73, B07, S01, 1
B07, Trade, 2585387.263, 72, B07, S04, 1
B07, Trade, 2587098.363, 74, B07, S04, 1
B07, Trade, 2587854.929, 72, B07, S06, 1
B08, 100
B08, Trade, 2566774.446, 73, B08, S01, 1
B08, Trade, 2566884.529, 76, B08, S07, 1
B08, Trade, 2567440.963, 77, B08, S04, 1
B08, Trade, 2567857.513, 76, B08, S01, 1
B08, Trade, 2569094.079, 76, B08, S04, 1
B08, Trade, 2569195.063, 77, B08, S04, 1
B08, Trade, 2569493.013, 76, B08, S03, 1
B08, Trade, 2569801.379, 76, B08, S06, 1
B08, Trade, 2570115.796, 72, B08, S01, 1
B08, Trade, 2570691.579, 77, B08, S06, 1
B08, Trade, 2570780.229, 74, B08, S00, 1
B08, Trade, 2571054.479, 77, B08, S05, 1
B08, Trade, 2571193.913, 77, B08, S04, 1
B08, Trade, 2571196.196, 77, B08, S03, 1
B08, Trade, 2571283.363, 77, B08, S05, 1
B08, Trade, 2571595.279, 77, B08, S00, 1
B08, Trade, 2571870.179, 77, B08, S06, 1
B08, Trade, 2572013.396, 77, B08, S04, 1
B08, Trade, 2572032.629, 75, S05, B08, 1
B08, Trade, 2572686.663, 76, B08, S02, 1
B08, Trade, 2572994.679, 77, B08, S05, 1
B08, Trade, 2573110.813, 77, B08, S06, 1
B08, Trade, 2574249.929, 74, B08, S05, 1
B08, Trade, 2575051.229, 75, B08, S04, 1
B08, Trade, 2575455.629, 77, B08, S00, 1
B08, Trade, 2575891.113, 77, B08, S04, 1
B08, Trade, 2576293.713, 76, B08, S05, 1
B08, Trade, 2576761.613, 76, B08, S00, 1
B08, Trade, 2577041.729, 76, B08, S00, 1
B08, Trade, 2577238.063, 75, B08, S01, 1
B08, Trade, 2577279.313, 77, B08, S01, 1
B08, Trade, 2577458.329, 77, B08, S02, 1
B08, Trade, 2577537.129, 76, B08, S01, 1
B08, Trade, 2577924.129, 77, B08, S00, 1
B08, Trade, 2578160.196, 77, B08, S01, 1
B08, Trade, 2578183.496, 77, B08, S06, 1
B08, Trade, 2578283.279, 76, B08, S00, 1
B08, Trade, 2578390.196, 76, B08, S04, 1
B08, Trade, 2578438.746, 76, B08, S05, 1
B08, Trade, 2578475.979, 77, B08, S05, 1
B08, Trade, 2579044.329, 77, B08, S02, 1
B08, Trade, 2579121.996, 77, B08, S05, 1
B08, Trade, 2579643.996, 77, B08, S04, 1
B08, Trade, 2579697.629, 76, B08, S03, 1
B08, Trade, 2579858.079, 77, B08, S01, 1
B08, Trade, 2579889.046, 77, B08, S07, 1
B08, Trade, 2579987.296, 74, B08, S02, 1
B08, Trade, 2580251.896, 76, B08, S03, 1
B08, Trade, 2580253.413, 77, B08, S00, 1
B08, Trade, 2580273.979, 77, B08, S07, 1
B08, Trade, 2580943.146, 77, B08, S00, 1
B08, Trade, 2581371.679, 77, B08, S01, 1
B08, Trade, 2581701.346, 76, B08, S00, 1
B08, Trade, 2582199.796, 75, B08, S07, 1
B08, Trade, 2582303.796, 77, B08, S01, 1
B08, Trade, 2582328.396, 77, B08, S04, 1
B08, Trade, 2582534.363, 77, B08, S06, 1
B08, Trade, 2583057.363, 77, B08, S01, 1
B08, Trade, 2583262.329, 77, B08, S06, 1
B08, Trade, 2583514.996, 77, B08, S02, 1
B08, Trade, 2583647.996, 77, B08, S04, 1
B08, Trade, 2583714.013, 77, B08, S06, 1
B08, Trade, 2583779.329, 77, B08, S03, 1
B08, Trade, 2583795.513, 77, B08, S00, 1
B08, Trade, 2584215.246, 74, B08, S00, 1
B08, Trade, 2584223.963, 77, B08, S06, 1
B08, Trade, 2584290.729, 75, B08, S07, 1
B08, Trade, 2584333.113, 77, B08, S03, 1
B08, Trade, 2584825.679, 75, S05, B08, 1
B08, Trade, 2585221.496, 77, B08, S05, 1
B08, Trade, 2585289.313, 77, B08, S05, 1
B08, Trade, 2585386.613, 77, B08, S05, 1
B08, Trade, 2585645.529, 77, B08, S05, 1
B08, Trade, 2586157.479, 77, B08, S00, 1
B08, Trade, 2586419.313, 75, B08, S00, 1
B08, Trade, 2586747.463, 75, B08, S02, 1
B08, Trade, 2587623.329, 71, B08, S00, 1
B08, Trade, 2587657.229, 77, B08, S04, 1
B08, Trade, 2587747.846, 75, B08, S00, 1
B08, Trade, 2587854.329, 77, B08, S04, 1
B08, Trade, 2587920.479, 76, B08, S00, 1
B08, Trade, 2588622.763, 74, B08, S00, 1
B08, Trade, 2589049.146, 77, B08, S06, 1
B08, Trade, 2589217.963, 77, B08, S02, 1
B08, Trade, 2589289.746, 77, B08, S01, 1
B08, Trade, 2589324.663, 71, B08, S02, 1
B08, Trade, 2589339.179, 77, B08, S03, 1
B08, Trade, 2589585.329, 74, B08, S05, 1
B08, Trade, 2589947.563, 77, B08, S05, 1
B08, Trade, 2590354.246, 77, B08, S05, 1
