B00, 0
B01, 0
B02, 0
B03, 6
B03, Trade, 255352.967, 57, B03, S02, 1
B03, Trade, 556874.400, 60, B03, S02, 1
B03, Trade, 559829.033, 60, B03, S01, 1
B03, Trade, 652846.484, 60, B03, S01, 1
B03, Trade, 689731.767, 60, B03, S02, 1
B03, Trade, 2394109.363, 60, B03, S02, 1
B04, 10
B04, Trade, 259040.917, 62, B04, S02, 1
B04, Trade, 265417.883, 62, B04, S03, 1
B04, Trade, 351075.733, 63, B04, S01, 1
B04, Trade, 517436.733, 62, B04, S02, 1
B04, Trade, 649920.017, 62, B04, S00, 1
B04, Trade, 674856.117, 63, B04, S02, 1
B04, Trade, 713912.251, 60, B04, S02, 1
B04, Trade, 806666.834, 62, B04, S01, 1
B04, Trade, 935852.768, 63, B04, S01, 1
B04, Trade, 2076529.214, 63, B04, S00, 1
B05, 100
B05, Trade, 649345.434, 67, B05, S02, 1
B05, Trade, 649624.167, 67, B05, S02, 1
B05, Trade, 650748.784, 67, B05, S03, 1
B05, Trade, 650956.867, 67, B05, S03, 1
B05, Trade, 651056.317, 67, B05, S03, 1
B05, Trade, 651862.000, 67, B05, S01, 1
B05, Trade, 651930.200, 66, B05, S02, 1
B05, Trade, 652331.500, 67, B05, S01, 1
B05, Trade, 652460.884, 67, B05, S03, 1
B05, Trade, 653055.200, 67, B05, S02, 1
B05, Trade, 653566.050, 67, B05, S01, 1
B05, Trade, 654149.517, 67, B05, S03, 1
B05, Trade, 654357.000, 67, B05, S01, 1
B05, Trade, 654532.900, 67, B05, S02, 1
B05, Trade, 654737.317, 67, B05, S01, 1
B05, Trade, 654954.117, 67, B05, S03, 1
B05, Trade, 675314.650, 67, B05, S00, 1
B05, Trade, 681059.084, 66, B05, S00, 1
B05, Trade, 682572.884, 65, B05, S02, 1
B05, Trade, 687386.600, 66, B05, S00, 1
B05, Trade, 688136.700, 67, B05, S01, 1
B05, Trade, 694593.750, 67, B05, S00, 1
B05, Trade, 695672.750, 67, B05, S00, 1
B05, Trade, 696715.717, 67, B05, S02, 1
B05, Trade, 697129.500, 67, B05, S00, 1
B05, Trade, 698025.017, 67, B05, S03, 1
B05, Trade, 698143.350, 67, B05, S03, 1
B05, Trade, 699370.984, 66, B05, S02, 1
B05, Trade, 704561.650, 66, B05, S02, 1
B05, Trade, 735330.584, 66, B05, S01, 1
B05, Trade, 737405.067, 66, B05, S02, 1
B05, Trade, 739956.484, 66, B05, S02, 1
B05, Trade, 741105.484, 67, B05, S00, 1
B05, Trade, 745208.834, 67, B05, S03, 1
B05, Trade, 749097.984, 66, B05, S02, 1
B05, Trade, 752509.817, 65, B05, S00, 1
B05, Trade, 754595.717, 67, B05, S05, 1
B05, Trade, 770857.034, 63, B05, S02, 1
B05, Trade, 776479.034, 66, B05, S01, 1
B05, Trade, 790639.734, 61, S01, B05, 1
B05, Trade, 796340.451, 67, B05, S05, 1
B05, Trade, 801380.617, 66, B05, S00, 1
B05, Trade, 806398.784, 67, B05, S00, 1
B05, Trade, 816259.101, 66, B05, S03, 1
B05, Trade, 843077.334, 67, B05, S00, 1
B05, Trade, 846121.018, 67, B05, S01, 1
B05, Trade, 846596.668, 67, B05, S01, 1
B05, Trade, 849132.551, 67, B05, S04, 1
B05, Trade, 849591.168, 67, B05, S00, 1
B05, Trade, 851971.084, 65, B05, S00, 1
B05, Trade, 855827.934, 66, B05, S02, 1
B05, Trade, 879099.151, 67, B05, S00, 1
B05, Trade, 900161.918, 66, B05, S03, 1
B05, Trade, 905598.934, 67, B05, S01, 1
B05, Trade, 905887.601, 67, B05, S02, 1
B05, Trade, 908436.701, 67, B05, S01, 1
B05, Trade, 921361.768, 66, B05, S02, 1
B05, Trade, 930188.285, 65, B05, S02, 1
B05, Trade, 933778.185, 63, B05, S01, 1
B05, Trade, 933781.435, 62, B05, S02, 1
B05, Trade, 939597.485, 65, B05, S03, 1
B05, Trade, 950339.385, 66, B05, S02, 1
B05, Trade, 951794.285, 67, B05, S01, 1
B05, Trade, 954431.401, 67, B05, S00, 1
B05, Trade, 958038.185, 67, B05, S00, 1
B05, Trade, 959102.385, 67, B05, S00, 1
B05, Trade, 963634.618, 67, B05, S00, 1
B05, Trade, 963901.001, 67, B05, S00, 1
B05, Trade, 964671.801, 67, B05, S03, 1
B05, Trade, 972299.101, 67, B05, S02, 1
B05, Trade, 973567.001, 67, B05, S00, 1
B05, Trade, 974000.168, 67, B05, S01, 1
B05, Trade, 974948.768, 67, B05, S02, 1
B05, Trade, 975781.718, 67, B05, S01, 1
B05, Trade, 975830.451, 67, B05, S02, 1
B05, Trade, 979556.185, 67, B05, S02, 1
B05, Trade, 1002635.751, 67, B05, S00, 1
B05, Trade, 1003646.751, 67, B05, S01, 1
B05, Trade, 1010444.435, 67, B05, S00, 1
B05, Trade, 1011249.785, 66, B05, S03, 1
B05, Trade, 1014066.851, 67, B05, S00, 1
B05, Trade, 1016912.235, 67, B05, S02, 1
B05, Trade, 1023469.368, 67, B05, S01, 1
B05, Trade, 1081784.718, 66, B05, S00, 1
B05, Trade, 1230383.718, 67, B05, S04, 1
B05, Trade, 1243366.201, 65, B05, S02, 1
B05, Trade, 1432610.084, 67, B05, S03, 1
B05, Trade, 1582697.983, 67, B05, S01, 1
B05, Trade, 1583180.883, 67, B05, S00, 1
B05, Trade, 1587203.316, 67, B05, S01, 1
B05, Trade, 1639210.849, 65, B05, S01, 1
B05, Trade, 1641384.233, 67, B05, S02, 1
B05, Trade, 1652393.199, 67, B05, S02, 1
B05, Trade, 1661086.983, 67, B05, S01, 1
B05, Trade, 1688462.433, 67, B05, S02, 1
B05, Trade, 1735305.232, 67, B05, S02, 1
B05, Trade, 1772662.516, 67, B05, S02, 1
B05, Trade, 1777071.082, 66, B05, S02, 1
B05, Trade, 1789647.082, 63, B05, S01, 1
B05, Trade, 1927666.832, 66, B05, S01, 1
B06, 100
B06, Trade, 1098198.001, 69, B06, S00, 1
B06, Trade, 1098276.051, 70, B06, S01, 1
B06, Trade, 1098468.751, 70, B06, S06, 1
B06, Trade, 1100511.501, 70, S06, B06, 1
B06, Trade, 1100691.035, 69, B06, S01, 1
B06, Trade, 1100843.035, 70, B06, S04, 1
B06, Trade, 1101401.185, 70, B06, S01, 1
B06, Trade, 1101454.801, 70, B06, S03, 1
B06, Trade, 1102416.918, 70, B06, S01, 1
B06, Trade, 1103705.185, 69, B06, S02, 1
B06, Trade, 1103890.818, 70, B06, S01, 1
B06, Trade, 1104720.735, 70, B06, S02, 1
B06, Trade, 1107214.951, 70, B06, S00, 1
B06, Trade, 1108391.685, 70, B06, S03, 1
B06, Trade, 1110937.068, 68, B06, S02, 1
B06, Trade, 1111124.985, 70, B06, S02, 1
B06, Trade, 1111300.685, 69, B06, S01, 1
B06, Trade, 1111448.985, 69, B06, S00, 1
B06, Trade, 1111785.585, 69, B06, S00, 1
B06, Trade, 1112012.435, 70, B06, S02, 1
B06, Trade, 1112094.485, 70, B06, S02, 1
B06, Trade, 1113950.435, 66, S03, B06, 1
B06, Trade, 1114100.201, 69, B06, S03, 1
B06, Trade, 1114318.935, 70, B06, S01, 1
B06, Trade, 1114323.568, 70, B06, S03, 1
B06, Trade, 1114703.768, 70, B06, S06, 1
B06, Trade, 1114898.218, 70, B06, S02, 1
B06, Trade, 1115439.418, 69, B06, S01, 1
B06, Trade, 1126695.201, 70, B06, S00, 1
B06, Trade, 1131576.751, 70, B06, S01, 1
B06, Trade, 1135945.435, 70, B06, S01, 1
B06, Trade, 1137836.585, 70, B06, S04, 1
B06, Trade, 1137866.635, 70, B06, S02, 1
B06, Trade, 1138047.535, 70, B06, S02, 1
B06, Trade, 1138369.001, 70, B06, S02, 1
B06, Trade, 1138481.901, 70, B06, S00, 1
B06, Trade, 1139432.085, 69, B06, S02, 1
B06, Trade, 1142587.285, 70, B06, S02, 1
B06, Trade, 1142710.085, 70, B06, S03, 1
B06, Trade, 1143174.151, 70, B06, S02, 1
B06, Trade, 1159647.751, 70, B06, S01, 1
B06, Trade, 1159982.918, 70, B06, S03, 1
B06, Trade, 1166894.268, 70, B06, S04, 1
B06, Trade, 1167056.885, 70, B06, S04, 1
B06, Trade, 1167213.701, 70, B06, S06, 1
B06, Trade, 1168269.568, 70, B06, S02, 1
B06, Trade, 1169002.684, 70, B06, S01, 1
B06, Trade, 1169023.584, 70, B06, S05, 1
B06, Trade, 1169891.584, 70, B06, S02, 1
B06, Trade, 1169911.401, 68, B06, S04, 1
B06, Trade, 1171374.668, 69, B06, S01, 1
B06, Trade, 1171585.118, 70, B06, S00, 1
B06, Trade, 1172870.884, 70, B06, S03, 1
