B00, 0
B01, 0
B02, 2
B02, Trade, 1008124.335, 56, B02, S01, 1
B02, Trade, 1013943.901, 56, B02, S01, 1
B03, 6
B03, Trade, 411295.900, 57, B03, S02, 1
B03, Trade, 1211343.484, 60, B03, S00, 1
B03, Trade, 1896985.598, 60, B03, S01, 1
B03, Trade, 2356605.380, 60, B03, S01, 1
B03, Trade, 2578774.346, 60, B03, S01, 1
B03, Trade, 2581049.113, 60, B03, S02, 1
B04, 24
B04, Trade, 309696.250, 63, B04, S01, 1
B04, Trade, 314965.300, 63, B04, S01, 1
B04, Trade, 315333.917, 62, B04, S02, 1
B04, Trade, 418706.333, 63, B04, S00, 1
B04, Trade, 419540.617, 63, B04, S03, 1
B04, Trade, 422785.017, 63, B04, S00, 1
B04, Trade, 488286.733, 63, B04, S01, 1
B04, Trade, 763457.651, 63, B04, S02, 1
B04, Trade, 788892.801, 63, B04, S00, 1
B04, Trade, 879247.318, 63, B04, S02, 1
B04, Trade, 880099.418, 61, B04, S02, 1
B04, Trade, 890765.384, 63, B04, S03, 1
B04, Trade, 908885.834, 63, B04, S02, 1
B04, Trade, 911803.568, 63, B04, S01, 1
B04, Trade, 913385.651, 61, B04, S00, 1
B04, Trade, 914277.651, 63, B04, S01, 1
B04, Trade, 952601.501, 62, B04, S00, 1
B04, Trade, 953673.485, 63, B04, S00, 1
B04, Trade, 1010566.518, 60, B04, S02, 1
B04, Trade, 1745212.249, 63, B04, S00, 1
B04, Trade, 1816242.215, 63, B04, S00, 1
B04, Trade, 1819183.332, 63, B04, S00, 1
B04, Trade, 2056578.065, 63, B04, S01, 1
B04, Trade, 2060261.531, 63, B04, S00, 1
B05, 100
B05, Trade, 1212231.884, 67, B05, S01, 1
B05, Trade, 1212813.601, 67, B05, S02, 1
B05, Trade, 1213672.151, 67, B05, S01, 1
B05, Trade, 1213956.001, 67, B05, S04, 1
B05, Trade, 1215121.868, 66, B05, S01, 1
B05, Trade, 1215163.751, 67, B05, S01, 1
B05, Trade, 1215355.951, 67, B05, S05, 1
B05, Trade, 1216166.768, 66, B05, S00, 1
B05, Trade, 1269271.801, 67, B05, S00, 1
B05, Trade, 1271298.317, 67, B05, S01, 1
B05, Trade, 1387387.750, 67, B05, S01, 1
B05, Trade, 1390466.717, 67, B05, S00, 1
B05, Trade, 1391759.717, 66, B05, S03, 1
B05, Trade, 1394201.117, 64, B05, S01, 1
B05, Trade, 1541346.866, 66, B05, S03, 1
B05, Trade, 1736314.432, 67, B05, S00, 1
B05, Trade, 1818499.465, 66, B05, S01, 1
B05, Trade, 1847543.765, 66, B05, S01, 1
B05, Trade, 1848770.249, 66, B05, S01, 1
B05, Trade, 1865812.715, 67, B05, S02, 1
B05, Trade, 1897542.415, 67, B05, S00, 1
B05, Trade, 1916702.948, 66, B05, S03, 1
B05, Trade, 1984397.331, 65, B05, S01, 1
B05, Trade, 2028856.698, 66, B05, S01, 1
B05, Trade, 2062382.281, 67, B05, S03, 1
B05, Trade, 2092105.231, 65, B05, S03, 1
B05, Trade, 2133097.564, 67, B05, S01, 1
B05, Trade, 2161096.814, 66, B05, S00, 1
B05, Trade, 2166481.047, 66, B05, S01, 1
B05, Trade, 2175975.714, 67, B05, S01, 1
