B00, 0
B01, 0
B02, 0
B03, 2
B03, Trade, 240655.800, 60, B03, S02, 1
B03, Trade, 1410741.434, 60, B03, S01, 1
B04, 6
B04, Trade, 804609.001, 63, B04, S02, 1
B04, Trade, 1069351.368, 63, B04, S01, 1
B04, Trade, 1251143.368, 63, B04, S00, 1
B04, Trade, 1321044.634, 63, B04, S01, 1
B04, Trade, 1557138.983, 63, B04, S03, 1
B04, Trade, 2443823.413, 63, B04, S02, 1
B05, 69
B05, Trade, 9401.733, 66, B05, S00, 1
B05, Trade, 9918.050, 67, B05, S00, 1
B05, Trade, 47355.283, 62, B05, S02, 1
B05, Trade, 47998.567, 64, B05, S02, 1
B05, Trade, 58734.733, 67, B05, S01, 1
B05, Trade, 180818.133, 67, B05, S04, 1
B05, Trade, 202577.717, 67, B05, S02, 1
B05, Trade, 240036.933, 62, B05, S03, 1
B05, Trade, 258936.200, 64, B05, S01, 1
B05, Trade, 303959.300, 67, B05, S03, 1
B05, Trade, 308553.050, 67, B05, S01, 1
B05, Trade, 428319.950, 67, B05, S02, 1
B05, Trade, 468156.300, 67, B05, S05, 1
B05, Trade, 469142.017, 67, B05, S01, 1
B05, Trade, 469145.750, 67, B05, S02, 1
B05, Trade, 470862.050, 67, B05, S00, 1
B05, Trade, 472036.150, 67, B05, S03, 1
B05, Trade, 474258.450, 66, B05, S02, 1
B05, Trade, 477305.467, 67, B05, S00, 1
B05, Trade, 477623.500, 67, B05, S00, 1
B05, Trade, 491417.100, 67, B05, S03, 1
B05, Trade, 501612.367, 67, B05, S01, 1
B05, Trade, 522225.133, 67, B05, S01, 1
B05, Trade, 522332.650, 67, B05, S01, 1
B05, Trade, 522710.483, 67, B05, S01, 1
B05, Trade, 591397.567, 67, B05, S00, 1
B05, Trade, 593818.133, 67, B05, S01, 1
B05, Trade, 614026.967, 67, B05, S05, 1
B05, Trade, 799966.484, 67, B05, S01, 1
B05, Trade, 800307.534, 66, B05, S00, 1
B05, Trade, 800785.784, 67, B05, S01, 1
B05, Trade, 801135.101, 67, B05, S00, 1
B05, Trade, 803188.451, 67, B05, S00, 1
B05, Trade, 803605.384, 67, B05, S02, 1
B05, Trade, 803904.084, 67, B05, S02, 1
B05, Trade, 804273.117, 67, B05, S02, 1
B05, Trade, 805191.201, 67, B05, S04, 1
B05, Trade, 906594.768, 67, B05, S02, 1
B05, Trade, 914450.435, 67, B05, S02, 1
B05, Trade, 915545.051, 67, B05, S02, 1
B05, Trade, 917033.235, 67, B05, S01, 1
B05, Trade, 917073.135, 67, B05, S04, 1
B05, Trade, 918421.185, 67, B05, S01, 1
B05, Trade, 921031.435, 67, B05, S01, 1
B05, Trade, 921202.518, 67, B05, S01, 1
B05, Trade, 921346.968, 67, B05, S02, 1
B05, Trade, 921431.851, 67, B05, S02, 1
B05, Trade, 971115.651, 67, B05, S02, 1
B05, Trade, 1014031.451, 66, B05, S02, 1
B05, Trade, 1101176.485, 67, B05, S00, 1
B05, Trade, 1285764.601, 67, B05, S01, 1
B05, Trade, 1289580.767, 67, B05, S01, 1
B05, Trade, 1292161.334, 67, B05, S01, 1
B05, Trade, 1319781.384, 67, B05, S03, 1
B05, Trade, 1460134.433, 66, B05, S01, 1
B05, Trade, 1501818.083, 62, S03, B05, 1
B05, Trade, 1512442.150, 67, B05, S04, 1
B05, Trade, 1518200.683, 63, B05, S02, 1
B05, Trade, 1518678.900, 67, B05, S04, 1
B05, Trade, 1536160.433, 67, B05, S02, 1
B05, Trade, 1539862.750, 67, B05, S00, 1
B05, Trade, 1739975.682, 67, B05, S03, 1
B05, Trade, 1974065.215, 67, B05, S01, 1
B05, Trade, 2419627.530, 67, B05, S01, 1
B05, Trade, 2420668.063, 66, B05, S01, 1
B05, Trade, 2423358.930, 66, B05, S04, 1
B05, Trade, 2499219.663, 67, B05, S02, 1
B05, Trade, 2499473.063, 67, B05, S02, 1
B05, Trade, 2554185.263, 67, B05, S04, 1
B06, 100
B06, Trade, 1356004.150, 68, B06, S01, 1
B06, Trade, 1380745.917, 70, B06, S01, 1
B06, Trade, 1393529.884, 70, B06, S02, 1
B06, Trade, 1396757.284, 70, B06, S01, 1
B06, Trade, 1404361.834, 70, B06, S01, 1
B06, Trade, 1405215.984, 70, B06, S01, 1
B06, Trade, 1405335.650, 70, B06, S00, 1
B06, Trade, 1406048.500, 70, B06, S05, 1
B06, Trade, 1406992.600, 70, B06, S01, 1
B06, Trade, 1407565.117, 70, B06, S05, 1
B06, Trade, 1408037.800, 70, B06, S04, 1
B06, Trade, 1408095.534, 70, B06, S00, 1
B06, Trade, 1408183.334, 70, B06, S00, 1
B06, Trade, 1409352.000, 70, B06, S04, 1
B06, Trade, 1409895.217, 70, B06, S05, 1
B06, Trade, 1410740.084, 70, B06, S04, 1
B06, Trade, 1410813.934, 70, B06, S00, 1
B06, Trade, 1410815.900, 70, B06, S05, 1
B06, Trade, 1411425.734, 70, B06, S05, 1
B06, Trade, 1413581.434, 70, B06, S01, 1
B06, Trade, 1456153.500, 67, B06, S01, 1
B06, Trade, 1504183.317, 61, S03, B06, 1
B06, Trade, 1513333.233, 70, B06, S01, 1
B06, Trade, 1513630.383, 70, B06, S01, 1
B06, Trade, 1513743.200, 70, B06, S02, 1
B06, Trade, 1514695.033, 70, B06, S00, 1
B06, Trade, 1515108.467, 70, B06, S00, 1
B06, Trade, 1515208.983, 70, B06, S02, 1
B06, Trade, 1516826.633, 70, B06, S04, 1
B06, Trade, 1517104.800, 70, B06, S01, 1
B06, Trade, 1517379.233, 70, B06, S02, 1
B06, Trade, 1517728.050, 70, B06, S02, 1
B06, Trade, 1518678.400, 70, B06, S02, 1
B06, Trade, 1518879.900, 70, B06, S02, 1
B06, Trade, 1519154.633, 70, B06, S01, 1
B06, Trade, 1532899.233, 70, B06, S06, 1
B06, Trade, 1620229.399, 69, B06, S05, 1
B06, Trade, 1625295.366, 70, B06, S02, 1
B06, Trade, 1626823.833, 70, B06, S05, 1
B06, Trade, 1666229.683, 70, B06, S02, 1
B06, Trade, 1668120.383, 70, B06, S02, 1
B06, Trade, 1668496.216, 70, B06, S03, 1
B06, Trade, 1668820.399, 70, B06, S01, 1
B06, Trade, 1670164.049, 70, B06, S05, 1
B06, Trade, 1676594.799, 70, B06, S01, 1
B06, Trade, 1692139.666, 70, B06, S01, 1
B06, Trade, 1692215.849, 70, B06, S03, 1
B06, Trade, 1692221.283, 70, B06, S02, 1
B06, Trade, 1693483.116, 70, B06, S00, 1
B06, Trade, 1698391.016, 70, B06, S00, 1
B06, Trade, 1736118.332, 69, B06, S02, 1
B06, Trade, 1759901.366, 70, B06, S03, 1
B06, Trade, 1760686.516, 69, S05, B06, 1
B06, Trade, 1761829.799, 70, B06, S05, 1
B06, Trade, 1761928.166, 70, B06, S05, 1
B06, Trade, 1763607.332, 70, B06, S05, 1
B06, Trade, 1773556.266, 69, B06, S02, 1
B06, Trade, 1781616.832, 70, B06, S02, 1
B06, Trade, 1789711.066, 70, B06, S03, 1
B06, Trade, 1790718.432, 70, B06, S03, 1
B06, Trade, 1844135.599, 70, B06, S01, 1
B06, Trade, 1889350.848, 70, B06, S00, 1
B06, Trade, 1891621.198, 69, B06, S01, 1
B06, Trade, 1967304.882, 70, B06, S01, 1
