B00, 0
B01, 0
B02, 0
B03, 2
B03, Trade, 667774.100, 60, B03, S01, 1
B03, Trade, 1834625.732, 60, B03, S01, 1
B04, 9
B04, Trade, 87515.133, 63, B04, S01, 1
B04, Trade, 88254.283, 63, B04, S04, 1
B04, Trade, 91745.717, 63, B04, S01, 1
B04, Trade, 233318.067, 63, B04, S01, 1
B04, Trade, 663011.150, 63, B04, S01, 1
B04, Trade, 786058.417, 61, B04, S01, 1
B04, Trade, 1769754.449, 63, B04, S02, 1
B04, Trade, 1832002.049, 63, B04, S00, 1
B04, Trade, 2396319.497, 63, B04, S00, 1
B05, 87
B05, Trade, 27832.250, 67, B05, S04, 1
B05, Trade, 28217.767, 67, B05, S04, 1
B05, Trade, 87511.667, 66, B05, S00, 1
B05, Trade, 129727.667, 67, B05, S03, 1
B05, Trade, 130170.000, 67, B05, S03, 1
B05, Trade, 237603.750, 67, B05, S01, 1
B05, Trade, 238570.067, 67, B05, S00, 1
B05, Trade, 242339.417, 67, B05, S02, 1
B05, Trade, 302775.267, 67, B05, S03, 1
B05, Trade, 305722.350, 66, B05, S00, 1
B05, Trade, 305764.450, 67, B05, S03, 1
B05, Trade, 306231.667, 67, B05, S03, 1
B05, Trade, 334409.467, 66, B05, S02, 1
B05, Trade, 348845.750, 67, B05, S02, 1
B05, Trade, 445238.300, 67, B05, S00, 1
B05, Trade, 514385.450, 67, B05, S03, 1
B05, Trade, 525877.983, 67, B05, S02, 1
B05, Trade, 634254.267, 67, B05, S05, 1
B05, Trade, 651287.117, 67, B05, S03, 1
B05, Trade, 651940.067, 67, B05, S03, 1
B05, Trade, 664364.734, 67, B05, S04, 1
B05, Trade, 664571.734, 67, B05, S05, 1
B05, Trade, 664613.734, 67, B05, S04, 1
B05, Trade, 665169.150, 66, B05, S04, 1
B05, Trade, 665951.900, 67, B05, S03, 1
B05, Trade, 666201.767, 67, B05, S01, 1
B05, Trade, 666861.600, 67, B05, S04, 1
B05, Trade, 667429.450, 66, B05, S03, 1
B05, Trade, 667570.617, 65, B05, S03, 1
B05, Trade, 669128.834, 67, B05, S04, 1
B05, Trade, 669407.667, 67, B05, S04, 1
B05, Trade, 1207879.834, 67, B05, S05, 1
B05, Trade, 1215957.084, 67, B05, S03, 1
B05, Trade, 1216066.901, 67, B05, S02, 1
B05, Trade, 1231858.851, 67, B05, S04, 1
B05, Trade, 1232753.584, 67, B05, S02, 1
B05, Trade, 1301931.201, 67, B05, S04, 1
B05, Trade, 1374573.700, 67, B05, S03, 1
B05, Trade, 1513604.267, 67, B05, S01, 1
B05, Trade, 1516233.217, 67, B05, S03, 1
B05, Trade, 1517140.250, 67, B05, S01, 1
B05, Trade, 1548824.500, 67, B05, S01, 1
B05, Trade, 1606301.316, 67, B05, S04, 1
B05, Trade, 1675611.199, 67, B05, S00, 1
B05, Trade, 1764286.399, 67, B05, S02, 1
B05, Trade, 1764600.099, 67, B05, S00, 1
B05, Trade, 1766302.299, 67, B05, S01, 1
B05, Trade, 1766510.216, 67, B05, S01, 1
B05, Trade, 1766764.399, 67, B05, S03, 1
B05, Trade, 1767146.999, 67, B05, S01, 1
B05, Trade, 1767602.116, 67, B05, S03, 1
B05, Trade, 1769376.349, 67, B05, S03, 1
B05, Trade, 1769456.882, 67, B05, S02, 1
B05, Trade, 1769877.516, 65, B05, S02, 1
B05, Trade, 1829001.465, 66, B05, S00, 1
B05, Trade, 1829456.282, 67, B05, S04, 1
B05, Trade, 1829497.265, 67, B05, S05, 1
B05, Trade, 1830026.449, 67, B05, S00, 1
B05, Trade, 1830448.465, 67, B05, S00, 1
B05, Trade, 1830539.949, 66, B05, S03, 1
B05, Trade, 1830835.249, 67, B05, S05, 1
B05, Trade, 1830860.199, 67, B05, S04, 1
B05, Trade, 1830880.899, 67, B05, S03, 1
B05, Trade, 1831750.182, 65, B05, S00, 1
B05, Trade, 1831886.532, 67, B05, S04, 1
B05, Trade, 1832157.199, 67, B05, S01, 1
B05, Trade, 1832455.965, 67, B05, S00, 1
B05, Trade, 1832575.399, 67, B05, S00, 1
B05, Trade, 1832627.549, 67, B05, S00, 1
B05, Trade, 1832905.215, 67, B05, S04, 1
B05, Trade, 1835304.415, 67, B05, S03, 1
B05, Trade, 1835812.665, 67, B05, S00, 1
B05, Trade, 1835856.315, 67, B05, S05, 1
B05, Trade, 1903561.065, 67, B05, S02, 1
B05, Trade, 1967365.365, 67, B05, S00, 1
B05, Trade, 1968193.982, 67, B05, S05, 1
B05, Trade, 1969690.532, 67, B05, S03, 1
B05, Trade, 1971305.965, 67, B05, S00, 1
B05, Trade, 1971679.648, 67, B05, S01, 1
B05, Trade, 1979099.748, 67, B05, S03, 1
B05, Trade, 1979443.981, 67, B05, S03, 1
B05, Trade, 2261960.547, 67, B05, S01, 1
B05, Trade, 2262003.664, 67, B05, S02, 1
B05, Trade, 2357099.213, 67, B05, S03, 1
B05, Trade, 2401085.430, 67, B05, S00, 1
B05, Trade, 2434180.330, 67, B05, S01, 1
B05, Trade, 2568509.929, 67, B05, S01, 1
B06, 100
B06, Trade, 1966737.882, 70, B06, S05, 1
B06, Trade, 1966809.482, 70, B06, S00, 1
B06, Trade, 1966844.432, 70, B06, S03, 1
B06, Trade, 1966859.432, 70, B06, S01, 1
B06, Trade, 1966998.715, 70, B06, S00, 1
B06, Trade, 1967139.982, 70, B06, S01, 1
B06, Trade, 1967321.282, 70, B06, S00, 1
B06, Trade, 1967365.265, 70, B06, S01, 1
B06, Trade, 1967610.515, 69, B06, S04, 1
