B00, 0
B01, 0
B02, 1
B02, Trade, 1443102.133, 56, B02, S02, 1
B03, 1
B03, Trade, 1345018.034, 60, B03, S00, 1
B04, 4
B04, Trade, 422411.750, 62, B04, S02, 1
B04, Trade, 1578128.066, 63, B04, S02, 1
B04, Trade, 2406988.563, 63, B04, S03, 1
B04, Trade, 2483477.846, 63, B04, S01, 1
B05, 75
B05, Trade, 345071.217, 67, B05, S02, 1
B05, Trade, 404619.767, 67, B05, S05, 1
B05, Trade, 418257.267, 67, B05, S03, 1
B05, Trade, 418656.450, 67, B05, S03, 1
B05, Trade, 424679.967, 67, B05, S03, 1
B05, Trade, 523952.567, 67, B05, S00, 1
B05, Trade, 591310.767, 67, B05, S00, 1
B05, Trade, 989689.835, 67, B05, S01, 1
B05, Trade, 1013627.068, 67, B05, S02, 1
B05, Trade, 1029800.902, 67, B05, S01, 1
B05, Trade, 1030469.835, 67, B05, S02, 1
B05, Trade, 1035436.518, 67, B05, S02, 1
B05, Trade, 1035476.268, 63, S02, B05, 1
B05, Trade, 1035609.635, 67, B05, S02, 1
B05, Trade, 1036319.102, 67, B05, S00, 1
B05, Trade, 1036486.768, 67, B05, S01, 1
B05, Trade, 1058641.902, 67, B05, S03, 1
B05, Trade, 1062114.002, 67, B05, S03, 1
B05, Trade, 1080799.668, 67, B05, S02, 1
B05, Trade, 1090219.835, 67, B05, S02, 1
B05, Trade, 1102697.718, 67, B05, S03, 1
B05, Trade, 1158062.018, 67, B05, S05, 1
B05, Trade, 1160009.285, 67, B05, S00, 1
B05, Trade, 1161080.235, 67, B05, S01, 1
B05, Trade, 1162785.535, 67, B05, S01, 1
B05, Trade, 1163303.551, 67, B05, S00, 1
B05, Trade, 1165408.985, 67, B05, S04, 1
B05, Trade, 1222911.051, 67, B05, S03, 1
B05, Trade, 1233826.518, 67, B05, S00, 1
B05, Trade, 1305674.334, 67, B05, S04, 1
B05, Trade, 1326717.067, 67, B05, S01, 1
B05, Trade, 1327597.467, 67, B05, S03, 1
B05, Trade, 1361493.700, 66, B05, S02, 1
B05, Trade, 1361991.884, 67, B05, S02, 1
B05, Trade, 1364368.967, 67, B05, S00, 1
B05, Trade, 1368568.784, 67, B05, S00, 1
B05, Trade, 1370769.417, 67, B05, S00, 1
B05, Trade, 1372319.350, 67, B05, S01, 1
B05, Trade, 1401183.550, 67, B05, S04, 1
B05, Trade, 1402620.167, 67, B05, S02, 1
B05, Trade, 1468276.850, 67, B05, S02, 1
B05, Trade, 1493797.183, 67, B05, S00, 1
B05, Trade, 1562558.200, 67, B05, S04, 1
B05, Trade, 1565620.550, 67, B05, S01, 1
B05, Trade, 1565940.966, 67, B05, S03, 1
B05, Trade, 1577077.433, 67, B05, S01, 1
B05, Trade, 1578127.616, 66, B05, S01, 1
B05, Trade, 1578378.833, 67, B05, S03, 1
B05, Trade, 1578751.966, 67, B05, S03, 1
B05, Trade, 1579231.533, 66, B05, S02, 1
B05, Trade, 1579550.500, 67, B05, S02, 1
B05, Trade, 1580199.633, 67, B05, S01, 1
B05, Trade, 1580777.900, 66, B05, S02, 1
B05, Trade, 1581046.433, 67, B05, S01, 1
B05, Trade, 1581479.250, 67, B05, S05, 1
B05, Trade, 1581721.883, 67, B05, S04, 1
B05, Trade, 1581935.450, 67, B05, S04, 1
B05, Trade, 1582274.500, 67, B05, S04, 1
B05, Trade, 1582468.266, 67, B05, S02, 1
B05, Trade, 1583036.100, 67, B05, S04, 1
B05, Trade, 1583534.783, 67, B05, S00, 1
B05, Trade, 1583572.450, 67, B05, S00, 1
