B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 44102.717, 60, B03, S02, 1
B04, 7
B04, Trade, 105308.250, 63, B04, S01, 1
B04, Trade, 107669.133, 63, B04, S01, 1
B04, Trade, 1380555.034, 63, B04, S03, 1
B04, Trade, 1381074.850, 63, B04, S03, 1
B04, Trade, 2017872.598, 63, B04, S03, 1
B04, Trade, 2018932.231, 63, B04, S03, 1
B04, Trade, 2019017.498, 63, B04, S00, 1
B05, 47
B05, Trade, 126242.250, 67, B05, S00, 1
B05, Trade, 128665.900, 67, B05, S01, 1
B05, Trade, 147294.367, 67, B05, S03, 1
B05, Trade, 422344.067, 67, B05, S00, 1
B05, Trade, 440508.383, 67, B05, S04, 1
B05, Trade, 568391.450, 66, B05, S01, 1
B05, Trade, 1377301.467, 60, S03, B05, 1
B05, Trade, 1433910.734, 67, B05, S02, 1
B05, Trade, 1434515.284, 67, B05, S01, 1
B05, Trade, 1437646.233, 67, B05, S01, 1
B05, Trade, 1437986.967, 67, B05, S00, 1
B05, Trade, 1454417.733, 67, B05, S05, 1
B05, Trade, 1457293.183, 67, B05, S01, 1
B05, Trade, 1461564.917, 67, B05, S04, 1
B05, Trade, 1507143.050, 67, B05, S00, 1
B05, Trade, 1537315.233, 67, B05, S01, 1
B05, Trade, 1538395.066, 67, B05, S00, 1
B05, Trade, 1574809.533, 67, B05, S02, 1
B05, Trade, 1585667.266, 67, B05, S02, 1
B05, Trade, 1586157.850, 67, B05, S01, 1
B05, Trade, 1586988.666, 67, B05, S02, 1
B05, Trade, 1589210.550, 67, B05, S02, 1
B05, Trade, 1590189.733, 67, B05, S00, 1
B05, Trade, 1590601.966, 67, B05, S01, 1
B05, Trade, 1623811.583, 67, B05, S02, 1
B05, Trade, 1648322.049, 67, B05, S02, 1
B05, Trade, 1913695.798, 67, B05, S02, 1
B05, Trade, 2004337.081, 67, B05, S00, 1
B05, Trade, 2016055.515, 67, B05, S05, 1
B05, Trade, 2018931.731, 67, B05, S05, 1
B05, Trade, 2019013.531, 67, B05, S01, 1
B05, Trade, 2019509.931, 67, B05, S05, 1
B05, Trade, 2019526.898, 67, B05, S02, 1
B05, Trade, 2019746.515, 67, B05, S00, 1
