B00, 0
B01, 0
B02, 1
B02, Trade, 282155.200, 56, B02, S02, 1
B03, 3
B03, Trade, 282155.017, 60, B03, S00, 1
B03, Trade, 1512377.133, 60, B03, S02, 1
B03, Trade, 2025638.981, 60, B03, S02, 1
B04, 15
B04, Trade, 248727.050, 63, B04, S00, 1
B04, Trade, 1096811.301, 63, B04, S00, 1
B04, Trade, 1097180.351, 63, B04, S01, 1
B04, Trade, 1099892.551, 63, B04, S03, 1
B04, Trade, 1101187.301, 63, B04, S03, 1
B04, Trade, 1354017.500, 63, B04, S00, 1
B04, Trade, 2030332.331, 63, B04, S03, 1
B04, Trade, 2334130.430, 63, B04, S03, 1
B04, Trade, 2334410.280, 63, B04, S03, 1
B04, Trade, 2335008.680, 63, B04, S03, 1
B04, Trade, 2335322.297, 63, B04, S01, 1
B04, Trade, 2335562.963, 63, B04, S03, 1
B04, Trade, 2336108.297, 63, B04, S01, 1
B04, Trade, 2337983.030, 63, B04, S01, 1
B04, Trade, 2520286.079, 63, B04, S01, 1
B05, 68
B05, Trade, 168224.933, 67, B05, S02, 1
B05, Trade, 168226.150, 66, B05, S01, 1
B05, Trade, 291465.533, 66, B05, S01, 1
B05, Trade, 291566.967, 67, B05, S00, 1
B05, Trade, 307767.283, 67, B05, S00, 1
B05, Trade, 353991.633, 67, B05, S04, 1
B05, Trade, 356800.700, 67, B05, S03, 1
B05, Trade, 358615.250, 67, B05, S03, 1
B05, Trade, 359279.683, 67, B05, S03, 1
B05, Trade, 388933.533, 67, B05, S02, 1
B05, Trade, 390534.017, 67, B05, S02, 1
B05, Trade, 391104.767, 67, B05, S02, 1
B05, Trade, 393485.567, 67, B05, S03, 1
B05, Trade, 395502.300, 67, B05, S00, 1
B05, Trade, 549691.600, 67, B05, S01, 1
B05, Trade, 620223.884, 67, B05, S00, 1
B05, Trade, 866356.018, 67, B05, S01, 1
B05, Trade, 1077865.851, 67, B05, S04, 1
B05, Trade, 1089916.535, 67, B05, S01, 1
B05, Trade, 1226620.301, 67, B05, S05, 1
B05, Trade, 1354016.384, 67, B05, S04, 1
B05, Trade, 1355259.734, 67, B05, S01, 1
B05, Trade, 1355319.984, 67, B05, S01, 1
B05, Trade, 1358150.667, 67, B05, S04, 1
B05, Trade, 1358270.584, 67, B05, S05, 1
B05, Trade, 1359275.084, 67, B05, S04, 1
B05, Trade, 1391649.817, 67, B05, S00, 1
B05, Trade, 1393016.134, 67, B05, S03, 1
B05, Trade, 1486253.533, 67, B05, S04, 1
B05, Trade, 1489090.583, 67, B05, S01, 1
B05, Trade, 1513635.733, 62, B05, S01, 1
B05, Trade, 1515510.450, 66, B05, S04, 1
B05, Trade, 1541962.133, 67, B05, S00, 1
B05, Trade, 1547374.633, 67, B05, S00, 1
B05, Trade, 1589675.916, 67, B05, S02, 1
B05, Trade, 1789311.816, 67, B05, S04, 1
B05, Trade, 2053346.565, 67, B05, S01, 1
B05, Trade, 2078852.531, 67, B05, S01, 1
B05, Trade, 2091485.831, 65, B05, S03, 1
B05, Trade, 2092610.781, 67, B05, S02, 1
B05, Trade, 2093566.648, 67, B05, S03, 1
B05, Trade, 2094746.364, 67, B05, S02, 1
B05, Trade, 2153020.147, 66, B05, S00, 1
B05, Trade, 2224866.931, 67, B05, S04, 1
B05, Trade, 2259434.530, 67, B05, S01, 1
B05, Trade, 2267087.714, 67, B05, S02, 1
B05, Trade, 2267636.647, 67, B05, S01, 1
B05, Trade, 2376695.730, 67, B05, S02, 1
B05, Trade, 2379270.580, 67, B05, S04, 1
B05, Trade, 2379965.613, 67, B05, S04, 1
B05, Trade, 2380403.463, 67, B05, S00, 1
B05, Trade, 2381751.013, 67, B05, S04, 1
B05, Trade, 2382253.930, 67, B05, S02, 1
B05, Trade, 2476816.096, 67, B05, S03, 1
B05, Trade, 2477086.346, 67, B05, S04, 1
B05, Trade, 2477140.080, 67, B05, S03, 1
B05, Trade, 2477545.680, 67, B05, S04, 1
B05, Trade, 2478032.813, 67, B05, S04, 1
B05, Trade, 2478933.913, 67, B05, S03, 1
B05, Trade, 2480380.063, 67, B05, S04, 1
B05, Trade, 2481960.880, 67, B05, S03, 1
B05, Trade, 2481996.946, 67, B05, S04, 1
B05, Trade, 2483337.230, 67, B05, S03, 1
B05, Trade, 2484419.996, 67, B05, S04, 1
B05, Trade, 2485701.330, 67, B05, S04, 1
B05, Trade, 2512954.363, 67, B05, S01, 1
B05, Trade, 2518909.613, 67, B05, S01, 1
B05, Trade, 2522440.296, 67, B05, S02, 1
B06, 100
B06, Trade, 2411518.413, 70, B06, S03, 1
B06, Trade, 2411841.597, 70, B06, S00, 1
B06, Trade, 2422986.630, 69, B06, S00, 1
B06, Trade, 2426055.696, 70, B06, S01, 1
B06, Trade, 2433109.380, 70, B06, S00, 1
B06, Trade, 2471012.830, 70, B06, S04, 1
B06, Trade, 2477169.196, 70, S02, B06, 1
B06, Trade, 2477499.746, 69, B06, S05, 1
B06, Trade, 2477515.096, 68, S02, B06, 1
B06, Trade, 2477540.996, 70, B06, S04, 1
B06, Trade, 2477546.146, 70, B06, S03, 1
B06, Trade, 2477842.163, 68, B06, S04, 1
B06, Trade, 2477876.496, 70, B06, S01, 1
B06, Trade, 2478548.063, 70, B06, S04, 1
B06, Trade, 2478781.946, 70, B06, S04, 1
B06, Trade, 2478866.413, 70, B06, S04, 1
B06, Trade, 2479203.280, 69, B06, S04, 1
B06, Trade, 2479665.796, 70, B06, S04, 1
B06, Trade, 2479750.963, 70, B06, S04, 1
B06, Trade, 2480434.096, 70, B06, S04, 1
B06, Trade, 2480531.480, 68, B06, S03, 1
B06, Trade, 2480587.396, 69, S05, B06, 1
B06, Trade, 2480596.780, 70, B06, S06, 1
B06, Trade, 2480779.080, 70, B06, S04, 1
B06, Trade, 2481053.696, 70, B06, S03, 1
B06, Trade, 2481139.363, 67, B06, S04, 1
B06, Trade, 2481381.930, 67, B06, S03, 1
B06, Trade, 2481457.330, 70, B06, S04, 1
B06, Trade, 2481959.763, 68, B06, S03, 1
B06, Trade, 2481962.113, 70, B06, S06, 1
B06, Trade, 2482129.913, 70, B06, S04, 1
B06, Trade, 2482132.480, 69, B06, S03, 1
B06, Trade, 2482406.496, 70, B06, S04, 1
B06, Trade, 2482421.580, 70, B06, S04, 1
B06, Trade, 2482434.713, 70, B06, S04, 1
B06, Trade, 2482943.980, 70, B06, S04, 1
B06, Trade, 2483337.163, 69, B06, S04, 1
B06, Trade, 2483463.713, 70, B06, S04, 1
B06, Trade, 2483477.396, 69, B06, S03, 1
B06, Trade, 2484104.113, 70, B06, S02, 1
B06, Trade, 2484419.096, 70, B06, S01, 1
B06, Trade, 2484534.313, 70, B06, S02, 1
B06, Trade, 2485701.113, 70, B06, S05, 1
B06, Trade, 2486345.296, 70, B06, S01, 1
B06, Trade, 2486940.696, 70, B06, S05, 1
B06, Trade, 2488855.496, 70, B06, S04, 1
B06, Trade, 2489037.180, 68, B06, S01, 1
B06, Trade, 2489847.163, 70, B06, S01, 1
B06, Trade, 2490418.880, 70, B06, S01, 1
B06, Trade, 2513028.879, 69, B06, S01, 1
B06, Trade, 2514333.346, 69, B06, S01, 1
B06, Trade, 2514411.346, 70, B06, S01, 1
B06, Trade, 2514481.813, 69, B06, S02, 1
B06, Trade, 2514576.946, 67, B06, S01, 1
B06, Trade, 2514799.829, 67, B06, S01, 1
B06, Trade, 2514948.729, 69, B06, S02, 1
B06, Trade, 2515450.946, 70, B06, S05, 1
B06, Trade, 2516215.929, 70, B06, S01, 1
B06, Trade, 2517241.913, 70, B06, S01, 1
B06, Trade, 2517411.413, 68, B06, S02, 1
B06, Trade, 2518279.779, 70, B06, S02, 1
