B00, 0
B01, 0
B02, 0
B03, 0
B04, 8
B04, Trade, 676633.167, 61, B04, S02, 1
B04, Trade, 1055741.402, 63, B04, S00, 1
B04, Trade, 1885278.532, 63, B04, S04, 1
B04, Trade, 2092883.981, 63, B04, S01, 1
B04, Trade, 2138896.964, 63, B04, S01, 1
B04, Trade, 2144428.264, 63, B04, S01, 1
B04, Trade, 2145457.498, 63, B04, S02, 1
B04, Trade, 2361083.363, 62, B04, S03, 1
B05, 91
B05, Trade, 248441.683, 67, B05, S00, 1
B05, Trade, 263676.633, 62, B05, S00, 1
B05, Trade, 585086.867, 67, B05, S03, 1
B05, Trade, 585129.067, 67, B05, S04, 1
B05, Trade, 587981.583, 67, B05, S03, 1
B05, Trade, 589900.300, 67, B05, S03, 1
B05, Trade, 590386.150, 67, B05, S05, 1
B05, Trade, 598753.800, 67, B05, S01, 1
B05, Trade, 603600.200, 67, B05, S04, 1
B05, Trade, 621463.000, 67, B05, S03, 1
B05, Trade, 625060.050, 67, B05, S03, 1
B05, Trade, 793371.984, 65, B05, S04, 1
B05, Trade, 819090.184, 67, B05, S03, 1
B05, Trade, 935399.301, 67, B05, S00, 1
B05, Trade, 1053054.935, 67, B05, S00, 1
B05, Trade, 1249514.751, 67, B05, S02, 1
B05, Trade, 1249987.068, 67, B05, S05, 1
B05, Trade, 1250131.268, 67, B05, S02, 1
B05, Trade, 1268954.817, 67, B05, S01, 1
B05, Trade, 1645787.116, 67, B05, S02, 1
B05, Trade, 1721677.316, 67, B05, S04, 1
B05, Trade, 1820743.599, 67, B05, S00, 1
B05, Trade, 1879420.849, 67, B05, S01, 1
B05, Trade, 1880198.082, 67, B05, S02, 1
B05, Trade, 1881794.682, 67, B05, S01, 1
B05, Trade, 1882260.699, 67, B05, S01, 1
B05, Trade, 1883104.598, 67, B05, S01, 1
B05, Trade, 1884628.665, 67, B05, S01, 1
B05, Trade, 1886175.232, 67, B05, S00, 1
B05, Trade, 1973021.065, 67, B05, S05, 1
B05, Trade, 1973774.765, 67, B05, S04, 1
B05, Trade, 1975232.331, 67, B05, S01, 1
B05, Trade, 1976643.448, 67, B05, S05, 1
B05, Trade, 1978665.081, 67, B05, S03, 1
B05, Trade, 2088113.148, 67, B05, S03, 1
B05, Trade, 2089634.564, 67, B05, S01, 1
B05, Trade, 2091485.031, 67, B05, S01, 1
B05, Trade, 2099461.048, 67, B05, S02, 1
B05, Trade, 2111476.648, 67, B05, S02, 1
B05, Trade, 2115655.281, 67, B05, S02, 1
B05, Trade, 2138581.714, 67, B05, S01, 1
B05, Trade, 2138661.081, 67, B05, S00, 1
B05, Trade, 2138743.281, 67, B05, S04, 1
B05, Trade, 2138805.664, 67, B05, S01, 1
B05, Trade, 2138921.748, 67, B05, S01, 1
B05, Trade, 2139249.831, 67, B05, S04, 1
B05, Trade, 2139343.948, 67, B05, S05, 1
B05, Trade, 2139434.398, 67, B05, S02, 1
B05, Trade, 2139653.581, 67, B05, S02, 1
B05, Trade, 2139668.014, 67, B05, S04, 1
B05, Trade, 2139793.731, 67, B05, S05, 1
B05, Trade, 2139944.281, 67, B05, S01, 1
B05, Trade, 2140080.548, 67, B05, S04, 1
