B00, 0
B01, 0
B02, 0
B03, 2
B03, Trade, 664641.367, 60, B03, S00, 1
B03, Trade, 1006922.135, 60, B03, S00, 1
B04, 11
B04, Trade, 197896.167, 63, B04, S01, 1
B04, Trade, 799213.084, 63, B04, S02, 1
B04, Trade, 802840.434, 63, B04, S03, 1
B04, Trade, 821332.284, 63, B04, S03, 1
B04, Trade, 822212.184, 63, B04, S02, 1
B04, Trade, 832061.134, 63, B04, S00, 1
B04, Trade, 1570082.750, 63, B04, S01, 1
B04, Trade, 1629830.883, 63, B04, S01, 1
B04, Trade, 1630392.683, 63, B04, S01, 1
B04, Trade, 1632787.583, 63, B04, S01, 1
B04, Trade, 2215824.547, 63, B04, S00, 1
B05, 100
B05, Trade, 408157.100, 67, B05, S03, 1
B05, Trade, 408382.067, 67, B05, S01, 1
B05, Trade, 408534.750, 67, B05, S03, 1
B05, Trade, 408675.333, 67, B05, S00, 1
B05, Trade, 409176.750, 66, B05, S00, 1
B05, Trade, 409335.450, 67, B05, S00, 1
B05, Trade, 409798.567, 67, B05, S01, 1
B05, Trade, 410254.133, 67, B05, S00, 1
B05, Trade, 434176.650, 67, B05, S02, 1
B05, Trade, 435984.283, 67, B05, S05, 1
B05, Trade, 438591.267, 67, B05, S00, 1
B05, Trade, 439012.967, 67, B05, S00, 1
B05, Trade, 532631.317, 67, B05, S01, 1
B05, Trade, 541485.767, 67, B05, S04, 1
B05, Trade, 799212.834, 64, B05, S01, 1
B05, Trade, 800571.851, 64, B05, S03, 1
B05, Trade, 801350.034, 64, B05, S01, 1
B05, Trade, 802418.084, 64, B05, S02, 1
B05, Trade, 802780.884, 64, B05, S01, 1
B05, Trade, 809202.184, 64, B05, S04, 1
B05, Trade, 811335.618, 64, B05, S01, 1
B05, Trade, 857762.651, 67, B05, S02, 1
B05, Trade, 859967.268, 67, B05, S02, 1
B05, Trade, 1152707.901, 67, B05, S03, 1
B05, Trade, 1153081.185, 66, B05, S03, 1
B05, Trade, 1153317.651, 67, B05, S01, 1
B05, Trade, 1157297.868, 67, B05, S04, 1
B05, Trade, 1158497.568, 67, B05, S03, 1
B05, Trade, 1158645.051, 67, B05, S00, 1
B05, Trade, 1565539.316, 67, B05, S03, 1
B05, Trade, 1569882.466, 67, B05, S05, 1
B05, Trade, 1569908.800, 67, B05, S03, 1
B05, Trade, 1570081.116, 67, B05, S02, 1
B05, Trade, 1570341.633, 67, B05, S03, 1
B05, Trade, 1571531.450, 67, B05, S00, 1
B05, Trade, 1572481.350, 67, B05, S01, 1
B05, Trade, 1573000.066, 67, B05, S01, 1
B05, Trade, 1573198.733, 67, B05, S02, 1
B05, Trade, 1573656.666, 67, B05, S02, 1
B05, Trade, 1574163.700, 67, B05, S02, 1
B05, Trade, 1574481.866, 67, B05, S02, 1
B05, Trade, 1574801.550, 67, B05, S01, 1
B05, Trade, 1575942.766, 67, B05, S01, 1
B05, Trade, 1576467.250, 67, B05, S01, 1
B05, Trade, 1614049.500, 67, B05, S01, 1
B05, Trade, 1615764.883, 67, B05, S01, 1
B05, Trade, 1616339.049, 66, B05, S02, 1
B05, Trade, 1617599.866, 67, B05, S02, 1
B05, Trade, 1618084.066, 67, B05, S05, 1
B05, Trade, 1618316.783, 67, B05, S01, 1
B05, Trade, 1618404.749, 67, B05, S02, 1
B05, Trade, 1618408.066, 67, B05, S03, 1
B05, Trade, 1619660.999, 67, B05, S02, 1
B05, Trade, 1629382.333, 65, B05, S00, 1
B05, Trade, 1629413.899, 67, B05, S00, 1
B05, Trade, 1629725.349, 67, B05, S02, 1
B05, Trade, 1630390.683, 67, B05, S03, 1
B05, Trade, 1631305.033, 67, B05, S02, 1
B05, Trade, 1631986.849, 67, B05, S00, 1
B05, Trade, 1632400.699, 67, B05, S00, 1
B05, Trade, 1633841.099, 67, B05, S01, 1
B05, Trade, 1633876.083, 64, B05, S02, 1
B05, Trade, 1703742.516, 67, B05, S03, 1
B05, Trade, 1928455.665, 67, B05, S05, 1
B05, Trade, 1980173.531, 67, B05, S04, 1
B05, Trade, 1990689.248, 63, S04, B05, 1
B05, Trade, 1996998.098, 67, B05, S04, 1
B05, Trade, 2008904.281, 67, B05, S03, 1
B05, Trade, 2009631.648, 67, B05, S00, 1
B05, Trade, 2012126.531, 67, B05, S04, 1
B05, Trade, 2012259.798, 67, B05, S02, 1
B05, Trade, 2013528.781, 67, B05, S04, 1
B05, Trade, 2013562.981, 67, B05, S02, 1
B05, Trade, 2013661.198, 67, B05, S02, 1
B05, Trade, 2014197.365, 67, B05, S00, 1
B05, Trade, 2014291.331, 67, B05, S02, 1
B05, Trade, 2014378.798, 67, B05, S02, 1
B05, Trade, 2014770.881, 67, B05, S00, 1
B05, Trade, 2016278.115, 67, B05, S01, 1
B05, Trade, 2017139.848, 67, B05, S00, 1
B05, Trade, 2018190.031, 67, B05, S02, 1
B05, Trade, 2019165.898, 67, B05, S00, 1
B05, Trade, 2022365.598, 66, B05, S01, 1
B05, Trade, 2023108.531, 67, B05, S04, 1
B05, Trade, 2060256.398, 67, B05, S02, 1
B05, Trade, 2078803.314, 67, B05, S00, 1
B05, Trade, 2109513.714, 67, B05, S00, 1
B05, Trade, 2246330.147, 67, B05, S04, 1
B05, Trade, 2256072.414, 67, B05, S02, 1
B05, Trade, 2259833.197, 66, B05, S02, 1
B05, Trade, 2266084.897, 67, B05, S05, 1
B05, Trade, 2275704.697, 67, B05, S03, 1
B05, Trade, 2277795.797, 67, B05, S02, 1
B05, Trade, 2372785.197, 67, B05, S04, 1
B05, Trade, 2412754.280, 67, B05, S04, 1
B05, Trade, 2464453.363, 67, B05, S00, 1
B05, Trade, 2465677.680, 67, B05, S00, 1
B05, Trade, 2469541.646, 67, B05, S00, 1
B05, Trade, 2494623.246, 67, B05, S02, 1
B05, Trade, 2549458.563, 67, B05, S04, 1
B06, 100
B06, Trade, 1751394.882, 70, B06, S02, 1
B06, Trade, 1752267.432, 70, B06, S03, 1
B06, Trade, 1753612.432, 70, B06, S02, 1
B06, Trade, 1756682.716, 70, B06, S04, 1
B06, Trade, 1842419.599, 70, B06, S05, 1
B06, Trade, 1912062.115, 70, B06, S00, 1
B06, Trade, 2022367.631, 64, B06, S02, 1
B06, Trade, 2047940.748, 70, B06, S02, 1
B06, Trade, 2066495.681, 70, B06, S02, 1
B06, Trade, 2068707.848, 70, B06, S01, 1
B06, Trade, 2102978.114, 64, B06, S00, 1
B06, Trade, 2103200.264, 70, B06, S04, 1
B06, Trade, 2103343.298, 70, B06, S03, 1
B06, Trade, 2103836.281, 70, B06, S00, 1
B06, Trade, 2104296.414, 70, B06, S03, 1
B06, Trade, 2105939.481, 70, B06, S03, 1
B06, Trade, 2109032.764, 70, B06, S00, 1
B06, Trade, 2133042.664, 70, B06, S01, 1
B06, Trade, 2135280.331, 70, B06, S01, 1
B06, Trade, 2161365.547, 70, B06, S05, 1
