Trd, 2590662.329, 101
Trd, 2590662.563, 100
Trd, 2590663.246, 100
Trd, 2590663.496, 108
Trd, 2590663.729, 100
Trd, 2590663.846, 112
Trd, 2590665.946, 102
Trd, 2590666.163, 111
Trd, 2590667.029, 99
Trd, 2590668.979, 101
Trd, 2590669.346, 99
Trd, 2590669.463, 98
Trd, 2590670.063, 91
Trd, 2590670.163, 100
Trd, 2590672.129, 93
Trd, 2590672.296, 93
Trd, 2590672.396, 93
Trd, 2590672.779, 93
Trd, 2590673.613, 94
Trd, 2590674.496, 108
Trd, 2590674.813, 105
Trd, 2590675.196, 73
Trd, 2590676.729, 104
Trd, 2590678.479, 100
Trd, 2590679.813, 103
Trd, 2590679.963, 103
Trd, 2590680.113, 102
Trd, 2590680.413, 102
Trd, 2590681.046, 101
Trd, 2590681.363, 94
Trd, 2590681.429, 101
Trd, 2590685.263, 91
Trd, 2590685.396, 90
Trd, 2590685.629, 91
Trd, 2590686.046, 96
Trd, 2590686.413, 98
Trd, 2590686.963, 108
Trd, 2590687.563, 92
Trd, 2590688.213, 93
Trd, 2590688.463, 92
Trd, 2590688.846, 104
Trd, 2590688.996, 105
Trd, 2590689.579, 105
Trd, 2590690.046, 102
Trd, 2590690.296, 98
Trd, 2590691.563, 92
Trd, 2590692.013, 105
Trd, 2590692.596, 107
Trd, 2590693.696, 93
Trd, 2590694.629, 100
Trd, 2590694.779, 101
Trd, 2590696.446, 105
Trd, 2590697.779, 99
Trd, 2590698.263, 103
Trd, 2590698.446, 104
Trd, 2590699.946, 108
Trd, 2590700.079, 104
Trd, 2590700.146, 109
Trd, 2590701.996, 108
Trd, 2590702.413, 108
Trd, 2590703.146, 108
Trd, 2590704.096, 107
Trd, 2590705.229, 98
Trd, 2590705.513, 94
Trd, 2590705.796, 102
Trd, 2590706.046, 103
Trd, 2590707.229, 99
Trd, 2590709.029, 96
Trd, 2590709.513, 97
Trd, 2590709.796, 97
Trd, 2590709.813, 98
Trd, 2590710.513, 96
Trd, 2590711.113, 96
Trd, 2590711.496, 96
Trd, 2590711.529, 97
Trd, 2590714.113, 99
