B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 1187404.001, 60, B03, S03, 1
B04, 4
B04, Trade, 161343.500, 63, B04, S02, 1
B04, Trade, 243758.367, 63, B04, S02, 1
B04, Trade, 650686.017, 63, B04, S02, 1
B04, Trade, 1686120.266, 63, B04, S03, 1
B05, 44
B05, Trade, 63973.933, 67, B05, S00, 1
B05, Trade, 92221.617, 67, B05, S02, 1
B05, Trade, 161343.433, 67, B05, S00, 1
B05, Trade, 212840.783, 67, B05, S01, 1
B05, Trade, 243758.200, 67, B05, S03, 1
B05, Trade, 308773.083, 67, B05, S00, 1
B05, Trade, 308933.017, 67, B05, S02, 1
B05, Trade, 332098.867, 67, B05, S00, 1
B05, Trade, 333665.283, 67, B05, S04, 1
B05, Trade, 370426.417, 67, B05, S04, 1
B05, Trade, 511355.117, 67, B05, S01, 1
B05, Trade, 569796.817, 67, B05, S01, 1
B05, Trade, 634800.950, 67, B05, S04, 1
B05, Trade, 649469.317, 67, B05, S02, 1
B05, Trade, 650685.784, 67, B05, S00, 1
B05, Trade, 652434.817, 67, B05, S03, 1
B05, Trade, 785482.834, 67, B05, S04, 1
B05, Trade, 846227.501, 66, B05, S04, 1
B05, Trade, 880974.401, 67, B05, S03, 1
B05, Trade, 974344.635, 67, B05, S04, 1
B05, Trade, 1053884.085, 67, B05, S01, 1
B05, Trade, 1650824.516, 67, B05, S04, 1
B05, Trade, 1695902.616, 67, B05, S02, 1
B05, Trade, 1697791.049, 67, B05, S00, 1
B05, Trade, 1908676.282, 67, B05, S02, 1
B05, Trade, 1908987.615, 66, B05, S02, 1
B05, Trade, 1909935.848, 67, B05, S00, 1
B05, Trade, 1910267.232, 66, B05, S02, 1
B05, Trade, 1910323.282, 67, B05, S02, 1
B05, Trade, 1911488.032, 67, B05, S00, 1
B05, Trade, 2144046.814, 67, B05, S00, 1
B05, Trade, 2170493.531, 67, B05, S01, 1
B05, Trade, 2196492.431, 67, B05, S03, 1
B05, Trade, 2234577.797, 67, B05, S03, 1
B05, Trade, 2238543.214, 67, B05, S02, 1
B05, Trade, 2276358.064, 67, B05, S03, 1
B05, Trade, 2296897.497, 66, B05, S01, 1
B05, Trade, 2300653.680, 67, B05, S00, 1
B05, Trade, 2301035.514, 67, B05, S01, 1
B05, Trade, 2302432.847, 66, B05, S01, 1
B05, Trade, 2303031.080, 67, B05, S03, 1
B05, Trade, 2303178.230, 67, B05, S01, 1
B05, Trade, 2303278.164, 67, B05, S00, 1
B05, Trade, 2422890.330, 67, B05, S02, 1
B06, 100
B06, Trade, 2143056.048, 70, B06, S03, 1
B06, Trade, 2144046.331, 70, B06, S03, 1
B06, Trade, 2144220.531, 70, B06, S01, 1
B06, Trade, 2144435.264, 70, B06, S03, 1
B06, Trade, 2144801.364, 70, B06, S00, 1
B06, Trade, 2145456.231, 70, B06, S00, 1
B06, Trade, 2164735.114, 68, B06, S03, 1
B06, Trade, 2169678.747, 70, B06, S01, 1
B06, Trade, 2171098.564, 70, B06, S02, 1
B06, Trade, 2171732.197, 70, B06, S04, 1
B06, Trade, 2174268.264, 70, B06, S01, 1
B06, Trade, 2196492.414, 70, B06, S00, 1
B06, Trade, 2196674.197, 70, B06, S05, 1
B06, Trade, 2196773.847, 70, B06, S05, 1
B06, Trade, 2196803.581, 70, B06, S02, 1
B06, Trade, 2197755.081, 70, B06, S02, 1
B06, Trade, 2197779.531, 70, B06, S00, 1
B06, Trade, 2197871.364, 70, B06, S03, 1
B06, Trade, 2199174.564, 70, B06, S00, 1
B06, Trade, 2200305.597, 70, B06, S03, 1
B06, Trade, 2200382.114, 70, B06, S05, 1
B06, Trade, 2200382.697, 66, B06, S03, 1
B06, Trade, 2200436.664, 70, B06, S00, 1
B06, Trade, 2200839.581, 69, B06, S02, 1
B06, Trade, 2200904.481, 70, B06, S05, 1
B06, Trade, 2201221.114, 70, B06, S04, 1
B06, Trade, 2201789.514, 70, B06, S02, 1
B06, Trade, 2232270.847, 70, B06, S03, 1
B06, Trade, 2233200.147, 70, B06, S05, 1
B06, Trade, 2233407.447, 70, B06, S02, 1
B06, Trade, 2234577.481, 68, B06, S02, 1
B06, Trade, 2234897.447, 70, B06, S02, 1
B06, Trade, 2235353.647, 70, B06, S05, 1
B06, Trade, 2236661.147, 70, B06, S03, 1
B06, Trade, 2237201.714, 70, B06, S02, 1
B06, Trade, 2237533.231, 70, B06, S03, 1
B06, Trade, 2238542.514, 70, B06, S05, 1
B06, Trade, 2249233.130, 70, B06, S04, 1
B06, Trade, 2251529.830, 70, B06, S04, 1
B06, Trade, 2252171.730, 70, B06, S01, 1
B06, Trade, 2269254.747, 70, B06, S02, 1
B06, Trade, 2270649.247, 70, B06, S00, 1
B06, Trade, 2271627.430, 70, B06, S04, 1
B06, Trade, 2296837.947, 70, B06, S05, 1
B06, Trade, 2296897.080, 70, B06, S04, 1
B06, Trade, 2296899.030, 70, B06, S01, 1
B06, Trade, 2297308.830, 68, B06, S05, 1
B06, Trade, 2297519.014, 70, B06, S03, 1
B06, Trade, 2297804.964, 70, B06, S05, 1
B06, Trade, 2298293.530, 70, B06, S01, 1
B06, Trade, 2298322.547, 70, B06, S00, 1
B06, Trade, 2298550.514, 69, B06, S04, 1
B06, Trade, 2299826.930, 70, B06, S00, 1
B06, Trade, 2300469.997, 70, B06, S03, 1
B06, Trade, 2300643.047, 70, B06, S00, 1
B06, Trade, 2300880.914, 70, B06, S00, 1
B06, Trade, 2301083.914, 70, B06, S01, 1
B06, Trade, 2301280.347, 70, B06, S01, 1
B06, Trade, 2301464.930, 70, B06, S04, 1
B06, Trade, 2301917.347, 70, B06, S01, 1
B06, Trade, 2302252.364, 69, B06, S00, 1
B06, Trade, 2302320.697, 70, B06, S05, 1
B06, Trade, 2302860.264, 69, B06, S03, 1
B06, Trade, 2302987.180, 69, B06, S01, 1
B06, Trade, 2303098.947, 70, B06, S01, 1
B06, Trade, 2303277.764, 70, B06, S01, 1
B06, Trade, 2303604.664, 70, B06, S04, 1
B06, Trade, 2303771.597, 70, B06, S03, 1
B06, Trade, 2306353.897, 70, B06, S04, 1
B06, Trade, 2334590.080, 70, B06, S01, 1
B06, Trade, 2336506.580, 69, B06, S01, 1
B06, Trade, 2336688.630, 70, B06, S01, 1
B06, Trade, 2337331.713, 70, B06, S01, 1
B06, Trade, 2339100.463, 70, B06, S04, 1
B06, Trade, 2349462.263, 69, B06, S01, 1
B06, Trade, 2353121.480, 70, B06, S01, 1
B06, Trade, 2395043.447, 70, B06, S02, 1
B06, Trade, 2397903.113, 70, B06, S01, 1
B06, Trade, 2400049.863, 70, B06, S00, 1
B06, Trade, 2403664.197, 70, B06, S04, 1
B06, Trade, 2421731.896, 70, B06, S04, 1
B06, Trade, 2421769.713, 70, B06, S05, 1
B06, Trade, 2422032.646, 69, B06, S04, 1
B06, Trade, 2422084.863, 70, B06, S01, 1
B06, Trade, 2422890.163, 70, B06, S01, 1
B06, Trade, 2423794.046, 70, B06, S05, 1
B06, Trade, 2424525.180, 70, B06, S04, 1
B06, Trade, 2425586.246, 69, B06, S01, 1
B06, Trade, 2426307.880, 70, B06, S01, 1
B06, Trade, 2434527.330, 70, B06, S00, 1
B06, Trade, 2435799.763, 70, B06, S00, 1
B06, Trade, 2436339.430, 70, B06, S03, 1
B06, Trade, 2436820.096, 70, B06, S01, 1
B06, Trade, 2439690.013, 69, B06, S00, 1
B06, Trade, 2440585.130, 69, B06, S03, 1
B06, Trade, 2465355.763, 70, B06, S02, 1
B06, Trade, 2467810.813, 70, B06, S00, 1
B06, Trade, 2543354.963, 64, B06, S00, 1
B06, Trade, 2546520.646, 69, B06, S03, 1
B06, Trade, 2576727.196, 70, B06, S00, 1
B07, 100
B07, Trade, 2423793.246, 74, B07, S00, 1
B07, Trade, 2423823.996, 74, B07, S04, 1
B07, Trade, 2424221.196, 74, B07, S05, 1
B07, Trade, 2424447.113, 74, B07, S01, 1
B07, Trade, 2424845.530, 74, B07, S01, 1
B07, Trade, 2424871.980, 74, B07, S04, 1
B07, Trade, 2425065.530, 74, B07, S05, 1
B07, Trade, 2425161.380, 74, B07, S05, 1
B07, Trade, 2425186.013, 74, B07, S01, 1
B07, Trade, 2425222.813, 74, B07, S02, 1
B07, Trade, 2425237.230, 74, B07, S05, 1
B07, Trade, 2425419.913, 74, B07, S05, 1
B07, Trade, 2425432.846, 71, B07, S04, 1
B07, Trade, 2425471.796, 74, B07, S01, 1
B07, Trade, 2425526.013, 74, B07, S05, 1
B07, Trade, 2425636.113, 74, B07, S04, 1
B07, Trade, 2425737.046, 74, B07, S01, 1
B07, Trade, 2425767.730, 74, B07, S01, 1
B07, Trade, 2425858.730, 74, B07, S02, 1
B07, Trade, 2425962.646, 74, B07, S05, 1
B07, Trade, 2426094.663, 71, B07, S04, 1
B07, Trade, 2426108.663, 74, B07, S05, 1
B07, Trade, 2426117.113, 74, B07, S04, 1
B07, Trade, 2426251.530, 74, B07, S00, 1
B07, Trade, 2426304.480, 74, B07, S02, 1
B07, Trade, 2426359.130, 74, B07, S04, 1
B07, Trade, 2426374.996, 74, B07, S02, 1
B07, Trade, 2433728.780, 74, B07, S00, 1
B07, Trade, 2433848.096, 74, B07, S02, 1
B07, Trade, 2433937.746, 74, B07, S00, 1
B07, Trade, 2434317.746, 74, B07, S05, 1
B07, Trade, 2434427.280, 74, B07, S01, 1
B07, Trade, 2434484.246, 74, B07, S05, 1
B07, Trade, 2434856.880, 74, S06, B07, 1
B07, Trade, 2435311.013, 74, B07, S03, 1
B07, Trade, 2435359.246, 74, B07, S05, 1
B07, Trade, 2435405.946, 74, B07, S05, 1
B07, Trade, 2435428.780, 74, B07, S00, 1
B07, Trade, 2435686.796, 74, B07, S04, 1
B07, Trade, 2435982.013, 74, B07, S05, 1
B07, Trade, 2436080.046, 74, B07, S01, 1
B07, Trade, 2436189.396, 74, B07, S03, 1
B07, Trade, 2436313.930, 74, B07, S04, 1
B07, Trade, 2436670.696, 74, B07, S00, 1
B07, Trade, 2436785.280, 74, B07, S04, 1
B07, Trade, 2436818.013, 74, B07, S01, 1
B07, Trade, 2436872.630, 74, B07, S00, 1
B07, Trade, 2437053.246, 74, B07, S00, 1
B07, Trade, 2437251.530, 74, B07, S02, 1
B07, Trade, 2437264.946, 74, B07, S01, 1
B07, Trade, 2437353.746, 74, B07, S03, 1
B07, Trade, 2437441.580, 74, B07, S00, 1
B07, Trade, 2437540.180, 74, B07, S05, 1
B07, Trade, 2437747.930, 74, B07, S01, 1
B07, Trade, 2438004.463, 74, B07, S04, 1
B07, Trade, 2438139.196, 74, B07, S02, 1
B07, Trade, 2438237.280, 74, B07, S04, 1
B07, Trade, 2438428.046, 74, B07, S04, 1
B07, Trade, 2438501.730, 74, B07, S01, 1
B07, Trade, 2438545.930, 74, B07, S05, 1
B07, Trade, 2438820.180, 74, B07, S01, 1
B07, Trade, 2439229.930, 74, B07, S04, 1
B07, Trade, 2439627.496, 74, B07, S01, 1
B07, Trade, 2439651.146, 74, B07, S05, 1
B07, Trade, 2439689.996, 74, B07, S04, 1
B07, Trade, 2439784.163, 74, B07, S04, 1
B07, Trade, 2440166.396, 74, B07, S01, 1
B07, Trade, 2440225.313, 74, B07, S00, 1
B07, Trade, 2440271.763, 74, B07, S00, 1
B07, Trade, 2440460.863, 74, B07, S02, 1
B07, Trade, 2440583.913, 74, B07, S01, 1
B07, Trade, 2440762.830, 74, B07, S04, 1
B07, Trade, 2440784.213, 74, B07, S01, 1
B07, Trade, 2450414.630, 74, B07, S05, 1
B07, Trade, 2454810.330, 74, B07, S05, 1
B07, Trade, 2478179.113, 74, B07, S00, 1
B07, Trade, 2486928.080, 74, B07, S01, 1
B07, Trade, 2499617.530, 74, B07, S01, 1
B07, Trade, 2501864.580, 74, B07, S07, 1
B07, Trade, 2505602.496, 74, B07, S01, 1
B07, Trade, 2523780.779, 74, B07, S03, 1
B07, Trade, 2524912.713, 74, B07, S03, 1
B07, Trade, 2524923.013, 74, B07, S06, 1
B07, Trade, 2533150.929, 74, B07, S06, 1
B07, Trade, 2535141.929, 69, B07, S03, 1
B07, Trade, 2536151.679, 74, B07, S05, 1
B07, Trade, 2540014.613, 74, B07, S04, 1
B07, Trade, 2556961.929, 70, B07, S01, 1
B07, Trade, 2561345.863, 74, B07, S00, 1
