B00, 0
B01, 0
B02, 0
B03, 0
B04, 9
B04, Trade, 343466.933, 63, B04, S00, 1
B04, Trade, 716177.267, 63, B04, S00, 1
B04, Trade, 1094542.335, 62, B04, S00, 1
B04, Trade, 1515632.017, 63, B04, S00, 1
B04, Trade, 1572178.216, 62, B04, S03, 1
B04, Trade, 1803999.799, 63, B04, S02, 1
B04, Trade, 1804370.065, 63, B04, S01, 1
B04, Trade, 1806477.249, 63, B04, S01, 1
B04, Trade, 2348307.263, 63, B04, S00, 1
B05, 50
B05, Trade, 368471.517, 67, B05, S03, 1
B05, Trade, 678085.300, 67, B05, S03, 1
B05, Trade, 699120.334, 67, B05, S00, 1
B05, Trade, 700017.434, 67, B05, S00, 1
B05, Trade, 702788.284, 67, B05, S01, 1
B05, Trade, 702855.234, 67, B05, S00, 1
B05, Trade, 704528.500, 67, B05, S03, 1
B05, Trade, 704748.667, 67, B05, S04, 1
B05, Trade, 716176.717, 67, B05, S03, 1
B05, Trade, 823045.884, 67, B05, S00, 1
B05, Trade, 825618.268, 67, B05, S03, 1
B05, Trade, 827410.818, 67, B05, S03, 1
B05, Trade, 1010376.068, 63, S04, B05, 1
B05, Trade, 1452204.450, 67, B05, S02, 1
B05, Trade, 1462375.000, 67, B05, S03, 1
B05, Trade, 1470019.667, 67, B05, S00, 1
B05, Trade, 1472073.200, 67, B05, S01, 1
B05, Trade, 1479480.617, 67, B05, S04, 1
B05, Trade, 1483821.700, 66, B05, S04, 1
B05, Trade, 1485709.667, 67, B05, S00, 1
B05, Trade, 1485745.750, 67, B05, S03, 1
B05, Trade, 1486183.150, 67, B05, S01, 1
B05, Trade, 1486234.467, 67, B05, S02, 1
B05, Trade, 1486546.817, 67, B05, S02, 1
B05, Trade, 1486718.700, 66, B05, S00, 1
B05, Trade, 1486981.100, 66, B05, S00, 1
B05, Trade, 1487290.617, 66, B05, S00, 1
B05, Trade, 1487525.017, 67, B05, S04, 1
B05, Trade, 1487761.400, 67, B05, S00, 1
B05, Trade, 1487899.750, 67, B05, S02, 1
B05, Trade, 1489467.700, 67, B05, S02, 1
B05, Trade, 1489557.750, 67, B05, S02, 1
B05, Trade, 1489575.550, 67, B05, S01, 1
B05, Trade, 1491318.200, 67, B05, S00, 1
B05, Trade, 1491600.917, 67, B05, S00, 1
B05, Trade, 1491853.317, 67, B05, S00, 1
B05, Trade, 1497148.683, 67, B05, S05, 1
B05, Trade, 1512187.383, 67, B05, S00, 1
B05, Trade, 1514762.867, 67, B05, S01, 1
B05, Trade, 1515632.883, 67, B05, S03, 1
B05, Trade, 1526584.916, 67, B05, S05, 1
B05, Trade, 1542215.450, 63, B05, S04, 1
B05, Trade, 1609899.266, 67, B05, S00, 1
B05, Trade, 1740448.416, 67, B05, S05, 1
B05, Trade, 2006151.181, 66, B05, S02, 1
B05, Trade, 2187738.214, 67, B05, S02, 1
B05, Trade, 2346662.830, 67, B05, S04, 1
B05, Trade, 2350486.313, 67, B05, S00, 1
B05, Trade, 2352192.647, 67, B05, S00, 1
B05, Trade, 2357610.380, 67, B05, S00, 1
B06, 100
B06, Trade, 1185425.668, 70, B06, S01, 1
B06, Trade, 1187604.184, 70, B06, S00, 1
B06, Trade, 1187631.734, 70, B06, S02, 1
B06, Trade, 1218483.751, 70, B06, S02, 1
B06, Trade, 1223331.784, 70, B06, S01, 1
B06, Trade, 1270548.934, 70, B06, S04, 1
B06, Trade, 1292933.701, 69, B06, S02, 1
B06, Trade, 1296435.101, 70, B06, S01, 1
B06, Trade, 1296823.267, 70, B06, S05, 1
B06, Trade, 1298572.901, 70, B06, S05, 1
B06, Trade, 1300326.901, 70, B06, S01, 1
B06, Trade, 1300406.101, 70, B06, S05, 1
B06, Trade, 1302281.984, 70, B06, S02, 1
B06, Trade, 1303037.851, 70, B06, S05, 1
B06, Trade, 1332160.351, 70, B06, S00, 1
B06, Trade, 1399786.784, 70, B06, S06, 1
B06, Trade, 1474820.283, 70, B06, S01, 1
B06, Trade, 1475268.700, 70, B06, S06, 1
B06, Trade, 1476322.633, 70, B06, S00, 1
B06, Trade, 1476781.900, 70, B06, S04, 1
B06, Trade, 1477730.583, 70, B06, S04, 1
B06, Trade, 1478004.967, 70, B06, S03, 1
