B00, 0
B01, 0
B02, 1
B02, Trade, 469414.583, 56, B02, S02, 1
B03, 1
B03, Trade, 2231508.964, 60, B03, S00, 1
B04, 11
B04, Trade, 46318.700, 63, B04, S03, 1
B04, Trade, 468792.217, 61, B04, S03, 1
B04, Trade, 469763.183, 58, B04, S00, 1
B04, Trade, 689763.184, 61, B04, S01, 1
B04, Trade, 755927.767, 63, B04, S00, 1
B04, Trade, 953894.518, 63, B04, S01, 1
B04, Trade, 956429.301, 60, B04, S02, 1
B04, Trade, 962269.635, 63, B04, S03, 1
B04, Trade, 1010699.185, 62, B04, S00, 1
B04, Trade, 1018412.985, 63, B04, S03, 1
B04, Trade, 1911400.282, 63, S04, B04, 1
B05, 100
B05, Trade, 185437.350, 64, B05, S04, 1
B05, Trade, 186988.067, 64, B05, S01, 1
B05, Trade, 272839.300, 67, B05, S00, 1
B05, Trade, 272967.350, 67, B05, S03, 1
B05, Trade, 274158.450, 65, B05, S01, 1
B05, Trade, 276705.350, 65, B05, S01, 1
B05, Trade, 280064.950, 65, B05, S03, 1
B05, Trade, 338941.083, 67, B05, S00, 1
B05, Trade, 339987.400, 67, B05, S03, 1
B05, Trade, 349870.500, 67, B05, S03, 1
B05, Trade, 511607.550, 67, B05, S03, 1
B05, Trade, 512751.267, 67, B05, S02, 1
B05, Trade, 515366.583, 67, B05, S02, 1
B05, Trade, 515831.250, 67, B05, S04, 1
B05, Trade, 518166.250, 67, B05, S05, 1
B05, Trade, 519924.083, 67, B05, S04, 1
B05, Trade, 520347.333, 67, B05, S04, 1
B05, Trade, 533614.850, 67, B05, S04, 1
B05, Trade, 536068.117, 67, B05, S01, 1
B05, Trade, 568834.933, 67, B05, S00, 1
B05, Trade, 572080.083, 67, B05, S00, 1
B05, Trade, 573231.033, 67, B05, S00, 1
B05, Trade, 574949.567, 67, B05, S03, 1
B05, Trade, 587335.583, 67, B05, S00, 1
B05, Trade, 593622.383, 67, B05, S04, 1
B05, Trade, 597028.400, 67, B05, S04, 1
B05, Trade, 608460.117, 67, B05, S01, 1
B05, Trade, 639880.300, 67, B05, S03, 1
B05, Trade, 680597.984, 67, B05, S00, 1
B05, Trade, 689762.217, 67, B05, S03, 1
B05, Trade, 715211.167, 67, B05, S02, 1
B05, Trade, 716468.267, 67, B05, S04, 1
B05, Trade, 721186.217, 67, B05, S00, 1
B05, Trade, 725303.017, 67, B05, S00, 1
B05, Trade, 742672.851, 67, B05, S04, 1
B05, Trade, 743179.767, 67, S04, B05, 1
B05, Trade, 744014.784, 67, B05, S00, 1
B05, Trade, 823356.384, 66, B05, S00, 1
B05, Trade, 827035.084, 67, B05, S02, 1
B05, Trade, 903785.451, 67, B05, S00, 1
B05, Trade, 905138.401, 67, B05, S01, 1
