B00, 100
B00, Trade, 2590959.179, 150, B00, S06, 1
B00, Trade, 2590963.829, 150, B00, S28, 1
B00, Trade, 2590981.546, 149, B00, S07, 1
B00, Trade, 2590986.996, 101, S02, B00, 1
B00, Trade, 2591005.863, 150, B00, S20, 1
B00, Trade, 2591010.029, 150, B00, S22, 1
B00, Trade, 2591015.496, 149, B00, S16, 1
B00, Trade, 2591022.946, 146, S10, B00, 1
B00, Trade, 2591041.129, 101, S13, B00, 1
B00, Trade, 2591049.596, 105, S19, B00, 1
B00, Trade, 2591061.146, 150, B00, S07, 1
B00, Trade, 2591067.813, 150, B00, S15, 1
B00, Trade, 2591081.029, 127, S22, B00, 1
B00, Trade, 2591090.013, 150, B00, S12, 1
B00, Trade, 2591094.729, 120, S13, B00, 1
B00, Trade, 2591106.546, 150, B00, S08, 1
B00, Trade, 2591115.546, 150, S13, B00, 1
B00, Trade, 2591122.479, 121, S00, B00, 1
B00, Trade, 2591138.396, 150, B00, S21, 1
B00, Trade, 2591143.696, 150, B00, S10, 1
B00, Trade, 2591157.896, 100, S18, B00, 1
B00, Trade, 2591170.546, 150, B00, S08, 1
B00, Trade, 2591177.979, 149, B00, S23, 1
B00, Trade, 2591183.696, 101, S26, B00, 1
B00, Trade, 2591195.596, 150, B00, S11, 1
B00, Trade, 2591214.179, 149, B00, S19, 1
B00, Trade, 2591231.313, 146, B00, S02, 1
B00, Trade, 2591235.413, 149, B00, S18, 1
B00, Trade, 2591247.313, 150, B00, S07, 1
B00, Trade, 2591262.613, 149, B00, S06, 1
B00, Trade, 2591281.079, 147, S00, B00, 1
B00, Trade, 2591292.046, 150, S08, B00, 1
B00, Trade, 2591300.846, 100, S15, B00, 1
B00, Trade, 2591308.396, 147, B00, S18, 1
B00, Trade, 2591315.596, 150, B00, S04, 1
B00, Trade, 2591324.429, 150, B00, S11, 1
B00, Trade, 2591334.396, 144, S10, B00, 1
B00, Trade, 2591345.996, 104, S27, B00, 1
B00, Trade, 2591356.979, 146, S10, B00, 1
B00, Trade, 2591373.929, 150, B00, S19, 1
B00, Trade, 2591377.829, 150, B00, S29, 1
B00, Trade, 2591386.996, 119, S13, B00, 1
B00, Trade, 2591404.713, 145, B00, S11, 1
B00, Trade, 2591410.929, 147, B00, S20, 1
B00, Trade, 2591416.179, 146, S03, B00, 1
B00, Trade, 2591434.829, 149, B00, S17, 1
B00, Trade, 2591440.529, 150, B00, S02, 1
B00, Trade, 2591451.613, 123, S13, B00, 1
B00, Trade, 2591457.163, 148, B00, S05, 1
B00, Trade, 2591471.396, 105, S21, B00, 1
B00, Trade, 2591475.946, 150, B00, S12, 1
B00, Trade, 2591485.863, 150, B00, S20, 1
B00, Trade, 2591506.696, 150, B00, S20, 1
B00, Trade, 2591517.696, 129, S24, B00, 1
B00, Trade, 2591526.863, 150, B00, S11, 1
B00, Trade, 2591535.963, 149, B00, S29, 1
B00, Trade, 2591549.079, 150, B00, S26, 1
B00, Trade, 2591556.513, 150, B00, S03, 1
B00, Trade, 2591570.563, 122, S14, B00, 1
B00, Trade, 2591582.396, 150, B00, S06, 1
B00, Trade, 2591584.963, 150, B00, S05, 1
B00, Trade, 2591597.479, 150, B00, S06, 1
B00, Trade, 2591608.829, 149, B00, S29, 1
B00, Trade, 2591620.463, 150, S03, B00, 1
B00, Trade, 2591628.096, 148, B00, S17, 1
B00, Trade, 2591633.563, 145, S22, B00, 1
B00, Trade, 2591653.946, 150, B00, S25, 1
B00, Trade, 2591662.329, 136, S03, B00, 1
B00, Trade, 2591673.063, 150, B00, S23, 1
B00, Trade, 2591679.763, 150, S08, B00, 1
B00, Trade, 2591693.346, 101, S15, B00, 1
B00, Trade, 2591699.379, 150, B00, S06, 1
B00, Trade, 2591716.863, 150, B00, S15, 1
B00, Trade, 2591723.163, 150, B00, S10, 1
B00, Trade, 2591731.096, 150, B00, S26, 1
B00, Trade, 2591739.713, 100, S10, B00, 1
B00, Trade, 2591744.896, 124, S13, B00, 1
B00, Trade, 2591761.763, 150, B00, S19, 1
B00, Trade, 2591770.279, 150, B00, S29, 1
B00, Trade, 2591779.179, 109, S28, B00, 1
B00, Trade, 2591793.679, 150, B00, S01, 1
B00, Trade, 2591811.446, 150, B00, S06, 1
B00, Trade, 2591819.246, 150, B00, S28, 1
B00, Trade, 2591831.913, 130, S23, B00, 1
B00, Trade, 2591841.513, 148, B00, S24, 1
B00, Trade, 2591853.046, 149, B00, S05, 1
B00, Trade, 2591860.196, 150, S03, B00, 1
B00, Trade, 2591872.779, 144, S23, B00, 1
B00, Trade, 2591875.046, 150, B00, S25, 1
B00, Trade, 2591886.613, 145, S10, B00, 1
B00, Trade, 2591902.946, 149, B00, S00, 1
B00, Trade, 2591908.613, 150, B00, S04, 1
B00, Trade, 2591921.079, 148, B00, S29, 1
B00, Trade, 2591926.496, 150, B00, S13, 1
B00, Trade, 2591939.279, 150, B00, S00, 1
B00, Trade, 2591945.563, 142, S04, B00, 1
B00, Trade, 2591961.546, 100, S18, B00, 1
B00, Trade, 2591973.396, 104, S27, B00, 1
B00, Trade, 2591982.079, 150, B00, S10, 1
B00, Trade, 2591987.329, 149, B00, S06, 1
B01, 100
B01, Trade, 2590977.946, 150, B01, S19, 1
B01, Trade, 2590984.079, 145, S08, B01, 1
B01, Trade, 2591001.413, 150, B01, S05, 1
B01, Trade, 2591010.729, 150, S08, B01, 1
B01, Trade, 2591027.863, 127, S04, B01, 1
B01, Trade, 2591034.146, 103, S22, B01, 1
B01, Trade, 2591043.279, 122, S00, B01, 1
B01, Trade, 2591052.529, 143, S10, B01, 1
B01, Trade, 2591072.029, 150, B01, S07, 1
B01, Trade, 2591091.329, 147, S03, B01, 1
B01, Trade, 2591099.313, 150, B01, S15, 1
B01, Trade, 2591104.379, 149, B01, S07, 1
B01, Trade, 2591119.929, 100, S10, B01, 1
B01, Trade, 2591122.829, 150, B01, S17, 1
B01, Trade, 2591134.279, 150, B01, S01, 1
B01, Trade, 2591151.013, 150, B01, S07, 1
B01, Trade, 2591158.613, 100, S23, B01, 1
B01, Trade, 2591170.846, 150, B01, S21, 1
B01, Trade, 2591173.913, 150, B01, S26, 1
B01, Trade, 2591190.063, 102, S29, B01, 1
B01, Trade, 2591195.413, 149, B01, S01, 1
B01, Trade, 2591211.663, 146, S03, B01, 1
B01, Trade, 2591216.013, 150, B01, S23, 1
B01, Trade, 2591226.279, 150, B01, S05, 1
B01, Trade, 2591236.679, 150, B01, S05, 1
B01, Trade, 2591251.713, 150, B01, S19, 1
B01, Trade, 2591259.379, 148, B01, S02, 1
B01, Trade, 2591271.846, 150, B01, S09, 1
B01, Trade, 2591277.446, 149, B01, S06, 1
B01, Trade, 2591284.129, 150, B01, S25, 1
B01, Trade, 2591297.346, 100, S19, B01, 1
B01, Trade, 2591308.063, 149, B01, S15, 1
B01, Trade, 2591320.079, 100, S23, B01, 1
B01, Trade, 2591330.929, 150, B01, S17, 1
B01, Trade, 2591342.896, 150, B01, S21, 1
B01, Trade, 2591348.829, 120, S13, B01, 1
B01, Trade, 2591354.713, 150, B01, S19, 1
B01, Trade, 2591375.346, 150, B01, S02, 1
B01, Trade, 2591380.096, 150, B01, S04, 1
B01, Trade, 2591385.329, 100, S13, B01, 1
B01, Trade, 2591393.413, 150, B01, S04, 1
B01, Trade, 2591410.396, 148, B01, S29, 1
B01, Trade, 2591418.996, 149, B01, S24, 1
B01, Trade, 2591425.796, 101, S18, B01, 1
B01, Trade, 2591440.896, 150, B01, S29, 1
B01, Trade, 2591443.263, 150, B01, S15, 1
B01, Trade, 2591456.263, 150, B01, S19, 1
B01, Trade, 2591467.813, 100, S22, B01, 1
B01, Trade, 2591478.263, 150, B01, S00, 1
B01, Trade, 2591488.346, 150, B01, S24, 1
B01, Trade, 2591498.313, 150, B01, S05, 1
B01, Trade, 2591511.379, 135, S08, B01, 1
B01, Trade, 2591525.696, 145, B01, S19, 1
B01, Trade, 2591528.863, 149, B01, S02, 1
B01, Trade, 2591540.313, 136, S03, B01, 1
B01, Trade, 2591551.246, 150, B01, S15, 1
B01, Trade, 2591565.046, 150, B01, S13, 1
B01, Trade, 2591573.463, 101, S01, B01, 1
B01, Trade, 2591582.429, 150, B01, S19, 1
B01, Trade, 2591593.479, 150, B01, S19, 1
B01, Trade, 2591597.396, 150, B01, S11, 1
B01, Trade, 2591612.229, 100, S22, B01, 1
B01, Trade, 2591614.429, 105, S02, B01, 1
B01, Trade, 2591624.279, 142, S10, B01, 1
B01, Trade, 2591638.813, 150, B01, S07, 1
B01, Trade, 2591653.879, 150, B01, S05, 1
B01, Trade, 2591658.996, 146, B01, S08, 1
B01, Trade, 2591671.429, 150, B01, S06, 1
B01, Trade, 2591688.996, 150, B01, S13, 1
B01, Trade, 2591691.713, 101, S03, B01, 1
B01, Trade, 2591705.946, 150, B01, S01, 1
B01, Trade, 2591710.763, 147, S23, B01, 1
B01, Trade, 2591721.996, 150, B01, S20, 1
B01, Trade, 2591724.146, 148, S08, B01, 1
B01, Trade, 2591734.696, 150, B01, S22, 1
B01, Trade, 2591744.229, 105, S02, B01, 1
B01, Trade, 2591762.763, 150, B01, S14, 1
B01, Trade, 2591772.413, 150, B01, S21, 1
B01, Trade, 2591781.929, 150, B01, S06, 1
B01, Trade, 2591786.663, 142, S12, B01, 1
B01, Trade, 2591798.146, 150, B01, S08, 1
B01, Trade, 2591813.879, 148, S05, B01, 1
B01, Trade, 2591820.279, 150, B01, S20, 1
B01, Trade, 2591834.346, 101, S19, B01, 1
B01, Trade, 2591836.213, 101, S22, B01, 1
B01, Trade, 2591850.363, 150, B01, S27, 1
B01, Trade, 2591862.796, 100, S23, B01, 1
B01, Trade, 2591873.413, 145, S13, B01, 1
B01, Trade, 2591883.046, 146, B01, S02, 1
B01, Trade, 2591893.179, 150, B01, S26, 1
B01, Trade, 2591901.113, 139, S13, B01, 1
B01, Trade, 2591910.396, 150, B01, S26, 1
B01, Trade, 2591918.213, 148, B01, S01, 1
B01, Trade, 2591927.063, 150, B01, S29, 1
B01, Trade, 2591943.546, 104, S25, B01, 1
B01, Trade, 2591944.229, 142, S03, B01, 1
B01, Trade, 2591958.413, 101, S20, B01, 1
B01, Trade, 2591968.563, 101, S17, B01, 1
B01, Trade, 2591980.679, 150, B01, S15, 1
B01, Trade, 2591992.246, 150, B01, S17, 1
B02, 100
B02, Trade, 2590954.646, 103, S26, B02, 1
B02, Trade, 2590968.979, 100, S17, B02, 1
B02, Trade, 2590973.913, 150, B02, S21, 1
B02, Trade, 2590982.513, 149, B02, S15, 1
B02, Trade, 2590998.796, 135, S14, B02, 1
B02, Trade, 2591009.413, 150, B02, S07, 1
B02, Trade, 2591015.346, 149, B02, S26, 1
B02, Trade, 2591023.196, 147, S22, B02, 1
B02, Trade, 2591035.013, 100, S20, B02, 1
B02, Trade, 2591051.063, 141, S22, B02, 1
B02, Trade, 2591060.579, 150, B02, S19, 1
B02, Trade, 2591064.379, 150, B02, S02, 1
B02, Trade, 2591078.996, 149, B02, S20, 1
B02, Trade, 2591086.329, 150, B02, S28, 1
B02, Trade, 2591103.929, 149, B02, S04, 1
B02, Trade, 2591108.179, 150, B02, S26, 1
B02, Trade, 2591116.013, 146, B02, S06, 1
B02, Trade, 2591135.113, 150, B02, S15, 1
B02, Trade, 2591149.779, 150, B02, S26, 1
B02, Trade, 2591159.796, 103, S29, B02, 1
B02, Trade, 2591170.796, 150, B02, S06, 1
B02, Trade, 2591178.663, 148, B02, S20, 1
B02, Trade, 2591183.763, 133, S04, B02, 1
B02, Trade, 2591196.879, 150, B02, S02, 1
B02, Trade, 2591211.863, 146, S10, B02, 1
B02, Trade, 2591221.079, 146, S09, B02, 1
B02, Trade, 2591226.496, 150, B02, S07, 1
B02, Trade, 2591235.446, 149, B02, S01, 1
B02, Trade, 2591245.813, 102, S22, B02, 1
B02, Trade, 2591256.363, 150, B02, S13, 1
B02, Trade, 2591267.646, 104, S13, B02, 1
B02, Trade, 2591274.363, 149, B02, S21, 1
B02, Trade, 2591285.179, 150, B02, S02, 1
B02, Trade, 2591300.713, 101, S29, B02, 1
B02, Trade, 2591306.063, 117, S24, B02, 1
B02, Trade, 2591322.163, 101, S20, B02, 1
B02, Trade, 2591342.779, 150, B02, S02, 1
B02, Trade, 2591351.046, 146, B02, S00, 1
B02, Trade, 2591355.663, 150, S13, B02, 1
B02, Trade, 2591380.729, 149, B02, S05, 1
B02, Trade, 2591382.513, 149, B02, S08, 1
B02, Trade, 2591401.446, 150, B02, S03, 1
B02, Trade, 2591410.263, 150, S22, B02, 1
B02, Trade, 2591423.896, 100, S10, B02, 1
B02, Trade, 2591432.229, 124, S13, B02, 1
B02, Trade, 2591434.513, 150, B02, S01, 1
B02, Trade, 2591448.196, 103, S27, B02, 1
B02, Trade, 2591455.813, 150, B02, S11, 1
B02, Trade, 2591470.929, 101, S25, B02, 1
B02, Trade, 2591484.629, 150, B02, S14, 1
B02, Trade, 2591493.013, 149, B02, S15, 1
B02, Trade, 2591503.346, 150, B02, S24, 1
B02, Trade, 2591507.213, 149, B02, S10, 1
B02, Trade, 2591520.829, 150, B02, S17, 1
B02, Trade, 2591527.779, 150, B02, S10, 1
B02, Trade, 2591546.146, 150, B02, S28, 1
B02, Trade, 2591555.563, 150, B02, S23, 1
B02, Trade, 2591561.313, 150, B02, S12, 1
B02, Trade, 2591570.346, 117, S24, B02, 1
B02, Trade, 2591585.196, 150, B02, S13, 1
B02, Trade, 2591593.246, 150, B02, S07, 1
B02, Trade, 2591596.513, 150, B02, S00, 1
B02, Trade, 2591604.613, 108, S17, B02, 1
B02, Trade, 2591613.996, 108, S02, B02, 1
B02, Trade, 2591632.363, 149, B02, S14, 1
B02, Trade, 2591640.346, 146, B02, S18, 1
B02, Trade, 2591648.663, 149, B02, S27, 1
B02, Trade, 2591662.029, 135, S08, B02, 1
B02, Trade, 2591663.479, 102, S18, B02, 1
B02, Trade, 2591682.146, 142, S22, B02, 1
B02, Trade, 2591689.096, 150, B02, S00, 1
B02, Trade, 2591702.663, 150, B02, S14, 1
B02, Trade, 2591707.346, 149, B02, S28, 1
B02, Trade, 2591722.946, 150, B02, S07, 1
B02, Trade, 2591729.946, 149, B02, S07, 1
B02, Trade, 2591742.463, 100, S11, B02, 1
B02, Trade, 2591751.963, 101, S24, B02, 1
B02, Trade, 2591762.929, 150, B02, S23, 1
B02, Trade, 2591775.163, 150, B02, S11, 1
B02, Trade, 2591782.279, 150, B02, S00, 1
B02, Trade, 2591795.246, 150, B02, S01, 1
B02, Trade, 2591800.296, 137, S10, B02, 1
B02, Trade, 2591812.529, 149, B02, S03, 1
B02, Trade, 2591824.946, 150, S22, B02, 1
B02, Trade, 2591829.796, 150, B02, S14, 1
B02, Trade, 2591844.279, 107, S22, B02, 1
B02, Trade, 2591849.946, 150, B02, S19, 1
B02, Trade, 2591854.329, 149, B02, S26, 1
B02, Trade, 2591866.796, 104, S25, B02, 1
B02, Trade, 2591874.079, 145, S22, B02, 1
B02, Trade, 2591896.346, 149, B02, S28, 1
B02, Trade, 2591911.229, 150, B02, S15, 1
B02, Trade, 2591916.579, 150, B02, S24, 1
B02, Trade, 2591934.079, 149, B02, S26, 1
B02, Trade, 2591944.563, 143, S23, B02, 1
B02, Trade, 2591952.363, 149, B02, S02, 1
B02, Trade, 2591958.829, 100, S02, B02, 1
B02, Trade, 2591965.746, 100, S22, B02, 1
B02, Trade, 2591978.263, 150, B02, S18, 1
B02, Trade, 2591994.413, 149, B02, S20, 1
B03, 100
B03, Trade, 2589724.846, 100, S08, B03, 1
B03, Trade, 2589729.913, 102, S26, B03, 1
B03, Trade, 2589755.263, 120, B03, S06, 1
B03, Trade, 2589778.513, 107, B03, S28, 1
B03, Trade, 2589790.579, 143, S14, B03, 1
B03, Trade, 2589807.246, 102, S10, B03, 1
B03, Trade, 2589810.279, 101, S28, B03, 1
B03, Trade, 2589839.796, 100, S08, B03, 1
B03, Trade, 2589860.329, 104, S19, B03, 1
B03, Trade, 2589888.729, 100, S23, B03, 1
B03, Trade, 2589916.296, 117, S00, B03, 1
B03, Trade, 2589949.629, 100, S08, B03, 1
B03, Trade, 2589952.063, 109, S06, B03, 1
B03, Trade, 2589985.763, 120, B03, S11, 1
B03, Trade, 2590029.763, 139, B03, S18, 1
B03, Trade, 2590056.013, 115, S08, B03, 1
B03, Trade, 2590080.929, 109, B03, S07, 1
B03, Trade, 2590084.713, 100, S01, B03, 1
B03, Trade, 2590124.813, 133, B03, S01, 1
B03, Trade, 2590136.079, 107, S26, B03, 1
B03, Trade, 2590182.463, 100, S11, B03, 1
B03, Trade, 2590227.196, 101, S20, B03, 1
B03, Trade, 2590269.079, 100, S11, B03, 1
B03, Trade, 2590310.096, 124, B03, S29, 1
B03, Trade, 2590327.663, 137, B03, S11, 1
B03, Trade, 2590337.929, 128, B03, S00, 1
B03, Trade, 2590340.879, 128, B03, S18, 1
B03, Trade, 2590352.696, 100, S10, B03, 1
B03, Trade, 2590382.796, 100, S22, B03, 1
B03, Trade, 2590412.046, 101, S22, B03, 1
B03, Trade, 2590444.729, 127, B03, S17, 1
B03, Trade, 2590452.063, 102, S20, B03, 1
B03, Trade, 2590471.846, 100, B03, S16, 1
B03, Trade, 2590496.913, 100, S07, B03, 1
B03, Trade, 2590513.229, 102, S07, B03, 1
B03, Trade, 2590530.646, 136, B03, S11, 1
B03, Trade, 2590559.529, 100, S10, B03, 1
B03, Trade, 2590613.246, 117, B03, S28, 1
B03, Trade, 2590635.446, 103, S08, B03, 1
B03, Trade, 2590638.979, 100, S23, B03, 1
B03, Trade, 2590650.029, 104, S28, B03, 1
B03, Trade, 2590693.363, 141, S13, B03, 1
B03, Trade, 2590711.513, 100, S22, B03, 1
B03, Trade, 2590739.046, 108, S06, B03, 1
B03, Trade, 2590747.313, 100, S13, B03, 1
B03, Trade, 2590777.163, 136, B03, S16, 1
B03, Trade, 2590785.229, 136, B03, S29, 1
B03, Trade, 2590805.263, 102, S06, B03, 1
B03, Trade, 2590851.963, 136, B03, S25, 1
B03, Trade, 2590855.713, 116, B03, S16, 1
B03, Trade, 2590902.629, 124, B03, S15, 1
B03, Trade, 2590915.096, 103, S21, B03, 1
B03, Trade, 2590950.679, 118, B03, S16, 1
B03, Trade, 2590953.663, 102, S01, B03, 1
B03, Trade, 2590971.379, 100, S23, B03, 1
B03, Trade, 2590993.863, 100, S15, B03, 1
B03, Trade, 2590995.829, 102, S13, B03, 1
B03, Trade, 2591028.879, 101, S03, B03, 1
B03, Trade, 2591038.146, 100, S16, B03, 1
B03, Trade, 2591051.796, 103, S13, B03, 1
B03, Trade, 2591121.546, 117, S24, B03, 1
B03, Trade, 2591160.246, 104, S11, B03, 1
B03, Trade, 2591179.379, 142, B03, S14, 1
B03, Trade, 2591188.096, 100, S08, B03, 1
B03, Trade, 2591203.963, 144, B03, S15, 1
B03, Trade, 2591220.079, 109, S23, B03, 1
B03, Trade, 2591239.213, 111, B03, S28, 1
B03, Trade, 2591262.796, 116, B03, S16, 1
B03, Trade, 2591306.013, 116, S08, B03, 1
B03, Trade, 2591321.263, 100, S26, B03, 1
B03, Trade, 2591333.446, 137, B03, S11, 1
B03, Trade, 2591346.746, 100, S01, B03, 1
B03, Trade, 2591347.413, 104, S23, B03, 1
B03, Trade, 2591363.996, 126, B03, S17, 1
B03, Trade, 2591419.979, 103, B03, S28, 1
B03, Trade, 2591443.829, 102, S28, B03, 1
B03, Trade, 2591463.213, 115, B03, S16, 1
B03, Trade, 2591469.213, 101, S11, B03, 1
B03, Trade, 2591479.929, 104, S28, B03, 1
