B00, 100
B00, Trade, 2590365.129, 112, B00, S19, 1
B00, Trade, 2590372.713, 147, S14, B00, 1
B00, Trade, 2590397.579, 119, B00, S25, 1
B00, Trade, 2590399.229, 101, S03, B00, 1
B00, Trade, 2590425.729, 147, B00, S26, 1
B00, Trade, 2590430.663, 108, S21, B00, 1
B00, Trade, 2590448.613, 120, B00, S01, 1
B00, Trade, 2590469.346, 137, S17, B00, 1
B00, Trade, 2590488.379, 111, S20, B00, 1
B00, Trade, 2590514.679, 140, B00, S08, 1
B00, Trade, 2590530.496, 126, S09, B00, 1
B00, Trade, 2590541.329, 114, B00, S11, 1
B00, Trade, 2590561.263, 139, B00, S03, 1
B00, Trade, 2590579.496, 101, S20, B00, 1
B00, Trade, 2590604.496, 146, S09, B00, 1
B00, Trade, 2590621.629, 135, S17, B00, 1
B00, Trade, 2590631.729, 136, B00, S26, 1
B00, Trade, 2590662.713, 114, B00, S03, 1
B00, Trade, 2590664.113, 146, B00, S25, 1
B00, Trade, 2590679.363, 133, S20, B00, 1
B00, Trade, 2590692.463, 125, B00, S03, 1
B00, Trade, 2590708.979, 116, B00, S04, 1
B00, Trade, 2590718.746, 140, S20, B00, 1
B00, Trade, 2590734.146, 124, B00, S25, 1
B00, Trade, 2590774.929, 140, S16, B00, 1
B00, Trade, 2590780.413, 138, S23, B00, 1
B00, Trade, 2590794.263, 112, S12, B00, 1
B00, Trade, 2590832.913, 115, S15, B00, 1
B00, Trade, 2590853.429, 101, S17, B00, 1
B00, Trade, 2590868.713, 117, B00, S00, 1
B00, Trade, 2590884.146, 137, B00, S11, 1
B00, Trade, 2590906.646, 148, S14, B00, 1
B00, Trade, 2590926.829, 103, S17, B00, 1
B00, Trade, 2590940.779, 148, S22, B00, 1
B00, Trade, 2590949.946, 103, B00, S10, 1
B00, Trade, 2590965.979, 147, B00, S24, 1
B00, Trade, 2590988.513, 143, B00, S06, 1
B00, Trade, 2591017.929, 129, S00, B00, 1
B00, Trade, 2591036.563, 148, B00, S04, 1
B00, Trade, 2591055.829, 132, B00, S02, 1
B00, Trade, 2591072.479, 118, B00, S05, 1
B00, Trade, 2591075.829, 118, B00, S26, 1
B00, Trade, 2591093.813, 134, S20, B00, 1
B00, Trade, 2591115.379, 141, S12, B00, 1
B00, Trade, 2591128.196, 139, S09, B00, 1
B00, Trade, 2591148.613, 143, S15, B00, 1
B00, Trade, 2591153.946, 100, S14, B00, 1
B00, Trade, 2591170.413, 115, B00, S19, 1
B00, Trade, 2591191.846, 123, B00, S29, 1
B00, Trade, 2591195.596, 107, B00, S03, 1
B00, Trade, 2591205.646, 137, B00, S27, 1
B00, Trade, 2591222.813, 129, B00, S08, 1
B00, Trade, 2591254.379, 131, B00, S04, 1
B00, Trade, 2591267.396, 125, B00, S01, 1
B00, Trade, 2591279.629, 140, S28, B00, 1
B00, Trade, 2591290.263, 123, B00, S04, 1
B00, Trade, 2591303.896, 141, S20, B00, 1
B00, Trade, 2591316.713, 118, B00, S27, 1
B00, Trade, 2591321.546, 106, S20, B00, 1
B00, Trade, 2591340.096, 138, S20, B00, 1
B00, Trade, 2591355.613, 122, B00, S01, 1
B00, Trade, 2591389.929, 149, B00, S21, 1
B00, Trade, 2591416.329, 139, B00, S29, 1
B00, Trade, 2591420.513, 106, B00, S08, 1
B00, Trade, 2591442.229, 148, B00, S15, 1
B00, Trade, 2591448.263, 130, S28, B00, 1
B00, Trade, 2591460.446, 150, B00, S08, 1
B00, Trade, 2591464.496, 146, B00, S27, 1
B00, Trade, 2591478.246, 150, B00, S02, 1
B00, Trade, 2591493.846, 131, B00, S01, 1
B00, Trade, 2591505.613, 100, S28, B00, 1
B00, Trade, 2591510.096, 113, S09, B00, 1
B00, Trade, 2591530.529, 121, B00, S27, 1
B00, Trade, 2591533.113, 111, S10, B00, 1
B00, Trade, 2591547.379, 100, S20, B00, 1
B00, Trade, 2591567.996, 145, B00, S03, 1
B00, Trade, 2591582.796, 126, B00, S04, 1
B00, Trade, 2591589.913, 148, B00, S04, 1
B00, Trade, 2591599.796, 110, S16, B00, 1
B00, Trade, 2591630.196, 138, B00, S11, 1
B00, Trade, 2591653.379, 118, B00, S26, 1
B00, Trade, 2591669.279, 143, B00, S07, 1
B00, Trade, 2591685.896, 118, B00, S21, 1
B00, Trade, 2591700.546, 100, S02, B00, 1
B00, Trade, 2591706.079, 114, S20, B00, 1
B00, Trade, 2591732.163, 150, B00, S17, 1
B00, Trade, 2591747.896, 125, S15, B00, 1
B00, Trade, 2591779.079, 148, S20, B00, 1
B00, Trade, 2591799.263, 148, S09, B00, 1
B00, Trade, 2591807.179, 114, B00, S25, 1
B00, Trade, 2591831.313, 146, S24, B00, 1
B00, Trade, 2591845.913, 147, B00, S06, 1
B00, Trade, 2591856.946, 123, B00, S11, 1
B00, Trade, 2591884.446, 138, S28, B00, 1
B00, Trade, 2591893.829, 113, B00, S25, 1
B00, Trade, 2591908.829, 108, S24, B00, 1
B00, Trade, 2591911.529, 100, S17, B00, 1
B00, Trade, 2591932.946, 132, S20, B00, 1
B00, Trade, 2591958.346, 122, B00, S29, 1
B00, Trade, 2591993.063, 132, B00, S19, 1
B01, 100
B01, Trade, 2590950.929, 129, B01, S03, 1
B01, Trade, 2590958.613, 150, B01, S26, 1
B01, Trade, 2590970.796, 150, B01, S02, 1
B01, Trade, 2590983.546, 150, B01, S27, 1
B01, Trade, 2590986.113, 150, B01, S15, 1
B01, Trade, 2590995.479, 103, B01, S25, 1
B01, Trade, 2591007.979, 150, B01, S16, 1
B01, Trade, 2591021.229, 150, B01, S04, 1
B01, Trade, 2591027.596, 148, S17, B01, 1
B01, Trade, 2591037.329, 150, B01, S24, 1
B01, Trade, 2591043.929, 113, S28, B01, 1
B01, Trade, 2591061.413, 120, B01, S26, 1
B01, Trade, 2591069.313, 150, B01, S07, 1
B01, Trade, 2591084.213, 150, B01, S28, 1
B01, Trade, 2591094.696, 150, B01, S25, 1
B01, Trade, 2591104.529, 148, B01, S11, 1
B01, Trade, 2591116.263, 118, B01, S18, 1
B01, Trade, 2591127.013, 137, B01, S03, 1
B01, Trade, 2591137.779, 150, B01, S09, 1
B01, Trade, 2591146.763, 145, S12, B01, 1
B01, Trade, 2591163.446, 150, B01, S24, 1
B01, Trade, 2591171.546, 148, B01, S21, 1
B01, Trade, 2591179.313, 150, B01, S03, 1
B01, Trade, 2591188.946, 150, B01, S25, 1
B01, Trade, 2591195.179, 110, B01, S00, 1
B01, Trade, 2591206.696, 133, B01, S03, 1
B01, Trade, 2591221.779, 147, B01, S23, 1
B01, Trade, 2591232.313, 150, B01, S04, 1
B01, Trade, 2591239.729, 150, B01, S25, 1
B01, Trade, 2591251.746, 150, B01, S23, 1
B01, Trade, 2591259.429, 150, B01, S05, 1
B01, Trade, 2591277.346, 141, B01, S21, 1
B01, Trade, 2591284.563, 136, B01, S29, 1
B01, Trade, 2591301.679, 135, B01, S15, 1
B01, Trade, 2591306.479, 150, B01, S18, 1
B01, Trade, 2591326.046, 150, B01, S21, 1
B01, Trade, 2591335.513, 150, B01, S25, 1
B01, Trade, 2591345.179, 148, B01, S24, 1
B01, Trade, 2591364.513, 150, B01, S11, 1
B01, Trade, 2591374.429, 150, B01, S08, 1
B01, Trade, 2591383.879, 150, B01, S00, 1
B01, Trade, 2591386.096, 149, B01, S26, 1
B01, Trade, 2591404.413, 150, B01, S02, 1
B01, Trade, 2591409.063, 150, B01, S25, 1
B01, Trade, 2591413.429, 150, B01, S04, 1
B01, Trade, 2591432.329, 150, B01, S16, 1
B01, Trade, 2591440.296, 150, B01, S25, 1
B01, Trade, 2591447.113, 111, B01, S27, 1
B01, Trade, 2591462.896, 150, B01, S20, 1
B01, Trade, 2591476.546, 150, B01, S19, 1
B01, Trade, 2591485.679, 121, B01, S25, 1
B01, Trade, 2591500.996, 131, B01, S13, 1
B01, Trade, 2591505.779, 101, S21, B01, 1
B01, Trade, 2591518.263, 150, B01, S17, 1
B01, Trade, 2591530.296, 147, B01, S09, 1
B01, Trade, 2591538.329, 150, B01, S13, 1
B01, Trade, 2591548.179, 100, S14, B01, 1
B01, Trade, 2591563.446, 130, B01, S19, 1
B01, Trade, 2591573.329, 150, B01, S17, 1
B01, Trade, 2591581.263, 124, B01, S26, 1
B01, Trade, 2591591.329, 149, S10, B01, 1
B01, Trade, 2591605.946, 150, B01, S14, 1
B01, Trade, 2591614.979, 150, B01, S13, 1
B01, Trade, 2591621.413, 150, B01, S13, 1
B01, Trade, 2591633.763, 116, B01, S00, 1
B01, Trade, 2591635.196, 114, B01, S01, 1
B01, Trade, 2591645.063, 150, B01, S08, 1
B01, Trade, 2591658.413, 125, B01, S11, 1
B01, Trade, 2591666.513, 150, B01, S00, 1
B01, Trade, 2591680.496, 150, B01, S11, 1
B01, Trade, 2591689.146, 120, B01, S03, 1
B01, Trade, 2591704.429, 111, B01, S08, 1
B01, Trade, 2591708.963, 138, B01, S05, 1
B01, Trade, 2591722.129, 150, B01, S10, 1
B01, Trade, 2591733.246, 150, B01, S19, 1
B01, Trade, 2591747.746, 118, B01, S29, 1
B01, Trade, 2591760.496, 104, B01, S17, 1
B01, Trade, 2591774.763, 150, B01, S00, 1
B01, Trade, 2591780.446, 138, B01, S03, 1
B01, Trade, 2591794.213, 150, B01, S01, 1
B01, Trade, 2591803.429, 150, B01, S26, 1
B01, Trade, 2591806.529, 135, B01, S29, 1
B01, Trade, 2591822.113, 150, B01, S26, 1
B01, Trade, 2591835.029, 130, B01, S03, 1
B01, Trade, 2591844.129, 150, B01, S21, 1
B01, Trade, 2591853.646, 150, B01, S29, 1
B01, Trade, 2591857.579, 147, B01, S15, 1
