B00, 100
B00, Trade, 2589646.446, 130, B00, S23, 1
B00, Trade, 2589662.363, 137, S01, B00, 1
B00, Trade, 2589686.446, 130, B00, S29, 1
B00, Trade, 2589704.146, 124, B00, S21, 1
B00, Trade, 2589735.879, 130, S25, B00, 1
B00, Trade, 2589754.496, 100, S09, B00, 1
B00, Trade, 2589795.129, 111, B00, S21, 1
B00, Trade, 2589896.913, 117, B00, S20, 1
B00, Trade, 2589911.396, 100, S00, B00, 1
B00, Trade, 2589917.079, 116, S12, B00, 1
B00, Trade, 2589952.063, 119, B00, S13, 1
B00, Trade, 2589962.329, 103, S22, B00, 1
B00, Trade, 2589987.396, 108, B00, S03, 1
B00, Trade, 2589992.496, 113, B00, S15, 1
B00, Trade, 2590053.863, 135, S01, B00, 1
B00, Trade, 2590074.779, 125, B00, S08, 1
B00, Trade, 2590093.246, 102, S15, B00, 1
B00, Trade, 2590106.129, 123, S25, B00, 1
B00, Trade, 2590156.229, 105, B00, S29, 1
B00, Trade, 2590179.546, 143, B00, S02, 1
B00, Trade, 2590199.279, 100, S20, B00, 1
B00, Trade, 2590202.313, 100, S25, B00, 1
B00, Trade, 2590247.729, 131, B00, S29, 1
B00, Trade, 2590295.496, 115, B00, S04, 1
B00, Trade, 2590311.179, 102, S19, B00, 1
B00, Trade, 2590323.779, 136, B00, S13, 1
B00, Trade, 2590350.479, 137, B00, S11, 1
B00, Trade, 2590355.463, 126, S00, B00, 1
B00, Trade, 2590382.263, 131, B00, S24, 1
B00, Trade, 2590440.729, 114, B00, S06, 1
B00, Trade, 2590447.729, 146, B00, S21, 1
B00, Trade, 2590453.829, 118, B00, S01, 1
B00, Trade, 2590465.879, 128, B00, S14, 1
B00, Trade, 2590495.129, 102, S00, B00, 1
B00, Trade, 2590519.413, 139, S11, B00, 1
B00, Trade, 2590530.146, 136, B00, S15, 1
B00, Trade, 2590597.563, 133, B00, S03, 1
B00, Trade, 2590609.529, 100, S25, B00, 1
B00, Trade, 2590611.763, 100, S04, B00, 1
B00, Trade, 2590643.779, 125, B00, S08, 1
B00, Trade, 2590654.113, 136, B00, S13, 1
B00, Trade, 2590687.846, 126, B00, S29, 1
B00, Trade, 2590701.796, 114, B00, S14, 1
B00, Trade, 2590735.746, 110, B00, S12, 1
B00, Trade, 2590750.596, 120, B00, S15, 1
B00, Trade, 2590754.746, 120, S00, B00, 1
B00, Trade, 2590780.496, 120, B00, S23, 1
B00, Trade, 2590821.146, 103, B00, S08, 1
B00, Trade, 2590848.279, 120, B00, S11, 1
B00, Trade, 2590859.096, 115, B00, S03, 1
B00, Trade, 2590872.946, 142, S09, B00, 1
B00, Trade, 2590880.779, 130, S09, B00, 1
B00, Trade, 2590900.829, 120, B00, S14, 1
B00, Trade, 2590951.079, 124, B00, S29, 1
B00, Trade, 2590969.329, 134, B00, S07, 1
B00, Trade, 2590976.729, 100, S20, B00, 1
B00, Trade, 2590997.446, 108, B00, S13, 1
B00, Trade, 2591008.879, 111, S11, B00, 1
B00, Trade, 2591040.496, 145, S19, B00, 1
B00, Trade, 2591079.513, 132, B00, S13, 1
B00, Trade, 2591084.813, 137, S00, B00, 1
B00, Trade, 2591103.913, 126, B00, S15, 1
B00, Trade, 2591111.113, 116, B00, S16, 1
B00, Trade, 2591130.629, 101, B00, S18, 1
B00, Trade, 2591140.679, 115, S12, B00, 1
B00, Trade, 2591199.279, 135, B00, S05, 1
B00, Trade, 2591256.496, 102, S25, B00, 1
B00, Trade, 2591284.029, 127, B00, S21, 1
B00, Trade, 2591303.346, 131, B00, S12, 1
B00, Trade, 2591306.629, 100, S22, B00, 1
B00, Trade, 2591319.063, 140, B00, S26, 1
B00, Trade, 2591338.729, 126, B00, S03, 1
B00, Trade, 2591348.229, 133, S12, B00, 1
B00, Trade, 2591375.179, 112, B00, S10, 1
B00, Trade, 2591383.329, 112, B00, S21, 1
B00, Trade, 2591401.246, 124, S23, B00, 1
B00, Trade, 2591457.996, 135, B00, S23, 1
B00, Trade, 2591477.879, 132, B00, S08, 1
