B00, 100
B00, Trade, 2590921.079, 150, B00, S13, 1
B00, Trade, 2590929.429, 150, B00, S24, 1
B00, Trade, 2590940.029, 150, B00, S13, 1
B00, Trade, 2590951.079, 150, B00, S12, 1
B00, Trade, 2590954.013, 150, B00, S22, 1
B00, Trade, 2590969.946, 100, S05, B00, 1
B00, Trade, 2590984.379, 150, B00, S09, 1
B00, Trade, 2590997.996, 106, B00, S08, 1
B00, Trade, 2591009.379, 100, B00, S10, 1
B00, Trade, 2591020.513, 102, S07, B00, 1
B00, Trade, 2591032.263, 150, B00, S17, 1
B00, Trade, 2591037.613, 100, S23, B00, 1
B00, Trade, 2591045.779, 100, S23, B00, 1
B00, Trade, 2591061.796, 101, S03, B00, 1
B00, Trade, 2591079.029, 101, S00, B00, 1
B00, Trade, 2591087.613, 101, B00, S09, 1
B00, Trade, 2591094.263, 149, B00, S06, 1
B00, Trade, 2591116.929, 150, B00, S04, 1
B00, Trade, 2591132.429, 102, B00, S03, 1
B00, Trade, 2591139.163, 109, B00, S29, 1
B00, Trade, 2591151.829, 150, B00, S07, 1
B00, Trade, 2591158.879, 117, B00, S08, 1
B00, Trade, 2591170.713, 150, B00, S26, 1
B00, Trade, 2591177.879, 107, B00, S17, 1
B00, Trade, 2591185.363, 100, S03, B00, 1
B00, Trade, 2591201.713, 100, S18, B00, 1
B00, Trade, 2591210.079, 102, S06, B00, 1
B00, Trade, 2591224.996, 150, B00, S00, 1
B00, Trade, 2591236.613, 115, B00, S09, 1
B00, Trade, 2591250.363, 100, S19, B00, 1
B00, Trade, 2591260.979, 149, B00, S06, 1
B00, Trade, 2591271.979, 149, B00, S10, 1
B00, Trade, 2591276.096, 149, S28, B00, 1
B00, Trade, 2591293.346, 150, B00, S08, 1
B00, Trade, 2591303.063, 150, B00, S15, 1
B00, Trade, 2591309.996, 150, B00, S27, 1
B00, Trade, 2591325.563, 125, B00, S13, 1
B00, Trade, 2591333.063, 150, B00, S18, 1
B00, Trade, 2591347.546, 150, B00, S08, 1
B00, Trade, 2591355.513, 150, B00, S08, 1
B00, Trade, 2591368.979, 150, B00, S17, 1
B00, Trade, 2591382.163, 150, B00, S08, 1
B00, Trade, 2591392.963, 150, B00, S15, 1
B00, Trade, 2591393.796, 148, S11, B00, 1
B00, Trade, 2591411.096, 150, B00, S23, 1
B00, Trade, 2591417.796, 150, B00, S06, 1
B00, Trade, 2591429.663, 150, B00, S22, 1
B00, Trade, 2591436.863, 105, B00, S07, 1
B00, Trade, 2591453.929, 150, B00, S12, 1
B00, Trade, 2591462.379, 150, B00, S23, 1
B00, Trade, 2591474.779, 100, B00, S13, 1
B00, Trade, 2591480.379, 150, B00, S03, 1
B00, Trade, 2591489.846, 138, B00, S24, 1
B00, Trade, 2591501.913, 150, B00, S16, 1
B00, Trade, 2591510.879, 150, B00, S05, 1
B00, Trade, 2591515.663, 150, B00, S08, 1
B00, Trade, 2591532.613, 150, B00, S24, 1
B00, Trade, 2591538.979, 150, B00, S24, 1
B00, Trade, 2591550.013, 122, B00, S01, 1
B00, Trade, 2591560.313, 101, S03, B00, 1
B00, Trade, 2591572.296, 150, B00, S26, 1
B00, Trade, 2591579.846, 101, S08, B00, 1
B00, Trade, 2591591.263, 106, B00, S03, 1
B00, Trade, 2591598.546, 100, S14, B00, 1
B00, Trade, 2591613.079, 100, S21, B00, 1
B00, Trade, 2591622.146, 150, B00, S16, 1
B00, Trade, 2591632.279, 100, S25, B00, 1
B00, Trade, 2591641.829, 102, S27, B00, 1
B00, Trade, 2591649.329, 150, B00, S29, 1
B00, Trade, 2591661.313, 100, S20, B00, 1
B00, Trade, 2591667.063, 150, B00, S25, 1
B00, Trade, 2591678.596, 100, S19, B00, 1
B00, Trade, 2591691.163, 100, S25, B00, 1
B00, Trade, 2591705.046, 101, B00, S24, 1
B00, Trade, 2591715.813, 150, B00, S09, 1
B00, Trade, 2591723.329, 150, B00, S03, 1
B00, Trade, 2591729.246, 150, B00, S25, 1
B00, Trade, 2591738.079, 150, B00, S25, 1
B00, Trade, 2591747.279, 150, B00, S16, 1
B00, Trade, 2591755.379, 146, S11, B00, 1
B00, Trade, 2591775.679, 101, S29, B00, 1
B00, Trade, 2591791.979, 100, S10, B00, 1
B00, Trade, 2591800.779, 100, S21, B00, 1
B00, Trade, 2591807.013, 101, B00, S16, 1
B00, Trade, 2591820.613, 150, B00, S20, 1
B00, Trade, 2591824.513, 150, S18, B00, 1
B00, Trade, 2591856.179, 101, B00, S26, 1
B00, Trade, 2591869.429, 100, S28, B00, 1
B00, Trade, 2591884.179, 150, B00, S11, 1
B00, Trade, 2591893.679, 103, S08, B00, 1
B00, Trade, 2591902.063, 150, B00, S27, 1
B00, Trade, 2591913.863, 104, S17, B00, 1
B00, Trade, 2591917.646, 100, S15, B00, 1
B00, Trade, 2591930.013, 105, B00, S24, 1
B00, Trade, 2591941.296, 150, B00, S16, 1
B00, Trade, 2591946.546, 150, B00, S04, 1
B00, Trade, 2591959.346, 150, B00, S01, 1
B00, Trade, 2591975.896, 150, B00, S19, 1
B00, Trade, 2591986.296, 150, B00, S09, 1
B00, Trade, 2591994.346, 100, S14, B00, 1
B01, 100
B01, Trade, 2590874.196, 150, B01, S04, 1
B01, Trade, 2590902.863, 150, B01, S05, 1
B01, Trade, 2590907.296, 150, S00, B01, 1
B01, Trade, 2590922.296, 143, B01, S03, 1
B01, Trade, 2590957.546, 150, B01, S09, 1
B01, Trade, 2590964.879, 148, B01, S08, 1
B01, Trade, 2590968.296, 127, B01, S25, 1
B01, Trade, 2590991.063, 147, B01, S11, 1
B01, Trade, 2590996.963, 146, B01, S14, 1
B01, Trade, 2591004.979, 100, S02, B01, 1
B01, Trade, 2591015.979, 101, S24, B01, 1
B01, Trade, 2591025.663, 107, S19, B01, 1
B01, Trade, 2591034.129, 137, B01, S03, 1
B01, Trade, 2591049.896, 103, S27, B01, 1
B01, Trade, 2591056.746, 100, S18, B01, 1
B01, Trade, 2591064.379, 114, S06, B01, 1
B01, Trade, 2591076.646, 101, S13, B01, 1
B01, Trade, 2591081.513, 100, S20, B01, 1
B01, Trade, 2591100.213, 149, B01, S23, 1
B01, Trade, 2591109.813, 100, S24, B01, 1
B01, Trade, 2591114.779, 149, B01, S09, 1
B01, Trade, 2591124.913, 100, S20, B01, 1
B01, Trade, 2591133.079, 105, S08, B01, 1
B01, Trade, 2591149.463, 149, B01, S08, 1
B01, Trade, 2591154.496, 150, B01, S03, 1
B01, Trade, 2591162.013, 148, S18, B01, 1
B01, Trade, 2591179.629, 104, S29, B01, 1
B01, Trade, 2591187.463, 100, S00, B01, 1
B01, Trade, 2591199.596, 100, S19, B01, 1
B01, Trade, 2591204.979, 101, S16, B01, 1
B01, Trade, 2591222.596, 150, B01, S17, 1
B01, Trade, 2591229.929, 145, S23, B01, 1
B01, Trade, 2591234.113, 143, B01, S13, 1
B01, Trade, 2591246.613, 100, S21, B01, 1
B01, Trade, 2591267.446, 150, B01, S09, 1
B01, Trade, 2591272.913, 147, B01, S04, 1
B01, Trade, 2591279.379, 136, B01, S26, 1
B01, Trade, 2591296.579, 150, B01, S28, 1
B01, Trade, 2591304.696, 150, B01, S16, 1
B01, Trade, 2591324.579, 145, B01, S26, 1
B01, Trade, 2591334.296, 148, B01, S16, 1
B01, Trade, 2591340.279, 102, S20, B01, 1
B01, Trade, 2591359.663, 149, B01, S05, 1
B01, Trade, 2591366.529, 150, B01, S12, 1
B01, Trade, 2591372.763, 148, S14, B01, 1
B01, Trade, 2591396.279, 146, B01, S17, 1
B01, Trade, 2591397.296, 150, B01, S06, 1
B01, Trade, 2591414.646, 148, B01, S17, 1
B01, Trade, 2591423.546, 139, S19, B01, 1
B01, Trade, 2591432.979, 102, S24, B01, 1
B01, Trade, 2591447.179, 101, S15, B01, 1
B01, Trade, 2591463.379, 143, B01, S20, 1
B01, Trade, 2591471.996, 100, S10, B01, 1
B01, Trade, 2591487.779, 135, B01, S27, 1
B01, Trade, 2591495.946, 103, S25, B01, 1
B01, Trade, 2591509.563, 150, B01, S11, 1
B01, Trade, 2591519.363, 150, S00, B01, 1
B01, Trade, 2591528.096, 150, B01, S27, 1
B01, Trade, 2591548.763, 138, B01, S16, 1
B01, Trade, 2591562.579, 107, S27, B01, 1
B01, Trade, 2591572.596, 149, S23, B01, 1
B01, Trade, 2591573.563, 148, B01, S29, 1
B01, Trade, 2591585.579, 124, S00, B01, 1
B01, Trade, 2591598.563, 100, S10, B01, 1
B01, Trade, 2591609.579, 100, S28, B01, 1
B01, Trade, 2591623.179, 148, B01, S19, 1
B01, Trade, 2591629.246, 150, B01, S13, 1
B01, Trade, 2591635.496, 102, S08, B01, 1
B01, Trade, 2591654.463, 137, B01, S25, 1
B01, Trade, 2591661.213, 100, S07, B01, 1
B01, Trade, 2591673.413, 150, B01, S13, 1
B01, Trade, 2591676.713, 101, S22, B01, 1
B01, Trade, 2591689.463, 100, S13, B01, 1
B01, Trade, 2591699.263, 100, S22, B01, 1
B01, Trade, 2591723.813, 150, B01, S04, 1
B01, Trade, 2591743.363, 148, B01, S15, 1
B01, Trade, 2591749.796, 138, B01, S13, 1
B01, Trade, 2591763.096, 100, S06, B01, 1
B01, Trade, 2591774.346, 100, S17, B01, 1
B01, Trade, 2591779.229, 100, S22, B01, 1
