B00, 100
B00, Trade, 2590747.329, 138, B00, S13, 1
B00, Trade, 2590766.146, 132, S11, B00, 1
B00, Trade, 2590769.813, 145, S03, B00, 1
B00, Trade, 2590787.863, 150, B00, S02, 1
B00, Trade, 2590802.179, 131, S03, B00, 1
B00, Trade, 2590805.696, 110, S28, B00, 1
B00, Trade, 2590824.096, 150, B00, S16, 1
B00, Trade, 2590848.129, 148, B00, S21, 1
B00, Trade, 2590858.829, 142, S16, B00, 1
B00, Trade, 2590867.363, 144, B00, S14, 1
B00, Trade, 2590877.529, 133, B00, S02, 1
B00, Trade, 2590890.279, 132, B00, S06, 1
B00, Trade, 2590899.263, 105, S18, B00, 1
B00, Trade, 2590914.296, 144, S12, B00, 1
B00, Trade, 2590923.663, 135, B00, S08, 1
B00, Trade, 2590963.146, 120, S18, B00, 1
B00, Trade, 2590970.163, 149, B00, S06, 1
B00, Trade, 2590979.813, 100, S07, B00, 1
B00, Trade, 2590987.163, 130, B00, S18, 1
B00, Trade, 2591003.113, 146, B00, S02, 1
B00, Trade, 2591020.446, 150, B00, S29, 1
B00, Trade, 2591031.913, 148, S03, B00, 1
B00, Trade, 2591047.929, 138, B00, S20, 1
B00, Trade, 2591066.013, 133, S12, B00, 1
B00, Trade, 2591069.263, 141, S01, B00, 1
B00, Trade, 2591083.179, 130, S21, B00, 1
B00, Trade, 2591084.979, 144, B00, S19, 1
B00, Trade, 2591094.296, 134, S11, B00, 1
B00, Trade, 2591123.029, 143, B00, S17, 1
B00, Trade, 2591124.563, 133, S09, B00, 1
B00, Trade, 2591142.746, 109, S25, B00, 1
B00, Trade, 2591149.696, 133, S29, B00, 1
B00, Trade, 2591162.879, 135, B00, S00, 1
B00, Trade, 2591170.513, 133, B00, S14, 1
B00, Trade, 2591173.446, 105, S26, B00, 1
B00, Trade, 2591196.663, 149, B00, S21, 1
B00, Trade, 2591203.846, 103, S00, B00, 1
B00, Trade, 2591216.263, 148, B00, S06, 1
B00, Trade, 2591226.379, 150, B00, S09, 1
B00, Trade, 2591250.629, 112, B00, S06, 1
B00, Trade, 2591256.196, 148, B00, S27, 1
B00, Trade, 2591263.263, 138, B00, S27, 1
B00, Trade, 2591281.663, 103, S27, B00, 1
B00, Trade, 2591285.513, 123, S22, B00, 1
B00, Trade, 2591299.346, 119, B00, S14, 1
B00, Trade, 2591311.979, 146, S16, B00, 1
B00, Trade, 2591325.596, 125, S12, B00, 1
B00, Trade, 2591346.663, 146, B00, S02, 1
B00, Trade, 2591361.963, 145, B00, S05, 1
B00, Trade, 2591378.963, 131, B00, S23, 1
B00, Trade, 2591390.963, 136, B00, S27, 1
B00, Trade, 2591402.813, 145, B00, S19, 1
B00, Trade, 2591409.913, 149, B00, S18, 1
B00, Trade, 2591419.863, 103, S15, B00, 1
B00, Trade, 2591438.213, 144, S28, B00, 1
B00, Trade, 2591448.763, 139, B00, S19, 1
B00, Trade, 2591457.979, 149, B00, S09, 1
B00, Trade, 2591473.729, 150, B00, S02, 1
B00, Trade, 2591482.763, 106, S29, B00, 1
B00, Trade, 2591491.813, 100, S07, B00, 1
B00, Trade, 2591500.529, 101, S14, B00, 1
B00, Trade, 2591506.113, 146, S07, B00, 1
B00, Trade, 2591535.446, 136, S01, B00, 1
B00, Trade, 2591545.379, 140, S05, B00, 1
B00, Trade, 2591558.746, 100, S16, B00, 1
B00, Trade, 2591573.946, 150, B00, S17, 1
B00, Trade, 2591586.963, 143, B00, S23, 1
B00, Trade, 2591590.463, 123, S01, B00, 1
B00, Trade, 2591600.696, 139, S05, B00, 1
B00, Trade, 2591605.229, 134, S27, B00, 1
B00, Trade, 2591624.613, 150, S26, B00, 1
B00, Trade, 2591633.446, 138, S03, B00, 1
B00, Trade, 2591641.813, 150, B00, S21, 1
B00, Trade, 2591661.313, 138, B00, S25, 1
B00, Trade, 2591673.513, 148, B00, S12, 1
